Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.8900728,0.9090909090909091,-0.008591355,-0.9219618720100039,-0.9219618720100039,1.0
2000,2.890099,1.0526315789473684,-0.00072082767,-0.9692551114676912,-0.9692551114676912,1.0
3000,2.8864927,1.150943396226415,-0.40536746,-0.9376587153253494,-0.9376587153253494,1.0
4000,2.886133,1.037344398340249,-0.44180322,-0.9694693549555176,-0.9694693549555176,1.0
5000,2.8787985,1.118895966029724,-0.7467578,-0.9685062959727355,-0.9685062959727355,1.0
6000,2.8743498,1.3472222222222223,-0.7845658,-0.9464365873538273,-0.9464365873538273,1.0
7000,2.8593779,1.3863080684596576,-0.9043093,-0.9694856813975743,-0.9694856813975743,1.0
8000,2.8562896,1.3643031784841075,-0.9228033,-0.9458336967470526,-0.9458336967470526,1.0
9000,2.8239126,1.8786127167630058,-0.9515665,-0.9639715592969548,-0.9639715592969548,1.0
10000,2.825179,1.7912087912087913,-0.95141774,-0.9701726695621246,-0.9701726695621246,1.0
11000,2.7683253,1.9906832298136645,-0.9430036,-0.962113741986052,-0.962113741986052,1.0
12000,2.7083662,2.204778156996587,-0.9337997,-0.9372905098103188,-0.9372905098103188,1.0
13000,2.6594715,2.5354609929078014,-0.9431233,-0.9564652473976215,-0.9564652473976215,1.0
14000,2.6345742,3.31,-0.97249794,-0.9780899682641029,-0.9780899682641029,1.0
15000,2.5804684,3.417777777777778,-0.9592378,-0.9891592638682475,-0.9891592638682475,1.0
16000,2.5728436,4.59375,-0.94788957,-0.9457067785618817,-0.9457067785618817,1.0
17000,2.5686076,3.9148936170212765,-0.93269867,-0.9349262890062834,-0.9349262890062834,1.0
18000,2.557462,4.171270718232044,-0.93605584,-0.9428839489241332,-0.9428839489241332,1.0
19000,2.5082402,4.515723270440252,-0.9581343,-0.9601518711711787,-0.9601518711711787,1.0
20000,2.3921847,5.006944444444445,-0.94821376,-0.9569103179306819,-0.9569103179306819,1.0
21000,2.4018004,7.844444444444444,-0.9395006,-0.9389333038418382,-0.9389333038418382,1.0
22000,2.3764396,6.864864864864865,-0.9121094,-0.9083243007058496,-0.9083243007058496,1.0
23000,2.2755358,7.8584905660377355,-0.95134115,-0.9224761647837503,-0.9224761647837503,1.0
24000,2.238954,9.887323943661972,-0.9400177,-0.9140563103514658,-0.9140563103514658,1.0
25000,2.2076972,9.164383561643836,-0.8704621,-0.7397101236426312,-0.7397101236426312,1.0
26000,2.2264555,19.516666666666666,-0.8890215,-0.9382666441978831,-0.9382666441978831,1.0
27000,2.1676333,12.818181818181818,-0.84987473,-0.738608672351077,-0.738608672351077,1.0
28000,2.0764303,27.45,-0.84745145,-0.9139063599261832,-0.9139063599261832,1.0
29000,2.1058898,13.125,-0.86926794,-0.8267275615242021,-0.8267275615242021,1.0
30000,2.1119316,20.9375,-0.82706636,-0.8495999816805124,-0.8495999816805124,1.0
31000,2.1517246,15.30952380952381,-0.79463524,-0.8595348606969035,-0.8595348606969035,1.0
32000,2.0839865,37.78947368421053,-0.7739383,-0.893226286886554,-0.893226286886554,1.0
33000,2.0479834,20.238095238095237,-0.786926,-0.9979999713599682,-0.9979999713599682,1.0
34000,1.9432555,48.93333333333333,-0.63571435,-0.6331249875947833,-0.6331249875947833,1.0
35000,1.8482143,60.46153846153846,-0.6887999,-0.8553230418608739,-0.8553230418608739,1.0
36000,1.7985427,63.6,-0.61784106,-0.9979999721050262,-0.9979999721050262,1.0
37000,1.8308538,79.0,-0.5627899,-0.9979999661445618,-0.9979999661445618,1.0
38000,1.9395548,24.0,-0.54222655,-0.9979999586939812,-0.9979999586939812,1.0
39000,2.1118386,499.0,-0.28956738,-0.998200036585331,-0.998200036585331,1.0
40000,2.1940992,228.0,-0.22508064,-0.9981333439548811,-0.9981333439548811,1.0
41000,2.2674105,None,-0.22584504,None,None,1.0
