Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
84000,1.7992102,999.0,-1.038905,-9.991000711917877,-9.991000711917877,1.0
85000,1.816566,999.0,-1.0214522,-10.000000715255737,-10.000000715255737,1.0
86000,1.8223844,None,-1.044843,None,None,1.0
87000,1.8274565,999.0,-1.06961,-11.328000843524933,-11.328000843524933,1.0
88000,1.8241816,999.0,-1.0765178,-10.496000736951828,-10.496000736951828,1.0
89000,1.8280756,None,-1.1149296,None,None,1.0
90000,1.8058592,999.0,-1.1014783,-11.000000894069672,-11.000000894069672,1.0
91000,1.7999432,None,-1.1026604,None,None,1.0
92000,1.8030473,999.0,-1.1014934,-9.993000715970993,-9.993000715970993,1.0
93000,1.7779497,999.0,-1.10073,-9.991000711917877,-9.991000711917877,1.0
94000,1.7968578,999.0,-1.1007028,-10.000000715255737,-10.000000715255737,1.0
95000,1.8145486,None,-1.0894973,None,None,1.0
96000,1.8079361,999.0,-1.085525,-9.99466739098231,-9.99466739098231,1.0
97000,1.8036847,999.0,-1.0764519,-9.996000707149506,-9.996000707149506,1.0
98000,1.8109306,999.0,-1.0807353,None,None,1.0
99000,1.7833301,None,-1.0701016,-10.000000715255737,-10.000000715255737,1.0
100000,1.7707474,None,-1.0697886,None,None,1.0
101000,1.7627366,999.0,-1.0574217,-9.993000715970993,-9.993000715970993,1.0
102000,1.7534786,999.0,-1.0588914,-9.991000711917877,-9.991000711917877,1.0
103000,1.6975682,999.0,-1.0478987,-10.000000715255737,-10.000000715255737,1.0
104000,1.7101898,None,-1.044631,None,None,1.0
105000,1.6972692,999.0,-1.0443649,-9.99466739098231,-9.99466739098231,1.0
106000,1.6972136,999.0,-1.044675,-9.996000707149506,-9.996000707149506,1.0
107000,1.6979758,None,-1.0351877,None,None,1.0
108000,1.7018915,999.0,-1.0305727,-10.000000715255737,-10.000000715255737,1.0
109000,1.6533539,None,-1.0305469,None,None,1.0
110000,1.7024901,999.0,-1.0351726,-10.993000894784927,-10.993000894784927,1.0
111000,1.6730177,999.0,-1.0242791,-9.991000711917877,-9.991000711917877,1.0
112000,1.6750797,999.0,-1.019066,-10.000000715255737,-10.000000715255737,1.0
113000,1.6848563,None,-1.0071032,None,None,1.0
114000,1.6793083,999.0,-1.0135733,-10.328000744183859,-10.328000744183859,1.0
115000,1.6823426,999.0,-0.9991583,-9.996000707149506,-9.996000707149506,1.0
116000,1.6791264,None,-0.9915251,None,None,1.0
117000,1.6287806,999.0,-0.99343073,-10.000000715255737,-10.000000715255737,1.0
118000,1.5934465,None,-1.0053865,None,None,1.0
119000,1.5778444,999.0,-1.0017333,-9.993000715970993,-9.993000715970993,1.0
120000,1.6093271,999.0,-1.0012162,-9.991000711917877,-9.991000711917877,1.0
121000,1.5864745,999.0,-1.0304791,-10.000000715255737,-10.000000715255737,1.0
122000,1.6041621,None,-1.0466521,None,None,1.0
123000,1.6100013,999.0,-1.0462396,-9.99466739098231,-9.99466739098231,1.0
124000,1.5788504,999.0,-1.027878,-9.996000707149506,-9.996000707149506,1.0
125000,1.5925841,999.0,-1.0047437,None,None,1.0
126000,1.6041406,None,-1.0227256,-10.000000715255737,-10.000000715255737,1.0
127000,1.6374545,999.0,-1.0193534,None,None,1.0
128000,1.6329694,None,-1.015756,-9.993000715970993,-9.993000715970993,1.0
129000,1.6316316,999.0,-1.0061796,-9.991000711917877,-9.991000711917877,1.0
130000,1.6615143,999.0,-1.0162997,-10.000000715255737,-10.000000715255737,1.0
131000,1.6591636,None,-1.0085744,None,None,1.0
132000,1.5861284,999.0,-1.0183718,-9.99466739098231,-9.99466739098231,1.0
133000,1.59306,999.0,-1.014823,-9.996000707149506,-9.996000707149506,1.0
134000,1.5793518,None,-1.0119815,None,None,1.0
135000,1.5995989,999.0,-1.0224925,-10.000000715255737,-10.000000715255737,1.0
136000,1.5862641,None,-1.0246121,None,None,1.0
137000,1.53414,999.0,-1.0206356,-9.993000715970993,-9.993000715970993,1.0
138000,1.4822001,999.0,-1.0078824,-9.991000711917877,-9.991000711917877,1.0
139000,1.426196,999.0,-1.0113292,-10.000000715255737,-10.000000715255737,1.0
140000,1.4929876,None,-1.0481558,None,None,1.0
141000,1.5015366,999.0,-1.0423083,-9.99466739098231,-9.99466739098231,1.0
142000,1.4478868,999.0,-1.0119771,-9.996000707149506,-9.996000707149506,1.0
143000,1.3802447,None,-1.0097862,None,None,1.0
144000,1.3768389,999.0,-1.007457,-10.000000715255737,-10.000000715255737,1.0
145000,1.414904,None,-1.0084976,None,None,1.0
146000,1.3662121,999.0,-1.0077153,-9.993000715970993,-9.993000715970993,1.0
147000,1.373147,999.0,-1.0090355,-9.991000711917877,-9.991000711917877,1.0
148000,1.3589464,999.0,-1.0007674,-10.000000715255737,-10.000000715255737,1.0
149000,1.38986,None,-1.0018747,None,None,1.0
150000,1.407579,999.0,-1.0024993,-9.99466739098231,-9.99466739098231,1.0
