Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
38000,2.1276495,212.33333333333334,-0.3577425,-0.9979999909798304,-0.9979999909798304,1.0
39000,2.1092625,499.0,-0.39105725,None,None,1.0
40000,2.103345,None,-0.33592933,-0.998200036585331,-0.998200036585331,1.0
41000,2.1140153,None,-0.33690816,None,None,1.0
42000,2.1134539,174.0,-0.31726465,-0.9979999959468842,-0.9979999959468842,1.0
43000,2.1046007,173.0,-0.31095555,-0.998000018298626,-0.998000018298626,1.0
44000,2.0953226,25.0,-0.31321022,-0.9979999661445618,-0.9979999661445618,1.0
45000,2.0955346,474.5,-0.28413296,-0.9982000403106213,-0.9982000403106213,1.0
46000,2.1110153,499.0,-0.31368423,-0.998200036585331,-0.998200036585331,1.0
47000,2.124211,287.42857142857144,-0.25001374,-0.6651333458721638,-0.6651333458721638,1.0
48000,2.11799,499.0,-0.2875761,-0.998200036585331,-0.998200036585331,1.0
49000,2.105859,499.0,-0.29928225,-0.998200036585331,-0.998200036585331,1.0
50000,2.1109746,252.5,-0.3046245,-0.998200036585331,-0.998200036585331,1.0
51000,2.105552,333.8333333333333,-0.2626292,-0.7138571611472538,-0.7138571611472538,1.0
52000,2.1168158,499.0,-0.26275456,-0.998200036585331,-0.998200036585331,1.0
53000,2.1244216,499.0,-0.27245542,-0.998200036585331,-0.998200036585331,1.0
54000,2.1266832,None,-0.25415462,None,None,1.0
55000,2.103625,287.5,-0.2490966,-0.9981000274419785,-0.9981000274419785,1.0
56000,2.0979726,367.6666666666667,-0.24157609,-0.9982000266512235,-0.9982000266512235,1.0
57000,2.1025696,None,-0.24863619,None,None,1.0
58000,2.1036205,381.5,-0.25052634,-0.9981000311672688,-0.9981000311672688,1.0
59000,2.1073687,499.0,-0.23508362,-0.998200036585331,-0.998200036585331,1.0
60000,2.1084416,499.0,-0.2367999,-0.998200036585331,-0.998200036585331,1.0
61000,2.1125565,499.0,-0.22146505,-0.998200036585331,-0.998200036585331,1.0
62000,2.1091201,306.5,-0.18298438,-0.7983800157904625,-0.7983800157904625,1.0
63000,2.094765,499.0,-0.23908903,-0.998200036585331,-0.998200036585331,1.0
64000,2.0820987,499.0,-0.23420861,-0.998200036585331,-0.998200036585331,1.0
65000,2.0830617,499.0,-0.23015323,-0.998200036585331,-0.998200036585331,1.0
66000,2.0981643,None,-0.22551398,None,None,1.0
67000,2.0988395,499.0,-0.22168794,-0.998200036585331,-0.998200036585331,1.0
68000,2.0932326,311.5,-0.22288924,-0.9982000105082989,-0.9982000105082989,1.0
69000,2.0720308,469.2,-0.21457717,-0.9982000321149826,-0.9982000321149826,1.0
70000,2.0672994,None,-0.22075456,None,None,1.0
71000,2.054159,499.0,-0.21942392,-0.998200036585331,-0.998200036585331,1.0
72000,2.034596,499.0,-0.21822974,-0.998200036585331,-0.998200036585331,1.0
73000,2.0386176,None,-0.21201904,None,None,1.0
74000,2.061309,499.0,-0.21647364,-0.998200036585331,-0.998200036585331,1.0
75000,2.0578682,499.0,-0.21380812,-0.998200036585331,-0.998200036585331,1.0
76000,2.0606413,499.0,-0.20738609,-0.998200036585331,-0.998200036585331,1.0
77000,2.0709336,None,-0.21763712,None,None,1.0
78000,2.0785356,499.0,-0.21203417,-0.998200036585331,-0.998200036585331,1.0
79000,2.0830564,None,-0.21205047,None,None,1.0
80000,2.0925298,499.0,-0.21120518,-0.998200036585331,-0.998200036585331,1.0
81000,2.100239,None,-0.20610717,None,None,1.0
82000,2.0813797,499.0,-0.21020494,-0.998200036585331,-0.998200036585331,1.0
83000,2.0787032,499.0,-0.20430076,-0.998200036585331,-0.998200036585331,1.0
84000,2.0795848,None,-0.2062998,None,None,1.0
85000,2.080349,499.0,-0.20949486,-0.998200036585331,-0.998200036585331,1.0
86000,2.0880225,499.0,-0.20564686,-0.998200036585331,-0.998200036585331,1.0
87000,2.0892375,499.0,-0.20472151,-0.998200036585331,-0.998200036585331,1.0
88000,2.0837982,499.0,-0.19910437,-0.998200036585331,-0.998200036585331,1.0
89000,2.0804052,499.0,-0.20084448,-0.998200036585331,-0.998200036585331,1.0
90000,2.0878594,245.0,-0.19449034,-0.9982000049203634,-0.9982000049203634,1.0
91000,2.0850031,499.0,-0.20474261,None,None,1.0
92000,2.0828679,499.0,-0.21506053,-0.998200036585331,-0.998200036585331,1.0
93000,2.1006923,499.0,-0.20641294,None,None,1.0
94000,2.0957046,None,-0.20835626,-0.998200036585331,-0.998200036585331,1.0
95000,2.0984883,499.0,-0.20518923,-0.998200036585331,-0.998200036585331,1.0
96000,2.088128,499.0,-0.20545135,-0.998200036585331,-0.998200036585331,1.0
97000,2.099,None,-0.20733717,None,None,1.0
98000,2.097194,369.0,-0.20310798,-0.998200036585331,-0.998200036585331,1.0
99000,2.1132357,305.5,-0.20608804,-0.9982000105082989,-0.9982000105082989,1.0
100000,2.1014712,249.5,-0.20037402,-0.9981999881565571,-0.9981999881565571,1.0
101000,2.1203864,499.0,-0.21099934,-0.998200036585331,-0.998200036585331,1.0
102000,2.1169233,499.0,-0.22404745,-0.998200036585331,-0.998200036585331,1.0
