Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Environment/Episode Length,Is Training
340000,0.42584822,-13.120322,679.1870574951172,679.1870574951172,347.6666666666667,1.0
341000,0.30072936,11.6765375,-92.95941007137299,-92.95941007137299,514.5,1.0
342000,0.35321915,-2.873877,1086.843994140625,1086.843994140625,999.0,1.0
343000,0.6072308,-16.712261,-79.21633958816528,-79.21633958816528,999.0,1.0
344000,0.558011,2.3856897,700.7930374145508,700.7930374145508,53.5,1.0
345000,1.3249887,4.1240654,563.8344502449036,563.8344502449036,537.0,1.0
346000,0.9316451,-8.750797,-99.19796252250671,-99.19796252250671,999.0,1.0
347000,1.0049086,34.23751,-142.44697523117065,-142.44697523117065,999.0,1.0
348000,0.7276412,-0.89260864,-117.29696798324585,-117.29696798324585,999.0,1.0
349000,1.4189614,1.2784338,-133.91446900367737,-133.91446900367737,999.0,1.0
350000,0.87053025,-4.3376713,-86.00886154174805,-86.00886154174805,999.0,1.0
351000,1.8379712,26.056007,405.47836923599243,405.47836923599243,556.5,1.0
352000,1.6981449,26.962166,-104.76475071907043,-104.76475071907043,999.0,1.0
353000,0.83602554,1.5937526,-16.688295364379883,-16.688295364379883,999.0,1.0
354000,1.4159849,6.627416,510.9379585981369,510.9379585981369,519.5,1.0
355000,1.7714158,12.224343,519.3147574663162,519.3147574663162,514.5,1.0
356000,1.6375612,14.180506,-109.1816053390503,-109.1816053390503,999.0,1.0
357000,1.624643,17.653202,785.2078490257263,785.2078490257263,357.25,1.0
358000,0.3784036,-7.7701488,1040.781093597412,1040.781093597412,127.0,1.0
359000,1.3907925,15.2420225,793.0751045942307,793.0751045942307,299.5,1.0
360000,1.4441446,16.148243,-148.762629032135,-148.762629032135,999.0,1.0
361000,0.5820126,2.9433358,-116.04863739013672,-116.04863739013672,999.0,1.0
362000,1.35168,8.727172,670.8789814313253,670.8789814313253,415.6666666666667,1.0
363000,1.7162082,16.168755,-55.34217357635498,-55.34217357635498,999.0,1.0
364000,1.15937,7.591456,746.8129789034525,746.8129789034525,372.6666666666667,1.0
365000,0.88347375,-11.65245,440.3093209862709,440.3093209862709,529.0,1.0
366000,1.0393598,6.7695885,-89.59611225128174,-89.59611225128174,999.0,1.0
367000,1.0423673,10.669396,506.02886748313904,506.02886748313904,525.5,1.0
368000,1.0368927,7.1882944,-227.49385023117065,-227.49385023117065,999.0,1.0
369000,1.2939756,10.742099,-34.47024393081665,-34.47024393081665,999.0,1.0
370000,0.593223,-20.903736,-92.25214719772339,-92.25214719772339,999.0,1.0
371000,0.8506146,-24.928326,-75.35008668899536,-75.35008668899536,999.0,1.0
372000,1.4956586,14.400011,603.0718656380972,603.0718656380972,344.0,1.0
373000,0.6039171,-0.19368315,-79.66185736656189,-79.66185736656189,617.5,1.0
374000,0.66147363,-13.525021,1120.7146697044373,1120.7146697044373,232.0,1.0
375000,0.56677806,-20.086632,-43.18052625656128,-43.18052625656128,999.0,1.0
376000,1.4102553,8.2138815,465.7185080051422,465.7185080051422,523.5,1.0
377000,1.6193403,10.855109,-40.202937602996826,-40.202937602996826,999.0,1.0
378000,1.753065,12.030395,-126.70156383514404,-126.70156383514404,999.0,1.0
379000,0.95960534,8.658125,447.97149419784546,447.97149419784546,580.0,1.0
380000,1.1718326,5.833666,-154.7524495124817,-154.7524495124817,999.0,1.0
381000,1.7515818,16.13339,-150.83127403259277,-150.83127403259277,999.0,1.0
382000,1.6974605,10.911838,-147.12232112884521,-147.12232112884521,999.0,1.0
383000,1.716742,12.316641,-103.1326789855957,-103.1326789855957,999.0,1.0
384000,1.0537676,-8.763555,-153.9426383972168,-153.9426383972168,999.0,1.0
385000,1.204211,-3.669811,-115.3253026008606,-115.3253026008606,999.0,1.0
386000,1.5528765,23.102285,830.4817127227783,830.4817127227783,278.0,1.0
387000,1.1926025,20.91933,25.512131690979004,25.512131690979004,999.0,1.0
388000,0.34385717,-23.126904,-55.12628650665283,-55.12628650665283,999.0,1.0
389000,0.44587857,-26.850632,42.36817741394043,42.36817741394043,999.0,1.0
390000,0.30950534,-22.70864,1053.779878616333,1053.779878616333,571.0,1.0
391000,0.4197482,-33.370007,537.5005671977997,537.5005671977997,55.0,1.0
392000,1.7006568,7.873957,34.53828263282776,34.53828263282776,999.0,1.0
393000,1.611736,23.342663,666.3581132888794,666.3581132888794,370.0,1.0
394000,0.609179,-4.6718636,-37.62687063217163,-37.62687063217163,999.0,1.0
395000,1.532113,9.395058,635.4922359784445,635.4922359784445,441.6666666666667,1.0
396000,1.8557844,19.905426,491.5920798778534,491.5920798778534,509.5,1.0
397000,1.0803797,7.6837635,499.6939203739166,499.6939203739166,530.5,1.0
398000,0.8281689,0.90467095,673.604918162028,673.604918162028,352.0,1.0
399000,1.6768241,17.827003,489.709047973156,489.709047973156,453.6666666666667,1.0
400000,1.6598902,25.799679,1095.8154296875,1095.8154296875,999.0,1.0
401000,1.3279021,26.769518,-110.27379703521729,-110.27379703521729,999.0,1.0
402000,1.8178469,54.908283,-100.24294137954712,-100.24294137954712,999.0,1.0
403000,0.4053578,14.467999,436.7257914543152,436.7257914543152,28.0,1.0
404000,0.43118796,14.900945,-180.43056178092957,-180.43056178092957,999.0,1.0
405000,0.24276207,-7.916317,-218.9881649017334,-218.9881649017334,999.0,1.0
406000,0.31796163,-24.145233,-132.4417757987976,-132.4417757987976,999.0,1.0
407000,1.7202148,9.460323,-62.63112473487854,-62.63112473487854,999.0,1.0
408000,0.49246493,2.6758225,-67.88773441314697,-67.88773441314697,999.0,1.0
409000,1.6637981,7.8693504,-237.07619953155518,-237.07619953155518,999.0,1.0
410000,0.3152694,1.1202501,-144.75660872459412,-144.75660872459412,999.0,1.0
411000,1.5995998,12.01941,505.3320481777191,505.3320481777191,542.0,1.0
412000,1.6780174,14.144108,-61.362045764923096,-61.362045764923096,999.0,1.0
413000,0.6821002,-12.727683,-176.8397674560547,-176.8397674560547,999.0,1.0
414000,0.34561896,-8.913568,-153.51624584197998,-153.51624584197998,999.0,1.0
415000,1.4933391,5.10547,-111.56968355178833,-111.56968355178833,999.0,1.0
416000,0.6343213,-16.145044,-59.789846420288086,-59.789846420288086,999.0,1.0
417000,0.5825131,-25.099632,456.76314663887024,456.76314663887024,511.5,1.0
418000,1.2681144,1.1041265,725.917209148407,725.917209148407,507.6666666666667,1.0
419000,0.81039864,-2.7202127,447.3399477005005,447.3399477005005,643.0,1.0
420000,0.3692528,5.524562,-149.17335438728333,-149.17335438728333,999.0,1.0
421000,0.7450188,-17.699398,1019.1248540878296,1019.1248540878296,231.0,1.0
422000,1.4663748,11.055858,-58.73272615671158,-58.73272615671158,999.0,1.0
423000,1.7776337,18.024603,526.7190728187561,526.7190728187561,517.5,1.0
424000,1.3622295,22.07353,794.4239829480648,794.4239829480648,402.0,1.0
425000,0.46063703,11.017406,-147.59204053878784,-147.59204053878784,999.0,1.0
426000,1.2278093,26.668814,687.5065910021464,687.5065910021464,343.0,1.0
427000,0.49904314,0.01597455,411.6667113304138,411.6667113304138,508.0,1.0
428000,0.3266114,7.6472635,469.13780522346497,469.13780522346497,518.5,1.0
429000,0.579514,37.44907,1165.194429397583,1165.194429397583,196.0,1.0
430000,1.5119894,19.094303,-72.44083309173584,-72.44083309173584,999.0,1.0
431000,0.9865455,1.9411713,679.1047711372375,679.1047711372375,460.3333333333333,1.0
432000,0.3624447,-23.276768,484.20006585121155,484.20006585121155,500.0,1.0
433000,0.3155632,-10.360664,498.51924562454224,498.51924562454224,519.0,1.0
434000,0.56470966,12.82629,674.9490423202515,674.9490423202515,386.6666666666667,1.0
435000,0.907728,23.90171,-191.67400240898132,-191.67400240898132,999.0,1.0
436000,1.5713748,11.7550955,0.6613926887512207,0.6613926887512207,999.0,1.0
437000,1.3457927,17.860626,442.08076763153076,442.08076763153076,515.5,1.0
438000,0.64334124,-9.0743,-0.06660246849060059,-0.06660246849060059,999.0,1.0
439000,1.3883542,23.680534,996.0682373046875,996.0682373046875,279.0,1.0
440000,0.3588092,19.7137,-36.37053442001343,-36.37053442001343,999.0,1.0
441000,1.701481,14.74791,-168.9658236503601,-168.9658236503601,999.0,1.0
442000,0.70619065,-24.783676,-152.3426160812378,-152.3426160812378,999.0,1.0
443000,0.312719,-19.54816,547.5255208015442,547.5255208015442,519.5,1.0
444000,1.6355838,6.1281834,-16.890037059783936,-16.890037059783936,999.0,1.0
445000,0.5752474,47.714066,858.4035312652588,858.4035312652588,246.2,1.0
446000,1.1918117,28.688251,-150.41461825370789,-150.41461825370789,999.0,1.0
447000,1.4587206,18.113758,-76.7881441116333,-76.7881441116333,999.0,1.0
448000,1.4379528,25.09324,669.42076587677,669.42076587677,373.6666666666667,1.0
449000,0.8554985,28.875475,644.7687629063925,644.7687629063925,377.3333333333333,1.0
450000,0.40644088,17.003368,439.616268157959,439.616268157959,511.0,1.0
451000,0.9979868,-0.91225755,548.4986469745636,548.4986469745636,522.0,1.0
452000,1.3422581,23.481113,-145.10813570022583,-145.10813570022583,999.0,1.0
453000,0.82542074,15.386857,-198.80222463607788,-198.80222463607788,999.0,1.0
454000,1.3249291,16.867014,535.0698766708374,535.0698766708374,539.5,1.0
455000,0.86647624,6.32054,-153.36719965934753,-153.36719965934753,999.0,1.0
456000,0.1894085,15.067377,541.1101188659668,541.1101188659668,530.0,1.0
457000,0.51121384,51.69737,-161.48411083221436,-161.48411083221436,999.0,1.0
458000,1.5492766,25.823809,988.2194194793701,988.2194194793701,438.0,1.0
459000,1.4809645,20.031754,520.0522408485413,520.0522408485413,523.0,1.0
460000,1.3337569,28.1694,-126.08662700653076,-126.08662700653076,999.0,1.0
461000,0.5799303,30.043663,5.551244735717773,5.551244735717773,999.0,1.0
462000,0.20263198,35.455757,498.4511249065399,498.4511249065399,526.0,1.0
463000,0.42376763,12.180578,430.9959827661514,430.9959827661514,517.0,1.0
464000,0.2934963,-8.364834,-205.29763340950012,-205.29763340950012,999.0,1.0
465000,0.6299577,18.106062,861.0058521270752,861.0058521270752,292.0,1.0
466000,0.17780297,19.351315,685.8429884910583,685.8429884910583,352.6666666666667,1.0
467000,0.42656374,10.924513,-92.07345938682556,-92.07345938682556,999.0,1.0
468000,0.29443315,32.132507,-157.43011617660522,-157.43011617660522,999.0,1.0
469000,1.2630296,32.289032,-67.89835453033447,-67.89835453033447,999.0,1.0
470000,0.5223267,-23.129393,469.9983992576599,469.9983992576599,537.0,1.0
471000,1.1065772,24.793743,-158.62691450119019,-158.62691450119019,999.0,1.0
472000,0.22383152,6.548831,-139.99506378173828,-139.99506378173828,999.0,1.0
473000,1.140648,32.8715,1025.4000797271729,1025.4000797271729,714.0,1.0
474000,0.6417445,4.0538025,671.3777331511179,671.3777331511179,398.6666666666667,1.0
475000,1.3568689,36.87287,1093.1166547139485,1093.1166547139485,138.5,1.0
476000,1.4392978,21.10893,-99.4730896949768,-99.4730896949768,999.0,1.0
477000,1.2159427,9.514082,449.64100325107574,449.64100325107574,513.5,1.0
478000,0.57558054,0.8317654,-115.99197196960449,-115.99197196960449,999.0,1.0
479000,0.27645242,73.293274,1011.5125470161438,1011.5125470161438,370.0,1.0
480000,1.2184511,42.147053,9.459938526153564,9.459938526153564,999.0,1.0
481000,0.37677625,14.970085,508.2891435623169,508.2891435623169,514.5,1.0
482000,0.23865616,-12.530543,-126.46041536331177,-126.46041536331177,999.0,1.0
483000,0.34419784,-12.858568,488.97162103652954,488.97162103652954,504.5,1.0
484000,0.44865352,6.562387,474.6376210451126,474.6376210451126,530.5,1.0
485000,0.4788313,1.9415839,-104.45496606826782,-104.45496606826782,999.0,1.0
486000,0.25284356,-2.687236,-238.76988053321838,-238.76988053321838,999.0,1.0
487000,0.5611785,-9.999837,-52.90807366371155,-52.90807366371155,999.0,1.0
488000,0.45238292,-16.572416,428.1717549562454,428.1717549562454,507.5,1.0
489000,0.18658035,7.1650114,-100.22651433944702,-100.22651433944702,999.0,1.0
490000,1.0976084,18.348307,441.331346988678,441.331346988678,546.0,1.0
491000,0.7327671,-13.084138,2.6911306381225586,2.6911306381225586,999.0,1.0
492000,1.2042501,4.7127676,-66.41971969604492,-66.41971969604492,999.0,1.0
493000,0.6828908,-12.719709,-143.80233573913574,-143.80233573913574,999.0,1.0
494000,0.2990759,-30.060041,-64.80734777450562,-64.80734777450562,999.0,1.0
495000,0.27927834,-13.2572,-94.32602024078369,-94.32602024078369,999.0,1.0
496000,0.517336,2.4775417,404.4375042915344,404.4375042915344,565.0,1.0
497000,0.7091489,8.525822,439.7486983537674,439.7486983537674,662.5,1.0
498000,0.4608179,1.9274182,-38.98763585090637,-38.98763585090637,999.0,1.0
499000,1.6812716,54.09014,970.7729949951172,970.7729949951172,498.0,1.0
500000,0.8702298,21.686394,670.1919809977213,670.1919809977213,352.6666666666667,1.0
501000,1.0266448,17.068054,-172.37731218338013,-172.37731218338013,999.0,1.0
502000,0.6358706,18.585464,-0.6658763885498047,-0.6658763885498047,999.0,1.0
503000,0.20951177,-10.880337,-177.3120083808899,-177.3120083808899,999.0,1.0
504000,0.33036223,-2.8416548,692.2624457677206,692.2624457677206,369.3333333333333,1.0
505000,0.8926248,15.999905,-22.5342755317688,-22.5342755317688,999.0,1.0
506000,1.3377225,35.8154,-19.983989715576172,-19.983989715576172,999.0,1.0
507000,0.89189965,23.331715,693.9030373891195,693.9030373891195,389.0,1.0
508000,0.26152104,-4.8892965,-85.17054462432861,-85.17054462432861,999.0,1.0
509000,0.14993738,12.838501,-159.09487533569336,-159.09487533569336,999.0,1.0
510000,0.72414625,19.431694,-129.28865385055542,-129.28865385055542,999.0,1.0
511000,1.232619,5.3813896,-14.280975341796875,-14.280975341796875,999.0,1.0
512000,0.35917562,-10.006151,436.88084650039673,436.88084650039673,507.5,1.0
513000,0.20937243,-18.761698,5.881073474884033,5.881073474884033,999.0,1.0
514000,0.2702383,-18.760107,-141.32340717315674,-141.32340717315674,999.0,1.0
515000,0.86841446,2.2126932,-82.94810056686401,-82.94810056686401,999.0,1.0
516000,1.3536913,39.77735,-191.3066635131836,-191.3066635131836,999.0,1.0
517000,0.3285747,-11.549402,-110.86842584609985,-110.86842584609985,999.0,1.0
518000,0.7772818,-17.457588,-14.449456691741943,-14.449456691741943,999.0,1.0
519000,1.0679204,20.970486,-92.20574378967285,-92.20574378967285,999.0,1.0
520000,0.37987947,7.298174,712.8422045707703,712.8422045707703,387.6666666666667,1.0
521000,0.3641358,19.06062,630.938554684321,630.938554684321,345.3333333333333,1.0
522000,1.0916394,44.614227,669.5957187016805,669.5957187016805,349.3333333333333,1.0
523000,0.43238658,20.876234,-139.2313199043274,-139.2313199043274,999.0,1.0
524000,1.3695406,35.917572,1064.8117558956146,1064.8117558956146,195.25,1.0
525000,1.497625,19.959503,-100.30320405960083,-100.30320405960083,999.0,1.0
526000,0.8767288,4.3686867,519.7505207061768,519.7505207061768,516.5,1.0
527000,0.25071898,-13.723713,474.1963095664978,474.1963095664978,508.0,1.0
528000,0.27338624,-8.863268,-187.63633131980896,-187.63633131980896,999.0,1.0
529000,0.64354026,-9.233303,418.0560405254364,418.0560405254364,507.5,1.0
530000,1.2774432,14.620446,10.085205078125,10.085205078125,999.0,1.0
531000,1.3769807,38.92805,-97.93685340881348,-97.93685340881348,999.0,1.0
532000,1.1737837,27.201225,-132.8730149269104,-132.8730149269104,999.0,1.0
533000,0.20743741,11.527033,-140.71545553207397,-140.71545553207397,999.0,1.0
534000,0.56695825,13.462325,674.8205118179321,674.8205118179321,351.6666666666667,1.0
535000,1.5372199,29.76589,-200.53931999206543,-200.53931999206543,999.0,1.0
536000,1.3470453,11.691352,-97.13688850402832,-97.13688850402832,999.0,1.0
537000,0.6297141,-14.161849,468.53664898872375,468.53664898872375,501.5,1.0
538000,1.3141698,35.962486,674.9019645055135,674.9019645055135,354.3333333333333,1.0
539000,1.1369145,27.842606,-187.5881266593933,-187.5881266593933,999.0,1.0
540000,1.4463352,29.00438,511.13924074172974,511.13924074172974,533.5,1.0
541000,1.4079776,33.793045,29.71852397918701,29.71852397918701,999.0,1.0
542000,1.3845738,26.71629,974.4616932868958,974.4616932868958,658.0,1.0
543000,0.8534808,16.33563,3.797114372253418,3.797114372253418,999.0,1.0
544000,0.18618506,-26.324814,-64.58806276321411,-64.58806276321411,999.0,1.0
545000,0.18916188,3.871851,-94.19974708557129,-94.19974708557129,999.0,1.0
546000,0.69611734,56.750557,851.5410118103027,851.5410118103027,304.25,1.0
547000,1.4257528,16.43462,515.97190284729,515.97190284729,552.5,1.0
548000,0.32333207,35.185555,405.09807574748993,405.09807574748993,355.0,1.0
549000,0.37758034,0.87186575,1136.7962646484375,1136.7962646484375,999.0,1.0
550000,0.06603392,67.014465,468.4265847206116,468.4265847206116,72.0,1.0
551000,0.08640119,74.173325,510.86819541454315,510.86819541454315,533.5,1.0
552000,0.2514169,-4.5657425,-161.9122610092163,-161.9122610092163,999.0,1.0
553000,0.15341085,-8.771265,-112.92712712287903,-112.92712712287903,999.0,1.0
554000,0.80791795,38.667107,833.1857000986735,833.1857000986735,265.3333333333333,1.0
555000,0.46106234,35.23368,-141.3373463153839,-141.3373463153839,999.0,1.0
556000,1.3143688,17.417963,-16.175504684448242,-16.175504684448242,999.0,1.0
557000,1.12236,9.503535,473.18401050567627,473.18401050567627,509.5,1.0
558000,0.4812948,-17.561628,12.546641826629639,12.546641826629639,999.0,1.0
559000,1.5739213,32.129517,970.984977722168,970.984977722168,782.0,1.0
560000,1.338179,10.213128,-6.699790954589844,-6.699790954589844,999.0,1.0
561000,0.75008816,-9.329934,-231.49200630187988,-231.49200630187988,999.0,1.0
562000,1.0348752,6.16326,455.9123773574829,455.9123773574829,502.5,1.0
563000,0.8500688,-2.2568579,1119.361402273178,1119.361402273178,386.5,1.0
564000,1.1981903,8.66635,726.9629661242167,726.9629661242167,495.3333333333333,1.0
565000,1.2870929,37.10733,1028.5945453643799,1028.5945453643799,258.0,1.0
566000,1.3417727,44.459373,-8.85765552520752,-8.85765552520752,999.0,1.0
567000,0.14552408,16.493277,-53.11836528778076,-53.11836528778076,999.0,1.0
568000,0.3841668,-18.39265,471.0972168445587,471.0972168445587,514.0,1.0
569000,1.264286,32.95401,-141.97749829292297,-141.97749829292297,999.0,1.0
570000,0.5628294,-4.113109,436.3532438278198,436.3532438278198,500.0,1.0
571000,1.3537585,33.777637,741.0977444648743,741.0977444648743,398.0,1.0
572000,1.4256899,34.994694,-147.8426113128662,-147.8426113128662,999.0,1.0
573000,0.55209047,62.87194,1045.1766617298126,1045.1766617298126,245.5,1.0
574000,0.22469357,27.987488,481.03613543510437,481.03613543510437,524.5,1.0
575000,0.21857241,19.544394,459.592991232872,459.592991232872,531.5,1.0
576000,0.164303,4.493492,-118.5788221359253,-118.5788221359253,999.0,1.0
577000,1.0697541,26.799652,786.5459467172623,786.5459467172623,340.25,1.0
578000,0.666777,-11.323306,1007.2342338562012,1007.2342338562012,508.0,1.0
579000,0.8997038,-9.125046,-65.8581155538559,-65.8581155538559,999.0,1.0
580000,0.62162745,-25.425396,-204.65209913253784,-204.65209913253784,999.0,1.0
581000,0.42059356,-25.539862,579.6741750240326,579.6741750240326,562.0,1.0
582000,0.55208564,-1.7917452,523.3518466949463,523.3518466949463,515.5,1.0
583000,0.5180136,2.9283733,-202.28254747390747,-202.28254747390747,999.0,1.0
584000,0.947856,20.609276,466.65326154232025,466.65326154232025,524.5,1.0
585000,1.2783029,33.61129,-159.3810634613037,-159.3810634613037,999.0,1.0
586000,0.9603213,14.100137,532.8164660930634,532.8164660930634,618.5,1.0
587000,0.5180752,-26.302446,477.7053031921387,477.7053031921387,503.0,1.0
588000,0.95517045,-1.8919587,438.69991278648376,438.69991278648376,588.5,1.0
589000,0.3044612,-38.29053,-139.64068579673767,-139.64068579673767,999.0,1.0
590000,0.3331186,-16.18498,-190.59001302719116,-190.59001302719116,999.0,1.0
591000,0.50577396,-20.84243,509.3741364479065,509.3741364479065,530.5,1.0
592000,1.3412406,40.804405,-149.3830065727234,-149.3830065727234,999.0,1.0
593000,0.4570721,17.201822,1027.4495015144348,1027.4495015144348,154.5,1.0
594000,1.180693,17.2515,490.53210830688477,490.53210830688477,535.0,1.0
595000,1.2549733,40.74434,813.824028301239,813.824028301239,325.2,1.0
596000,0.87863964,-20.494785,-79.54556453227997,-79.54556453227997,999.0,1.0
597000,1.339489,37.911724,1057.2588979403179,1057.2588979403179,105.33333333333333,1.0
598000,0.49890924,-7.6939034,-146.55390548706055,-146.55390548706055,999.0,1.0
599000,0.8943716,7.186612,486.4371829032898,486.4371829032898,514.5,1.0
600000,1.4578724,17.606148,557.0703630447388,557.0703630447388,849.0,1.0
601000,1.3924092,18.129398,-194.64197206497192,-194.64197206497192,999.0,1.0
602000,0.13672867,-14.119776,-13.164844036102295,-13.164844036102295,999.0,1.0
603000,0.25535956,0.5160856,-189.08612966537476,-189.08612966537476,999.0,1.0
604000,1.5481694,17.662174,-78.13791084289551,-78.13791084289551,999.0,1.0
605000,1.372219,22.038155,1044.494306564331,1044.494306564331,925.0,1.0
606000,0.38314533,-5.016143,619.7985598246256,619.7985598246256,355.0,1.0
607000,0.3457545,-30.242687,-130.43099761009216,-130.43099761009216,525.5,1.0
608000,1.196968,53.177467,1117.3639806747437,1117.3639806747437,92.75,1.0
609000,1.457869,51.252304,598.9470465183258,598.9470465183258,530.5,1.0
610000,1.0337298,13.29025,467.86931252479553,467.86931252479553,527.0,1.0
611000,1.0650293,-10.103086,3.3732094764709473,3.3732094764709473,999.0,1.0
612000,1.4661268,35.960518,-156.25972652435303,-156.25972652435303,999.0,1.0
613000,0.5792369,10.345857,1005.6083426475525,1005.6083426475525,441.5,1.0
614000,0.48383424,-24.368233,-42.94060218334198,-42.94060218334198,999.0,1.0
615000,1.1367428,16.724094,-114.00193643569946,-114.00193643569946,999.0,1.0
616000,1.3821534,43.409306,803.1043801307678,803.1043801307678,283.75,1.0
617000,1.6424052,37.962875,-83.40203475952148,-83.40203475952148,999.0,1.0
618000,1.644237,33.293217,-23.561132431030273,-23.561132431030273,999.0,1.0
619000,0.85757345,34.48931,-132.78156089782715,-132.78156089782715,999.0,1.0
620000,0.56554204,42.338493,659.0095631281534,659.0095631281534,353.6666666666667,1.0
621000,0.6726196,63.12773,-103.00362825393677,-103.00362825393677,999.0,1.0
622000,0.43623993,72.956665,26.615079879760742,26.615079879760742,999.0,1.0
623000,0.50555974,27.172821,-157.52128863334656,-157.52128863334656,999.0,1.0
624000,0.7865491,8.103135,651.8403927485148,651.8403927485148,446.0,1.0
625000,0.1957706,4.564823,-169.6019184589386,-169.6019184589386,999.0,1.0
626000,0.22513878,-22.658688,33.03504991531372,33.03504991531372,999.0,1.0
627000,1.1319267,13.055773,-6.053144454956055,-6.053144454956055,527.5,1.0
628000,0.6175876,16.307568,1159.018798828125,1159.018798828125,999.0,1.0
629000,0.19379172,-26.824215,-159.8737211227417,-159.8737211227417,999.0,1.0
630000,1.4038745,47.536877,687.8528660138448,687.8528660138448,397.0,1.0
631000,1.3734839,47.920433,993.5676383972168,993.5676383972168,383.5,1.0
632000,1.5098585,31.392097,1037.5475753148396,1037.5475753148396,226.66666666666666,1.0
633000,1.4603721,20.892982,-86.40663433074951,-86.40663433074951,999.0,1.0
634000,0.54110634,66.91141,-89.87715911865234,-89.87715911865234,999.0,1.0
635000,0.3314474,23.861166,590.7731511592865,590.7731511592865,573.0,1.0
636000,0.1253418,-11.366529,504.46342039108276,504.46342039108276,502.5,1.0
637000,0.14951602,-14.754057,-15.03222942352295,-15.03222942352295,999.0,1.0
638000,0.19325772,18.478533,451.9259226322174,451.9259226322174,513.5,1.0
639000,1.1390889,49.04905,-79.7954740524292,-79.7954740524292,999.0,1.0
640000,1.5296409,55.032818,879.5057113965353,879.5057113965353,242.83333333333334,1.0
641000,1.3358936,39.07878,-55.62236499786377,-55.62236499786377,999.0,1.0
642000,1.3219706,22.878391,-155.74535822868347,-155.74535822868347,999.0,1.0
643000,0.15741876,-17.956402,521.6944031715393,521.6944031715393,521.5,1.0
644000,0.37517977,3.7023554,-134.69148755073547,-134.69148755073547,999.0,1.0
645000,1.403154,21.527824,1023.314151763916,1023.314151763916,166.0,1.0
646000,1.4232298,18.190567,-110.00067234039307,-110.00067234039307,999.0,1.0
647000,0.31434152,15.709743,745.4430363178253,745.4430363178253,262.25,1.0
648000,0.4654553,-1.1177549,-81.92349672317505,-81.92349672317505,999.0,1.0
649000,0.3033151,-21.279526,-247.18085098266602,-247.18085098266602,999.0,1.0
650000,0.367736,17.54686,463.3186411857605,463.3186411857605,600.0,1.0
651000,0.12548424,48.297916,790.1913455486298,790.1913455486298,212.0,1.0
652000,0.09274437,35.352333,698.6503574053446,698.6503574053446,358.0,1.0
653000,0.72130775,3.0026238,-71.09976625442505,-71.09976625442505,999.0,1.0
654000,1.0691628,31.219044,1057.111257314682,1057.111257314682,314.0,1.0
655000,0.8135144,0.02795343,438.12137365341187,438.12137365341187,512.0,1.0
656000,0.5866126,47.574722,1031.697308063507,1031.697308063507,317.5,1.0
657000,0.90986764,29.466225,-144.6215581893921,-144.6215581893921,999.0,1.0
658000,0.5186224,2.7881699,995.8353247642517,995.8353247642517,909.0,1.0
659000,0.13914278,-11.958698,-99.1629524230957,-99.1629524230957,999.0,1.0
660000,0.9872723,18.101328,792.8996027112007,792.8996027112007,393.5,1.0
661000,1.1766804,22.612709,437.3898596763611,437.3898596763611,512.0,1.0
662000,0.40049723,-2.0956087,633.5037557284037,633.5037557284037,343.6666666666667,1.0
663000,1.327499,34.99787,-52.65382194519043,-52.65382194519043,519.5,1.0
664000,0.08462996,62.22056,1036.95751953125,1036.95751953125,999.0,1.0
665000,0.681032,29.853897,438.13993322849274,438.13993322849274,86.0,1.0
666000,0.14530718,15.588649,-59.924503803253174,-59.924503803253174,999.0,1.0
667000,0.7777541,52.136562,-41.121785163879395,-41.121785163879395,999.0,1.0
668000,0.6598529,63.973785,475.8368947505951,475.8368947505951,522.0,1.0
669000,1.2638686,41.70411,445.98860216140747,445.98860216140747,501.5,1.0
670000,0.39133683,-3.0660372,-98.16630125045776,-98.16630125045776,999.0,1.0
671000,1.3415307,22.228735,-190.0723478794098,-190.0723478794098,999.0,1.0
672000,1.1118602,34.46245,739.3238620758057,739.3238620758057,409.0,1.0
673000,0.57543427,-1.566762,511.9911210536957,511.9911210536957,514.5,1.0
674000,0.34812474,-13.154186,-93.46955251693726,-93.46955251693726,999.0,1.0
675000,0.20379624,10.436192,-150.79118585586548,-150.79118585586548,999.0,1.0
676000,0.39478365,-6.329891,682.202098608017,682.202098608017,351.0,1.0
677000,1.3061477,50.517677,1011.0951752662659,1011.0951752662659,392.5,1.0
678000,1.3048258,31.75953,-129.31440258026123,-129.31440258026123,999.0,1.0
679000,1.3184006,43.03833,706.4169615109762,706.4169615109762,402.0,1.0
680000,1.4018028,16.822424,522.3564157485962,522.3564157485962,548.5,1.0
681000,1.3445004,35.541565,1031.8507738113403,1031.8507738113403,204.5,1.0
682000,0.81969434,3.096081,-146.94051885604858,-146.94051885604858,999.0,1.0
683000,0.2519833,-6.0941124,-134.57665300369263,-134.57665300369263,999.0,1.0
684000,0.8427739,7.645425,-5.312299728393555,-5.312299728393555,999.0,1.0
685000,0.49476826,16.288832,-23.74537467956543,-23.74537467956543,999.0,1.0
686000,0.8926792,32.042156,761.5839425325394,761.5839425325394,389.5,1.0
687000,0.23786634,-26.806643,475.98094940185547,475.98094940185547,349.0,1.0
688000,0.4140084,15.846087,1041.139668782552,1041.139668782552,30.0,1.0
689000,0.13472396,-16.832222,-133.90410256385803,-133.90410256385803,999.0,1.0
690000,1.0346007,29.967537,789.4949069023132,789.4949069023132,395.5,1.0
