Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
181000,0.22865736,-18.01336,21.681818181818183,-21.028864947232332,-21.028864947232332,1.0
182000,0.22318521,-17.828487,21.675,-20.062682989167005,-20.062682989167005,1.0
183000,0.22024053,-18.415712,22.595744680851062,-21.428697492765345,-21.428697492765345,1.0
184000,0.25363222,-18.272886,19.224489795918366,-18.160205052823436,-18.160205052823436,1.0
185000,0.23609331,-17.952227,23.536585365853657,-22.7865863078978,-22.7865863078978,1.0
186000,0.25108394,-17.731943,19.5531914893617,-18.188959618409474,-18.188959618409474,1.0
187000,0.23986743,-17.752787,21.456521739130434,-20.897112147013345,-20.897112147013345,1.0
188000,0.24935806,-17.499441,18.49019607843137,-17.41666707805559,-17.41666707805559,1.0
189000,0.25325823,-18.055107,22.714285714285715,-21.846906117030553,-21.846906117030553,1.0
190000,0.279954,-17.273287,23.35,-23.027073964840028,-23.027073964840028,1.0
191000,0.23903453,-17.241032,18.339622641509433,-15.186154732337364,-15.186154732337364,1.0
192000,0.2480207,-17.0238,18.169811320754718,-16.478113975165027,-16.478113975165027,1.0
193000,0.23605502,-17.829689,19.142857142857142,-19.03326600911666,-19.03326600911666,1.0
194000,0.23743586,-17.42867,22.88095238095238,-20.5380954288301,-20.5380954288301,1.0
195000,0.23913983,-16.300009,18.53846153846154,-16.826539589808537,-16.826539589808537,1.0
196000,0.23616719,-17.020916,24.512820512820515,-26.041027533702362,-26.041027533702362,1.0
197000,0.2244313,-17.972141,24.076923076923077,-24.325751304626465,-24.325751304626465,1.0
198000,0.21377634,-17.532999,22.930232558139537,-21.256906509399414,-21.256906509399414,1.0
199000,0.23138878,-17.168282,18.98,-17.46740111351013,-17.46740111351013,1.0
200000,0.22170147,-16.481716,21.34090909090909,-21.80568299510262,-21.80568299510262,1.0
201000,0.21785603,-16.31157,21.333333333333332,-20.621778541141087,-20.621778541141087,1.0
202000,0.2161874,-16.822054,20.934782608695652,-20.404349233793177,-20.404349233793177,1.0
203000,0.21289057,-16.75498,22.441860465116278,-23.880466893661854,-23.880466893661854,1.0
204000,0.20110369,-17.277332,20.906976744186046,-21.29136450724168,-21.29136450724168,1.0
205000,0.18931285,-16.585594,23.666666666666668,-23.99731890748187,-23.99731890748187,1.0
206000,0.20302188,-16.552288,17.185185185185187,-15.154000551050359,-15.154000551050359,1.0
207000,0.18860391,-16.971092,20.53191489361702,-20.142393003339354,-20.142393003339354,1.0
208000,0.21687776,-16.459007,20.361702127659573,-19.67340536320463,-19.67340536320463,1.0
209000,0.1923406,-16.680925,19.127659574468087,-18.2050006488959,-18.2050006488959,1.0
210000,0.19039047,-16.117651,21.020833333333332,-21.160001622869615,-21.160001622869615,1.0
211000,0.18925536,-15.999494,21.2,-19.04733510547214,-19.04733510547214,1.0
212000,0.1903142,-15.510363,22.61904761904762,-23.724525536809647,-23.724525536809647,1.0
213000,0.18531893,-16.53948,22.904761904761905,-23.215715805689495,-23.215715805689495,1.0
214000,0.2037862,-16.566664,18.784313725490197,-18.53862840054082,-18.53862840054082,1.0
215000,0.20103748,-16.704308,27.457142857142856,-27.616572775159565,-27.616572775159565,1.0
216000,0.19010775,-16.31706,19.53061224489796,-18.22653140827101,-18.22653140827101,1.0
217000,0.18820184,-16.140112,19.612244897959183,-17.957756183585342,-17.957756183585342,1.0
218000,0.15980817,-16.032967,15.705882352941176,-14.218888918558756,-14.218888918558756,1.0
219000,0.17603457,-16.80635,58.0,-63.32607272693089,-63.32607272693089,1.0
220000,0.16020222,-16.538616,20.456521739130434,-19.827827023423236,-19.827827023423236,1.0
221000,0.16473469,-15.839399,18.352941176470587,-16.630193187640263,-16.630193187640263,1.0
222000,0.16676342,-16.351158,21.19148936170213,-19.0543487901273,-19.0543487901273,1.0
223000,0.17820987,-16.39682,26.82857142857143,-29.23428758212498,-29.23428758212498,1.0
224000,0.16152401,-15.756545,22.15909090909091,-21.66636497324163,-21.66636497324163,1.0
225000,0.17115396,-16.389147,22.70731707317073,-23.18122010114716,-23.18122010114716,1.0
226000,0.15300736,-16.71375,28.676470588235293,-21.786765561384314,-21.786765561384314,1.0
227000,0.16557778,-15.866906,17.38888888888889,-19.13000083852697,-19.13000083852697,1.0
228000,0.16810496,-16.02349,19.53061224489796,-18.26265406122013,-18.26265406122013,1.0
229000,0.19647303,-15.870401,19.770833333333332,-18.691459556420643,-18.691459556420643,1.0
230000,0.18993309,-15.05087,19.3,-15.389600667953491,-15.389600667953491,1.0
231000,0.18243238,-15.306437,18.313725490196077,-19.101765408235437,-19.101765408235437,1.0
232000,0.19631225,-15.311624,18.576923076923077,-16.329808143469002,-16.329808143469002,1.0
233000,0.19638528,-15.808853,24.46153846153846,-26.200256310976467,-26.200256310976467,1.0
234000,0.18779771,-15.0346,19.854166666666668,-18.818334072828293,-18.818334072828293,1.0
235000,0.17324981,-15.064525,15.96551724137931,-14.201380166514166,-14.201380166514166,1.0
236000,0.17662431,-15.32918,22.651162790697676,-20.89697790145874,-20.89697790145874,1.0
237000,0.17425606,-14.929281,19.183673469387756,-18.980001235494807,-18.980001235494807,1.0
238000,0.17673062,-14.479084,17.381818181818183,-14.61327336918224,-14.61327336918224,1.0
239000,0.1682821,-15.333112,23.75609756097561,-25.88243977616473,-25.88243977616473,1.0
240000,0.1892344,-15.270194,18.745098039215687,-18.407255621517407,-18.407255621517407,1.0
241000,0.16810809,-15.04938,23.641025641025642,-25.11641100736765,-25.11641100736765,1.0
242000,0.16208011,-15.064415,17.537037037037038,-16.764445216567427,-16.764445216567427,1.0
243000,0.169025,-15.147263,22.27906976744186,-23.226977814075557,-23.226977814075557,1.0
244000,0.1645312,-14.760623,18.862745098039216,-17.4080400092929,-17.4080400092929,1.0
245000,0.16687867,-15.066731,20.977777777777778,-21.29644563462999,-21.29644563462999,1.0
246000,0.17447273,-15.051362,23.071428571428573,-24.0392872265407,-24.0392872265407,1.0
247000,0.15996355,-14.870031,21.318181818181817,-21.874773361466147,-21.874773361466147,1.0
248000,0.15191641,-14.598414,16.54385964912281,-14.04035148285983,-14.04035148285983,1.0
249000,0.14821045,-14.576584,19.36,-18.697801065444946,-18.697801065444946,1.0
250000,0.15680027,-14.838118,23.5609756097561,-23.91878151312107,-23.91878151312107,1.0
251000,0.14641076,-14.723697,19.0,-16.994287096724218,-16.994287096724218,1.0
252000,0.1257875,-14.553716,20.6,-23.81687554717064,-23.81687554717064,1.0
253000,0.13276097,-14.557591,41.84615384615385,-43.346843681837385,-43.346843681837385,1.0
254000,0.15668127,-14.439796,19.551020408163264,-19.37714402529658,-19.37714402529658,1.0
255000,0.15538119,-14.49825,23.317073170731707,-25.113903883026868,-25.113903883026868,1.0
256000,0.15420836,-14.030031,18.153846153846153,-17.18365488602565,-17.18365488602565,1.0
257000,0.14106792,-14.873729,19.0,-18.01411849377202,-18.01411849377202,1.0
258000,0.14932992,-14.812209,19.58695652173913,-19.98829851759241,-19.98829851759241,1.0
259000,0.14310206,-15.189685,30.454545454545453,-35.26093977689743,-35.26093977689743,1.0
260000,0.16452216,-14.391492,19.510204081632654,-18.601225103650773,-18.601225103650773,1.0
261000,0.15179147,-14.422547,22.232558139534884,-22.934884647990383,-22.934884647990383,1.0
262000,0.15602024,-14.467017,18.23076923076923,-16.003847351441017,-16.003847351441017,1.0
263000,0.15737194,-14.038157,17.40740740740741,-17.002222970679956,-17.002222970679956,1.0
264000,0.14709489,-14.75202,18.705882352941178,-16.851961967991848,-16.851961967991848,1.0
265000,0.13745452,-14.189738,19.408163265306122,-18.04244949379746,-18.04244949379746,1.0
266000,0.14288062,-13.452195,17.51851851851852,-15.259259930363408,-15.259259930363408,1.0
267000,0.15048185,-14.037402,19.770833333333332,-19.080000787973404,-19.080000787973404,1.0
268000,0.1361493,-14.59821,27.514285714285716,-28.76114398411342,-28.76114398411342,1.0
269000,0.13979857,-13.964996,16.444444444444443,-14.499455850774591,-14.499455850774591,1.0
270000,0.15821263,-13.768219,21.791666666666668,-20.46808636442144,-20.46808636442144,1.0
271000,0.1470327,-14.036888,19.4468085106383,-18.765958542519428,-18.765958542519428,1.0
272000,0.15260826,-13.867769,19.933333333333334,-17.936305429624475,-17.936305429624475,1.0
273000,0.15183513,-13.677615,20.6734693877551,-20.20729250709216,-20.20729250709216,1.0
274000,0.15714842,-13.743441,19.916666666666668,-19.45812611778577,-19.45812611778577,1.0
275000,0.15561306,-13.223625,19.612244897959183,-18.88449089867728,-18.88449089867728,1.0
276000,0.15521576,-13.838151,21.5,-20.567273876883768,-20.567273876883768,1.0
277000,0.14966716,-13.153353,17.21818181818182,-15.680728288130327,-15.680728288130327,1.0
278000,0.15942873,-13.874731,20.625,-18.728334854046505,-18.728334854046505,1.0
279000,0.15419732,-13.742597,23.53846153846154,-24.775129550542587,-24.775129550542587,1.0
280000,0.16142656,-13.5334425,16.839285714285715,-16.240715035370417,-16.240715035370417,1.0
281000,0.15740882,-12.848328,19.958333333333332,-18.82125132282575,-18.82125132282575,1.0
282000,0.16665182,-12.653277,16.50877192982456,-15.08438681719596,-15.08438681719596,1.0
283000,0.1671746,-14.131248,23.48780487804878,-26.1173188163013,-26.1173188163013,1.0
284000,0.16157465,-12.828336,19.770833333333332,-19.02145915230115,-19.02145915230115,1.0
285000,0.16012593,-13.374609,21.57777777777778,-19.9326679971483,-19.9326679971483,1.0
286000,0.17223042,-13.643386,18.8,-17.833201189041137,-17.833201189041137,1.0
287000,0.16604766,-13.236077,17.296296296296298,-16.143148943229956,-16.143148943229956,1.0
288000,0.17289093,-12.777882,18.452830188679247,-16.609246325942706,-16.609246325942706,1.0
289000,0.17991853,-13.218373,25.157894736842106,-25.262632307253387,-25.262632307253387,1.0
290000,0.1645596,-12.969909,21.906976744186046,-22.852094528286955,-22.852094528286955,1.0
291000,0.15874413,-13.463903,21.65909090909091,-22.5040926174684,-22.5040926174684,1.0
292000,0.14776424,-13.233373,18.86,-17.620001134872435,-17.620001134872435,1.0
293000,0.17123689,-12.705733,20.847826086956523,-21.064348158629045,-21.064348158629045,1.0
294000,0.15530875,-12.99392,22.666666666666668,-23.981429633640108,-23.981429633640108,1.0
295000,0.16822901,-12.909348,18.666666666666668,-17.07215763540829,-17.07215763540829,1.0
296000,0.1602593,-13.238664,17.4,-14.87200081131675,-14.87200081131675,1.0
297000,0.18002048,-12.628394,20.085106382978722,-20.807873198326597,-20.807873198326597,1.0
298000,0.16477741,-12.291218,17.71698113207547,-16.763774305019737,-16.763774305019737,1.0
299000,0.16219139,-12.579768,18.75,-16.082308365748478,-16.082308365748478,1.0
300000,0.16647618,-12.249817,21.431818181818183,-22.17909230969169,-22.17909230969169,1.0
301000,0.1720058,-12.271316,20.29787234042553,-21.511064833783088,-21.511064833783088,1.0
302000,0.15326609,-12.036311,17.24074074074074,-15.271852872989795,-15.271852872989795,1.0
303000,0.1564958,-12.563868,17.87272727272727,-15.792909942973743,-15.792909942973743,1.0
304000,0.15658347,-12.501547,17.71153846153846,-17.1655774299915,-17.1655774299915,1.0
305000,0.1577147,-12.158404,20.125,-18.903334418932598,-18.903334418932598,1.0
306000,0.1632518,-12.538135,20.47826086956522,-19.60000119001969,-19.60000119001969,1.0
307000,0.1672597,-12.094727,21.355555555555554,-23.58133521609836,-23.58133521609836,1.0
308000,0.17233418,-12.361503,18.137254901960784,-16.66846215724945,-16.66846215724945,1.0
309000,0.17185965,-12.213199,18.96078431372549,-17.6726012134552,-17.6726012134552,1.0
310000,0.18267088,-11.919321,18.03846153846154,-16.808078289031982,-16.808078289031982,1.0
311000,0.17717628,-11.32864,15.32258064516129,-12.096452551503335,-12.096452551503335,1.0
312000,0.18290405,-11.541764,17.703703703703702,-15.994445571192989,-15.994445571192989,1.0
313000,0.18255572,-11.831499,19.416666666666668,-18.553126802047093,-18.553126802047093,1.0
