Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.8901358,1.6657963446475197,-0.053415038,-0.9022141029040018,-0.9022141029040018,1.0
2000,2.890048,2.144230769230769,-0.07841615,-0.9792134489011615,-0.9792134489011615,1.0
3000,2.8882303,1.7956989247311828,-0.43230608,-0.9652122971129744,-0.9652122971129744,1.0
4000,2.8876457,2.2993197278911564,-0.48103398,-0.9645006429868114,-0.9645006429868114,1.0
5000,2.8808982,2.6254545454545455,-0.74811304,-0.9693438537258039,-0.9693438537258039,1.0
6000,2.8796055,2.454861111111111,-0.7899913,-0.9362145531922579,-0.9362145531922579,1.0
7000,2.8599703,2.921259842519685,-0.8682708,-0.9512489900869482,-0.9512489900869482,1.0
8000,2.8515606,3.2459016393442623,-0.9059268,-0.9722710906945425,-0.9722710906945425,1.0
9000,2.8226206,3.381165919282511,-0.9199404,-0.9552008327225159,-0.9552008327225159,1.0
10000,2.79848,4.128865979381444,-0.9351178,-0.9478349954948813,-0.9478349954948813,1.0
11000,2.7719717,5.555555555555555,-0.9071801,-0.9331254643552443,-0.9331254643552443,1.0
12000,2.772311,5.509677419354839,-0.91557044,-0.946274481567682,-0.946274481567682,1.0
13000,2.7350261,6.689922480620155,-0.92312217,-0.9522261271109947,-0.9522261271109947,1.0
14000,2.7077096,6.369565217391305,-0.89256805,-0.9114642077988951,-0.9114642077988951,1.0
15000,2.684963,8.064814814814815,-0.9069747,-0.9268263388763774,-0.9268263388763774,1.0
16000,2.6714435,7.541666666666667,-0.8669956,-0.9138538215914344,-0.9138538215914344,1.0
17000,2.6577466,9.9,-0.8681524,-0.9120499783236048,-0.9120499783236048,1.0
18000,2.6124263,10.976190476190476,-0.8551466,-0.8344523601588749,-0.8344523601588749,1.0
19000,2.6048093,10.552941176470588,-0.8087578,-0.8609220669713131,-0.8609220669713131,1.0
20000,2.554392,13.457142857142857,-0.78893393,-0.8294085468564715,-0.8294085468564715,1.0
21000,2.5600553,15.491803278688524,-0.7300001,-0.8351033108929793,-0.8351033108929793,1.0
22000,2.5552218,14.5625,-0.74918807,-0.9062796644866467,-0.9062796644866467,1.0
23000,2.5395896,12.25974025974026,-0.6885835,-0.7912078750760931,-0.7912078750760931,1.0
24000,2.5078502,17.782608695652176,-0.71499354,-0.793485396852096,-0.793485396852096,1.0
25000,2.5054212,16.683333333333334,-0.7481223,-0.7742655572832607,-0.7742655572832607,1.0
26000,2.5003238,18.244897959183675,-0.6037742,-0.7051170008613709,-0.7051170008613709,1.0
27000,2.471928,26.066666666666666,-0.782253,-0.8737580329179764,-0.8737580329179764,1.0
28000,2.464525,31.314285714285713,-0.65292966,-0.7732942696128573,-0.7732942696128573,1.0
29000,2.4766362,29.862068965517242,-0.75693417,-0.7378033091624577,-0.7378033091624577,1.0
30000,2.4050488,37.642857142857146,-0.77640104,-0.8671466539303462,-0.8671466539303462,1.0
31000,2.4616299,49.69565217391305,-0.6320275,-0.5766869550165923,-0.5766869550165923,1.0
32000,2.417685,43.22727272727273,-0.7796364,-0.6093499846756458,-0.6093499846756458,1.0
33000,2.4387684,48.44444444444444,-0.5273192,-0.45401109423902297,-0.45401109423902297,1.0
34000,2.405271,57.73684210526316,-0.67913544,-0.7202523662930443,-0.7202523662930443,1.0
35000,2.4001968,50.25,-0.6280584,-0.8773187287151814,-0.8773187287151814,1.0
36000,2.4016166,42.78260869565217,-0.47445944,-0.509304154664278,-0.509304154664278,1.0
37000,2.3838718,87.8,-0.62741333,-0.6119866545001665,-0.6119866545001665,1.0
38000,2.3965354,46.3,-0.434309,-0.3155199967324734,-0.3155199967324734,1.0
39000,2.3956583,57.411764705882355,-0.5620763,-0.5441941084230647,-0.5441941084230647,1.0
40000,2.3973424,55.4,-0.48679525,-0.4806599855422974,-0.4806599855422974,1.0
41000,2.4021788,74.71428571428571,-0.5721961,-0.7252142620938165,-0.7252142620938165,1.0
42000,2.3861165,66.35714285714286,-0.5773507,-0.7240999756114823,-0.7240999756114823,1.0
43000,2.3569303,45.875,-0.44489157,-0.03822498209774494,-0.03822498209774494,1.0
44000,2.4538782,82.33333333333333,-0.594763,-0.7243071304900306,-0.7243071304900306,1.0
45000,2.417263,78.54545454545455,-0.48324126,-0.5104666526118914,-0.5104666526118914,1.0
46000,2.4008749,70.16666666666667,-0.48590538,-0.6091599732637405,-0.6091599732637405,1.0
47000,2.4471998,61.666666666666664,-0.42513755,-0.22369000017642976,-0.22369000017642976,1.0
48000,2.4423966,128.55555555555554,-0.58636796,-0.9989499971270561,-0.9989499971270561,1.0
49000,2.4483688,90.6,-0.39371806,-0.30079090324315155,-0.30079090324315155,1.0
50000,2.410598,204.0,-0.54127336,-0.9989999681711197,-0.9989999681711197,1.0
51000,2.4689558,164.75,-0.4744063,-0.5174749940633774,-0.5174749940633774,1.0
52000,2.5347586,175.0,-0.48820442,-0.350399985909462,-0.350399985909462,1.0
53000,2.496432,348.6666666666667,-0.5069903,-0.9980000108480453,-0.9980000108480453,1.0
54000,2.5282202,168.33333333333334,-0.50082624,-0.9991999790072441,-0.9991999790072441,1.0
55000,2.5021832,227.5,-0.42466307,-0.9987499937415123,-0.9987499937415123,1.0
56000,2.4838383,236.5,-0.4525561,-0.9990000228087107,-0.9990000228087107,1.0
57000,2.4964755,312.5,-0.38205922,-0.3603333110610644,-0.3603333110610644,1.0
