Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.8901706,1.6763157894736842,-0.015520464,-0.9338425966753717,-0.9338425966753717,1.0
2000,2.8901312,1.875,0.0033563334,-0.9864473668481574,-0.9864473668481574,1.0
3000,2.8877277,2.024767801857585,-0.39621857,-0.9979888569485318,-0.9979888569485318,1.0
4000,2.8872955,2.1121495327102804,-0.44043195,-0.9486702492362574,-0.9486702492362574,1.0
5000,2.8820891,2.288961038961039,-0.742993,-0.9914221538613174,-0.9914221538613174,1.0
6000,2.8810153,2.250814332247557,-0.78711236,-0.965785729653627,-0.965785729653627,1.0
7000,2.8636608,2.595667870036101,-0.9025214,-0.9483042553067207,-0.9483042553067207,1.0
8000,2.8561735,2.9603174603174605,-0.9230016,-0.9584103693962097,-0.9584103693962097,1.0
9000,2.833578,3.793269230769231,-0.9323237,-0.9694463833097066,-0.9694463833097066,1.0
10000,2.8172505,3.622119815668203,-0.9479816,-0.9707821634806455,-0.9707821634806455,1.0
11000,2.79115,4.361702127659575,-0.94000435,-0.9660150226085417,-0.9660150226085417,1.0
12000,2.7741334,5.0,-0.9394382,-0.9742337059543793,-0.9742337059543793,1.0
13000,2.7351573,5.896551724137931,-0.91347593,-0.9296427340343081,-0.9296427340343081,1.0
14000,2.7237158,5.917241379310345,-0.90453124,-0.9432277493178844,-0.9432277493178844,1.0
15000,2.6973114,8.212389380530974,-0.9047012,-0.9091675469467232,-0.9091675469467232,1.0
16000,2.6888893,8.71,-0.9015121,-0.9404786136543867,-0.9404786136543867,1.0
17000,2.6623204,10.987951807228916,-0.88557297,-0.9740457613784147,-0.9740457613784147,1.0
18000,2.637209,11.146341463414634,-0.8548944,-0.9009802216365014,-0.9009802216365014,1.0
19000,2.6024215,12.06578947368421,-0.7957945,-0.7949389389583043,-0.7949389389583043,1.0
20000,2.6088624,12.917808219178083,-0.8009743,-0.8886249785621961,-0.8886249785621961,1.0
21000,2.5679321,12.666666666666666,-0.7544944,-0.8380324083405573,-0.8380324083405573,1.0
22000,2.5712073,14.507936507936508,-0.742767,-0.813985912129283,-0.813985912129283,1.0
23000,2.5709474,17.0,-0.7406761,-0.8187763441692699,-0.8187763441692699,1.0
24000,2.5301034,19.02,-0.686816,-0.7681705717946968,-0.7681705717946968,1.0
25000,2.521049,18.037735849056602,-0.6961348,-0.8124773412380578,-0.8124773412380578,1.0
26000,2.4853227,17.62264150943396,-0.71314734,-0.8496320596281087,-0.8496320596281087,1.0
27000,2.474234,17.51851851851852,-0.6025889,-0.7433407207330068,-0.7433407207330068,1.0
28000,2.4520037,21.26086956521739,-0.66595805,-0.7857391121594802,-0.7857391121594802,1.0
29000,2.4635994,21.227272727272727,-0.65748745,-0.6427908932620828,-0.6427908932620828,1.0
30000,2.4733255,26.941176470588236,-0.6452797,-0.5987323382321526,-0.5987323382321526,1.0
31000,2.434107,24.261904761904763,-0.60299397,-0.7395920902490616,-0.7395920902490616,1.0
32000,2.4162471,28.96,-0.551559,-0.49338707664320547,-0.49338707664320547,1.0
33000,2.3742964,42.42857142857143,-0.7293925,-0.9982699863612652,-0.9982699863612652,1.0
34000,2.4239354,39.7037037037037,-0.5849554,-0.5285689496788485,-0.5285689496788485,1.0
35000,2.4014883,36.31818181818182,-0.55610955,-0.3867136151953177,-0.3867136151953177,1.0
36000,2.39639,51.10526315789474,-0.5921302,-0.6920631425945383,-0.6920631425945383,1.0
37000,2.3862736,49.85,-0.5978363,-0.7210571283385867,-0.7210571283385867,1.0
38000,2.3713384,46.95454545454545,-0.48097524,-0.4432428507577805,-0.4432428507577805,1.0
39000,2.3292692,52.333333333333336,-0.53552324,-0.3496066550413767,-0.3496066550413767,1.0
40000,2.342916,58.86666666666667,-0.5777023,-0.6340187471359968,-0.6340187471359968,1.0
41000,2.3873231,65.55555555555556,-0.62909895,-0.6148400018612544,-0.6148400018612544,1.0
42000,2.3835678,55.714285714285715,-0.5130846,-0.6589411602300757,-0.6589411602300757,1.0
43000,2.3267114,54.857142857142854,-0.5200482,-0.19278333087762198,-0.19278333087762198,1.0
44000,2.3650968,85.07142857142857,-0.5746303,-0.6354749966412783,-0.6354749966412783,1.0
45000,2.3564386,70.0,-0.58119136,-0.7226142798151288,-0.7226142798151288,1.0
46000,2.4273582,98.58333333333333,-0.7116256,-0.9992333253224691,-0.9992333253224691,1.0
47000,2.3902376,69.0,-0.5351985,-0.6458272771401838,-0.6458272771401838,1.0
48000,2.3927777,89.64285714285714,-0.5122025,-0.4446285739541054,-0.4446285739541054,1.0
49000,2.4024305,82.45454545454545,-0.5806246,-0.6139900013804436,-0.6139900013804436,1.0
50000,2.4078574,110.16666666666667,-0.62115395,-0.732757146869387,-0.732757146869387,1.0
51000,2.4153802,87.61538461538461,-0.4885521,-0.4065076938042274,-0.4065076938042274,1.0
52000,2.4070616,87.16666666666667,-0.4608006,-0.4318764683078317,-0.4318764683078317,1.0
53000,2.3493228,78.36363636363636,-0.3439485,-0.4774545417590575,-0.4774545417590575,1.0
54000,2.463281,73.61538461538461,-0.4256958,-0.7225642789687429,-0.7225642789687429,1.0
55000,2.4081955,69.27272727272727,-0.3574072,-0.4195099979639053,-0.4195099979639053,1.0
56000,2.419092,91.6,-0.5282567,-0.6526817977428436,-0.6526817977428436,1.0
57000,2.4028592,108.8,-0.5208646,-0.6122800171375274,-0.6122800171375274,1.0
58000,2.4498634,113.54545454545455,-0.44454992,-0.8204181736165826,-0.8204181736165826,1.0
59000,2.436268,97.1,-0.44949532,-0.4166400030255318,-0.4166400030255318,1.0
60000,2.4631774,103.6,-0.5220743,-0.6123400032520294,-0.6123400032520294,1.0
61000,2.442927,120.66666666666667,-0.51913565,-0.7841888931062486,-0.7841888931062486,1.0
62000,2.429595,89.44444444444444,-0.34629443,-0.2625375036150217,-0.2625375036150217,1.0
