Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.1958997,499.5,0.12867674,20.0,20.0,1.0
2000,2.196228,999.0,-0.0067603807,-110.54627466201782,-110.54627466201782,1.0
3000,2.1886325,999.0,0.17058659,-107.39349508285522,-107.39349508285522,1.0
4000,2.1930134,318.0,-0.25290313,-58.73311257362366,-58.73311257362366,1.0
5000,2.1904893,999.0,-0.56484544,-104.29538440704346,-104.29538440704346,1.0
6000,2.1900153,999.0,-0.9112574,-104.83561062812805,-104.83561062812805,1.0
7000,2.193275,999.0,-1.1423076,-106.42655205726624,-106.42655205726624,1.0
8000,2.194942,999.0,-0.97876966,-113.10870099067688,-113.10870099067688,1.0
9000,2.1706493,685.5,-1.1534452,-60.685262799263,-60.685262799263,1.0
10000,2.1804554,999.0,-1.1208651,-95.55915832519531,-95.55915832519531,1.0
11000,2.160694,999.0,-1.4094081,-104.11390399932861,-104.11390399932861,1.0
12000,2.1618438,999.0,-0.9819428,-104.3116992264986,-104.3116992264986,1.0
13000,2.163778,625.0,-0.8782251,-44.64809262752533,-44.64809262752533,1.0
14000,2.136898,181.0,-2.3752232,4.371151447296143,4.371151447296143,1.0
15000,2.159964,728.5,-2.1786032,-60.71493434906006,-60.71493434906006,1.0
16000,2.1579597,999.0,-2.1119356,-95.89248418807983,-95.89248418807983,1.0
17000,2.142353,999.0,-2.5668747,-100.78238594532013,-100.78238594532013,1.0
18000,2.1596973,999.0,-2.2183094,-102.0563303232193,-102.0563303232193,1.0
19000,2.1518846,999.0,-2.8471615,-106.0914454460144,-106.0914454460144,1.0
20000,2.138578,999.0,-2.5677257,-91.65050220489502,-91.65050220489502,1.0
21000,2.1419723,680.0,-2.54816,-40.73810124397278,-40.73810124397278,1.0
22000,2.1022787,286.6666666666667,-2.315432,-7.244256655375163,-7.244256655375163,1.0
23000,2.1774228,274.0,-2.5877514,-6.6278698444366455,-6.6278698444366455,1.0
24000,2.1512773,999.0,-2.6506495,-107.22523164749146,-107.22523164749146,1.0
25000,2.1002789,999.0,-3.1127744,-106.93318915367126,-106.93318915367126,1.0
26000,2.0283551,561.5,-2.3081338,-36.28506760299206,-36.28506760299206,1.0
27000,2.0883858,326.0,-1.7211913,-15.292248725891113,-15.292248725891113,1.0
28000,2.0676398,999.0,-2.5428414,-109.87006902694702,-109.87006902694702,1.0
29000,2.0512187,999.0,-1.4841061,-99.7637630701065,-99.7637630701065,1.0
30000,2.1373127,503.5,-3.56525,-44.25214076042175,-44.25214076042175,1.0
31000,2.1291194,392.5,-3.870111,-10.695688724517822,-10.695688724517822,1.0
32000,2.0959904,288.0,-3.3281844,-7.061631190776825,-7.061631190776825,1.0
33000,2.1502483,999.0,-3.934166,-100.39030361175537,-100.39030361175537,1.0
34000,2.0754042,538.5,-4.049854,-72.44860219955444,-72.44860219955444,1.0
35000,2.1013806,38.0,-3.5607452,19.978553533554077,19.978553533554077,1.0
36000,2.1156578,554.5,-4.1248736,-41.17611986398697,-41.17611986398697,1.0
37000,2.0872893,529.0,-3.7277918,-41.12122678756714,-41.12122678756714,1.0
38000,2.002486,263.0,-0.9216046,-8.639370799064636,-8.639370799064636,1.0
39000,2.0842109,253.6,-0.64745617,-6.650248885154724,-6.650248885154724,1.0
40000,2.076843,234.0,0.56561697,-1.0077733993530273,-1.0077733993530273,1.0
41000,2.114475,999.0,-3.928263,-104.33002519607544,-104.33002519607544,1.0
42000,1.8703007,999.0,-5.756608,-106.67289054393768,-106.67289054393768,1.0
43000,2.0822675,999.0,-4.7859163,-102.91097271442413,-102.91097271442413,1.0
44000,2.0291464,283.5,-4.408584,-11.050281584262848,-11.050281584262848,1.0
45000,1.9222999,520.0,-1.4981599,-40.28355649113655,-40.28355649113655,1.0
46000,1.9624836,999.0,-3.88934,-103.73190355300903,-103.73190355300903,1.0
47000,1.9618924,999.0,-5.8307066,-100.06385838985443,-100.06385838985443,1.0
48000,2.0127344,500.5,-4.3616686,-40.70148807764053,-40.70148807764053,1.0
49000,2.0350955,999.0,-4.726695,-101.48902842402458,-101.48902842402458,1.0
50000,1.8116875,999.0,-5.5355806,-107.0826245546341,-107.0826245546341,1.0
51000,2.0019228,999.0,-4.704133,-91.70225322246552,-91.70225322246552,1.0
52000,2.054606,999.0,-4.691965,-99.08569359779358,-99.08569359779358,1.0
53000,2.0346334,999.0,-4.3805857,-112.3466579914093,-112.3466579914093,1.0
54000,1.6559553,999.0,-0.9741154,-95.18751084804535,-95.18751084804535,1.0
55000,1.8390564,528.5,0.4271885,-40.40293061733246,-40.40293061733246,1.0
56000,1.9930649,517.0,-3.2974606,-36.95846313238144,-36.95846313238144,1.0
57000,1.9678353,999.0,-1.0989234,-104.7282361984253,-104.7282361984253,1.0
58000,1.5864332,999.0,0.24771461,-105.68906307220459,-105.68906307220459,1.0
59000,1.8798795,533.5,-2.7309215,-39.759217500686646,-39.759217500686646,1.0
60000,1.6375228,511.5,-2.614075,-44.76872444152832,-44.76872444152832,1.0
61000,1.7296716,999.0,0.23235898,-104.88203084468842,-104.88203084468842,1.0
62000,1.9111956,526.5,-2.2026289,-41.02503180503845,-41.02503180503845,1.0
63000,2.05733,999.0,-5.7262473,-90.99011933803558,-90.99011933803558,1.0
64000,1.9974934,527.5,-4.8727417,-42.002273082733154,-42.002273082733154,1.0
65000,1.6316824,999.0,-7.3525047,-115.06365329027176,-115.06365329027176,1.0
66000,1.5524446,510.0,-8.308175,-33.43523943424225,-33.43523943424225,1.0
67000,1.7385765,363.6666666666667,-5.6997743,-21.59320322672526,-21.59320322672526,1.0
68000,1.7517571,999.0,-6.4508543,-104.12554895877838,-104.12554895877838,1.0
69000,1.6254263,517.5,-7.668292,-40.37663522362709,-40.37663522362709,1.0
70000,1.8771719,999.0,-3.8973494,-100.07716083526611,-100.07716083526611,1.0
71000,1.5655324,303.75,1.2910463,-13.200175881385803,-13.200175881385803,1.0
72000,1.1678867,353.0,-0.051968638,-14.373497804005941,-14.373497804005941,1.0
73000,2.012273,530.5,-6.473159,-93.12832069396973,-93.12832069396973,1.0
74000,1.9540219,None,-7.3902955,13.907354354858398,13.907354354858398,1.0
75000,1.687433,509.5,-7.882589,-41.148613691329956,-41.148613691329956,1.0
76000,1.9613605,347.0,-5.8499002,-19.642604221900303,-19.642604221900303,1.0
77000,1.6915321,298.25,-3.272054,-11.223296642303467,-11.223296642303467,1.0
78000,1.7343394,999.0,-4.843327,-101.75309681892395,-101.75309681892395,1.0
79000,1.4020642,999.0,-8.1809635,-93.57557100057602,-93.57557100057602,1.0
80000,1.6447562,999.0,-8.967631,-106.6243959069252,-106.6243959069252,1.0
81000,1.4281691,999.0,-9.25581,-99.52090507745743,-99.52090507745743,1.0
82000,1.5318155,509.5,-6.045875,-41.325480937957764,-41.325480937957764,1.0
83000,1.444592,172.375,-0.92934304,4.7984063774347305,4.7984063774347305,1.0
84000,1.3914576,999.0,-0.14006507,-113.14267030358315,-113.14267030358315,1.0
85000,1.7776041,999.0,-5.86952,-87.70701491832733,-87.70701491832733,1.0
86000,1.8116105,999.0,-7.261936,-101.04016196727753,-101.04016196727753,1.0
87000,1.9562007,524.0,-4.597649,-41.65045973658562,-41.65045973658562,1.0
88000,1.5419875,161.33333333333334,-4.6526084,10.162163664897284,10.162163664897284,1.0
89000,1.2838417,523.5,-8.843666,-39.07059037685394,-39.07059037685394,1.0
90000,1.6745641,285.0,-3.5513372,-7.256242036819458,-7.256242036819458,1.0
91000,1.4846501,271.75,-8.442459,-21.51223189632098,-21.51223189632098,1.0
92000,1.7105411,47.333333333333336,-6.2555647,25.770215034484863,25.770215034484863,1.0
93000,1.9330978,295.75,-5.5914636,-10.264437228441238,-10.264437228441238,1.0
94000,1.5406075,284.25,-5.2503934,-7.092327952384949,-7.092327952384949,1.0
95000,1.327426,999.0,-10.883059,-97.44136476516724,-97.44136476516724,1.0
96000,1.5910038,999.0,-10.988779,-104.85804545879364,-104.85804545879364,1.0
97000,1.7168756,999.0,-9.9211445,-106.58874225616455,-106.58874225616455,1.0
98000,1.7751243,999.0,-9.764545,-92.98904943466187,-92.98904943466187,1.0
99000,1.773016,999.0,-8.16729,-94.89528059959412,-94.89528059959412,1.0
100000,2.0258372,631.0,-6.2241836,-48.81625151634216,-48.81625151634216,1.0
101000,1.9069363,999.0,-5.226212,-100.28613066673279,-100.28613066673279,1.0
102000,1.6246297,575.0,-4.7524242,-28.83982962369919,-28.83982962369919,1.0
103000,1.7047383,999.0,-8.901814,-108.1972987651825,-108.1972987651825,1.0
104000,1.9340943,999.0,-7.5228195,-106.37014803290367,-106.37014803290367,1.0
105000,1.8529332,323.6666666666667,-3.6463454,-4.4819728036721544,-4.4819728036721544,1.0
106000,1.5667801,127.54545454545455,1.4793146,10.284351283853704,10.284351283853704,1.0
107000,1.9183681,234.6,-4.522836,-4.932069730758667,-4.932069730758667,1.0
108000,1.8463374,65.75,-8.384987,19.68273115158081,19.68273115158081,1.0
109000,1.9510207,999.0,-9.527941,-94.36964306235313,-94.36964306235313,1.0
110000,1.9580698,471.0,-8.05377,-30.635505040486652,-30.635505040486652,1.0
111000,1.7377921,999.0,-2.7707825,-108.23110246658325,-108.23110246658325,1.0
112000,1.6162987,999.0,3.2218688,-106.73255920410156,-106.73255920410156,1.0
113000,1.8054398,522.0,-4.027764,-35.9578503370285,-35.9578503370285,1.0
114000,1.8260578,547.0,-9.713129,-27.023113578557968,-27.023113578557968,1.0
115000,1.63695,529.5,-9.284169,-31.201070606708527,-31.201070606708527,1.0
116000,1.8347652,999.0,-10.408808,-92.98353481292725,-92.98353481292725,1.0
117000,1.407184,270.5,-7.358431,-10.514194585382938,-10.514194585382938,1.0
118000,1.720129,513.5,-6.355757,-33.824790835380554,-33.824790835380554,1.0
119000,1.7177036,240.2,-3.3746243,-2.6140554904937745,-2.6140554904937745,1.0
120000,1.8778462,351.3333333333333,-6.247179,-19.897065321604412,-19.897065321604412,1.0
121000,1.5636209,999.0,-7.3498874,-101.6388064622879,-101.6388064622879,1.0
122000,1.5865198,832.0,-5.0828567,-49.49875092506409,-49.49875092506409,1.0
123000,1.9756819,999.0,-6.5660944,-101.4279260635376,-101.4279260635376,1.0
124000,1.9311537,526.0,-5.160203,-36.265504121780396,-36.265504121780396,1.0
125000,1.6967957,199.83333333333334,0.048704784,1.3503025770187378,1.3503025770187378,1.0
126000,1.7447803,999.0,-5.3812294,-103.3126974105835,-103.3126974105835,1.0
127000,1.1093321,999.0,-0.93807936,-106.97563755512238,-106.97563755512238,1.0
128000,1.0742731,234.2,9.407575,-2.5183273792266845,-2.5183273792266845,1.0
129000,1.6457847,197.0,-4.8660216,5.994365453720093,5.994365453720093,1.0
130000,1.5103261,156.125,0.625567,6.496840268373489,6.496840268373489,1.0
131000,1.6547302,367.0,-7.1136937,-15.475852807362875,-15.475852807362875,1.0
132000,1.7952225,999.0,-10.128668,-98.29449045658112,-98.29449045658112,1.0
