Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
396000,1.3622812,-9.9669485,999.0,-99.97497951984406,-99.97497951984406,1.0
397000,1.338124,-9.9596195,None,None,None,1.0
398000,1.3455753,-9.959811,999.0,-99.94664613405864,-99.94664613405864,1.0
399000,1.2718318,-9.968965,999.0,-99.93997955322266,-99.93997955322266,1.0
400000,1.3262386,-9.965729,999.0,-99.97997951507568,-99.97997951507568,1.0
401000,1.3418282,-9.96571,None,None,None,1.0
402000,1.3252137,-9.962568,None,None,None,1.0
403000,1.3459986,-9.965986,None,None,None,1.0
404000,1.2206908,-9.973907,999.0,-99.9099793434143,-99.9099793434143,1.0
405000,1.2968684,-9.977018,999.0,-99.97497951984406,-99.97497951984406,1.0
406000,1.3282657,-9.976828,None,None,None,1.0
407000,1.383512,-9.980151,999.0,-99.94664613405864,-99.94664613405864,1.0
408000,1.3605416,-9.980532,999.0,-99.93997955322266,-99.93997955322266,1.0
409000,1.3392705,-9.976784,999.0,-99.97997951507568,-99.97997951507568,1.0
410000,1.3090912,-9.982241,None,None,None,1.0
411000,1.3037043,-9.979983,None,None,None,1.0
412000,1.3399029,-9.976642,None,None,None,1.0
413000,1.2917701,-9.975136,999.0,-99.9099793434143,-99.9099793434143,1.0
414000,1.3133212,-9.978245,999.0,-99.97497951984406,-99.97497951984406,1.0
415000,1.2580746,-9.98365,None,None,None,1.0
416000,1.3434353,-9.9833975,999.0,-99.94664613405864,-99.94664613405864,1.0
417000,1.2925429,-9.9827175,999.0,-99.93997955322266,-99.93997955322266,1.0
418000,1.2770928,-9.980002,999.0,-99.97997951507568,-99.97997951507568,1.0
419000,1.181526,-9.981296,None,None,None,1.0
420000,1.2157134,-9.985674,None,None,None,1.0
421000,1.209894,-9.982481,None,None,None,1.0
422000,1.2855434,-9.981857,999.0,-99.9099793434143,-99.9099793434143,1.0
423000,1.2784061,-9.979478,999.0,-99.97497951984406,-99.97497951984406,1.0
424000,1.2701584,-9.986933,None,None,None,1.0
425000,1.2756982,-9.9906845,999.0,-99.94664613405864,-99.94664613405864,1.0
426000,1.264433,-9.990298,999.0,-99.93997955322266,-99.93997955322266,1.0
427000,1.2305657,-9.985857,999.0,-99.97997951507568,-99.97997951507568,1.0
428000,1.2758601,-9.989946,None,None,None,1.0
429000,1.2643176,-9.991503,None,None,None,1.0
430000,1.2432212,-9.990257,None,None,None,1.0
431000,1.294561,-9.993376,999.0,-99.9099793434143,-99.9099793434143,1.0
432000,1.278441,-9.992353,999.0,-99.97497951984406,-99.97497951984406,1.0
433000,1.2420883,-9.987285,None,None,None,1.0
434000,1.2881353,-9.989358,999.0,-99.94664613405864,-99.94664613405864,1.0
435000,1.2932866,-9.995513,999.0,-99.93997955322266,-99.93997955322266,1.0
436000,1.2100633,-9.994392,999.0,-99.97997951507568,-99.97997951507568,1.0
437000,1.2486815,-9.99106,None,None,None,1.0
438000,1.2661835,-9.98532,None,None,None,1.0
439000,1.2511845,-9.990704,None,None,None,1.0
440000,1.2998863,-9.988407,999.0,-99.9099793434143,-99.9099793434143,1.0
441000,1.2405164,-9.989817,999.0,-99.97497951984406,-99.97497951984406,1.0
442000,1.2544023,-9.990545,None,None,None,1.0
443000,1.2571455,-9.988067,999.0,-99.94664613405864,-99.94664613405864,1.0
444000,1.2786705,-9.984488,999.0,-99.93997955322266,-99.93997955322266,1.0
445000,1.2166803,-9.988447,999.0,-99.97997951507568,-99.97997951507568,1.0
446000,1.2192682,-9.982134,None,None,None,1.0
447000,1.1758317,-9.994053,None,None,None,1.0
448000,1.2787638,-9.996217,None,None,None,1.0
449000,1.2273117,-9.993992,999.0,-99.9099793434143,-99.9099793434143,1.0
450000,1.2270495,-10.002269,999.0,-99.97497951984406,-99.97497951984406,1.0
451000,1.1704277,-9.998739,None,None,None,1.0
452000,1.2007103,-9.997399,999.0,-99.94664613405864,-99.94664613405864,1.0
453000,1.2067188,-9.996535,999.0,-100.43997979164124,-100.43997979164124,1.0
454000,1.1734695,-9.994048,999.0,-99.97997951507568,-99.97997951507568,1.0
455000,1.2436035,-9.990866,None,None,None,1.0
456000,1.1854191,-9.984196,None,None,None,1.0
457000,1.2345093,-9.982621,None,None,None,1.0
458000,1.2168591,-9.990391,999.0,-99.9099793434143,-99.9099793434143,1.0
459000,1.205338,-9.986243,999.0,-99.97497951984406,-99.97497951984406,1.0
460000,1.1589307,-9.98794,None,None,None,1.0
461000,1.1090356,-9.988464,999.0,-99.94664613405864,-99.94664613405864,1.0
462000,1.2360557,-9.989731,999.0,-99.93997955322266,-99.93997955322266,1.0
463000,1.1781213,-9.989711,999.0,-99.97997951507568,-99.97997951507568,1.0
464000,1.2015147,-9.986617,None,None,None,1.0
465000,1.2671665,-9.983758,None,None,None,1.0
466000,1.1599183,-9.986994,None,None,None,1.0
467000,1.1400604,-9.9866085,999.0,-99.9099793434143,-99.9099793434143,1.0
468000,1.1623902,-9.983736,999.0,-99.97497951984406,-99.97497951984406,1.0
469000,1.1208979,-9.993454,None,None,None,1.0
470000,1.1362498,-9.982002,999.0,-99.94664613405864,-99.94664613405864,1.0
471000,1.0886923,-9.982637,999.0,-99.93997955322266,-99.93997955322266,1.0
472000,1.1050273,-9.980767,999.0,-99.97997951507568,-99.97997951507568,1.0
473000,1.1054103,-9.978865,None,None,None,1.0
474000,1.1437509,-9.976941,None,None,None,1.0
475000,1.176583,-9.984204,None,None,None,1.0
476000,1.1707251,-9.984345,999.0,-99.9099793434143,-99.9099793434143,1.0
477000,1.143211,-9.980021,999.0,-99.97497951984406,-99.97497951984406,1.0
478000,1.1426015,-9.979103,None,None,None,1.0
479000,1.1272386,-9.982064,999.0,-99.94664613405864,-99.94664613405864,1.0
480000,1.0933882,-9.983734,999.0,-99.93997955322266,-99.93997955322266,1.0
481000,1.0713834,-9.98514,999.0,-99.97997951507568,-99.97997951507568,1.0
482000,1.1090802,-9.985979,None,None,None,1.0
483000,1.1424643,-9.9825535,None,None,None,1.0
484000,1.1106644,-9.9827175,None,None,None,1.0
485000,1.1580034,-9.977003,999.0,-99.9099793434143,-99.9099793434143,1.0
486000,1.1065056,-9.973228,999.0,-99.97497951984406,-99.97497951984406,1.0
487000,1.0751724,-9.975302,None,None,None,1.0
488000,1.1029217,-9.979878,999.0,-99.94664613405864,-99.94664613405864,1.0
489000,1.1275288,-9.977768,999.0,-99.93997955322266,-99.93997955322266,1.0
490000,1.1240306,-9.981977,999.0,-99.97997951507568,-99.97997951507568,1.0
491000,1.1496218,-9.970051,None,None,None,1.0
492000,1.0546684,-9.974564,None,None,None,1.0
493000,1.0898327,-9.975294,None,None,None,1.0
494000,1.0656657,-9.980032,999.0,-99.9099793434143,-99.9099793434143,1.0
495000,1.1350051,-9.976061,999.0,-99.97497951984406,-99.97497951984406,1.0
496000,1.2052212,-9.989269,None,None,None,1.0
497000,1.0826322,-9.990788,999.0,-99.94664613405864,-99.94664613405864,1.0
498000,1.0994239,-9.989026,999.0,-99.93997955322266,-99.93997955322266,1.0
499000,1.0332434,-9.988998,999.0,-99.97997951507568,-99.97997951507568,1.0
500000,1.0997698,-9.983353,None,None,None,1.0
501000,1.032191,-9.976807,None,None,None,1.0
502000,0.9809282,-9.97653,None,None,None,1.0
503000,0.99337465,-9.97618,999.0,-99.9099793434143,-99.9099793434143,1.0
504000,1.0185698,-9.97427,999.0,-99.97497951984406,-99.97497951984406,1.0
505000,1.062834,-9.974678,None,None,None,1.0
506000,1.1073358,-9.97274,999.0,-99.94664613405864,-99.94664613405864,1.0
507000,1.1082169,-9.982271,999.0,-99.93997955322266,-99.93997955322266,1.0
508000,1.1362336,-9.9749155,999.0,-99.97997951507568,-99.97997951507568,1.0
509000,1.0759059,-9.978216,None,None,None,1.0
510000,1.0409554,-9.979437,None,None,None,1.0
511000,1.0508265,-9.970135,None,None,None,1.0
512000,1.083378,-9.972085,999.0,-99.9099793434143,-99.9099793434143,1.0
513000,1.0180404,-9.966979,999.0,-99.97497951984406,-99.97497951984406,1.0
514000,0.98837584,-9.974604,None,None,None,1.0
515000,1.0748706,-9.972735,999.0,-99.94664613405864,-99.94664613405864,1.0
516000,1.0065893,-9.97213,999.0,-99.93997955322266,-99.93997955322266,1.0
517000,1.067174,-9.975989,999.0,-99.97997951507568,-99.97997951507568,1.0
518000,1.0646061,-9.975506,None,None,None,1.0
519000,1.0336387,-9.976761,None,None,None,1.0
520000,0.9950497,-9.973156,None,None,None,1.0
521000,0.9852895,-9.970545,999.0,-99.9099793434143,-99.9099793434143,1.0
522000,0.9765597,-9.969954,999.0,-99.97497951984406,-99.97497951984406,1.0
523000,0.97068185,-9.971601,None,None,None,1.0
524000,0.9641728,-9.969575,999.0,-99.94664613405864,-99.94664613405864,1.0
525000,0.97968084,-9.970718,999.0,-99.93997955322266,-99.93997955322266,1.0
526000,1.0447886,-9.974796,999.0,-99.97997951507568,-99.97997951507568,1.0
527000,1.0249894,-9.976255,None,None,None,1.0
528000,1.0563644,-9.974361,None,None,None,1.0
529000,0.98228735,-9.973715,None,None,None,1.0
530000,1.01539,-9.976407,999.0,-99.9099793434143,-99.9099793434143,1.0
531000,0.9927863,-9.976967,999.0,-99.97497951984406,-99.97497951984406,1.0
532000,1.0225271,-9.977884,None,None,None,1.0
533000,1.0250292,-9.975868,999.0,-99.94664613405864,-99.94664613405864,1.0
534000,1.0529476,-9.974202,999.0,-99.93997955322266,-99.93997955322266,1.0
535000,1.0546923,-9.983189,999.0,-99.97997951507568,-99.97997951507568,1.0
536000,1.0277748,-9.982803,None,None,None,1.0
537000,1.0209672,-9.980022,None,None,None,1.0
538000,1.0450152,-9.98156,None,None,None,1.0
539000,0.9796816,-9.982274,999.0,-99.9099793434143,-99.9099793434143,1.0
540000,1.0133381,-9.987618,999.0,-99.97497951984406,-99.97497951984406,1.0
541000,0.95703304,-9.999489,None,None,None,1.0
542000,0.9700914,-10.000313,999.0,-99.94664613405864,-99.94664613405864,1.0
543000,0.9184942,-9.997578,999.0,-99.93997955322266,-99.93997955322266,1.0
544000,0.9183198,-9.995054,999.0,-99.97997951507568,-99.97997951507568,1.0
545000,0.8860715,-9.993776,None,None,None,1.0
546000,0.9012876,-9.991605,None,None,None,1.0
547000,0.8221514,-9.995074,None,None,None,1.0
548000,0.94307756,-9.990454,999.0,-99.9099793434143,-99.9099793434143,1.0
549000,0.9606296,-9.995372,999.0,-99.97497951984406,-99.97497951984406,1.0
550000,1.0011187,-9.997749,None,None,None,1.0
551000,0.9740782,-9.997808,999.0,-99.94664613405864,-99.94664613405864,1.0
552000,0.9836728,-9.995087,999.0,-99.93997955322266,-99.93997955322266,1.0
553000,0.95690626,-9.995176,999.0,-99.97997951507568,-99.97997951507568,1.0
554000,0.96746695,-9.994148,None,None,None,1.0
555000,0.96737474,-9.991355,None,None,None,1.0
556000,0.93635124,-9.990475,None,None,None,1.0
557000,0.9192187,-9.993102,999.0,-99.9099793434143,-99.9099793434143,1.0
558000,0.96594876,-9.994992,999.0,-99.97497951984406,-99.97497951984406,1.0
559000,0.9577496,-9.995699,None,None,None,1.0
560000,0.990164,-9.995683,999.0,-99.94664613405864,-99.94664613405864,1.0
561000,1.0299679,-9.999853,999.0,-99.93997955322266,-99.93997955322266,1.0
562000,1.0285519,-10.005806,999.0,-99.97997951507568,-99.97997951507568,1.0
563000,1.0109767,-10.004304,None,None,None,1.0
564000,0.9551835,-9.99902,None,None,None,1.0
565000,0.97499275,-9.997236,None,None,None,1.0
566000,0.9891074,-9.997823,999.0,-99.9099793434143,-99.9099793434143,1.0
567000,0.99432063,-9.995802,999.0,-99.97497951984406,-99.97497951984406,1.0
568000,0.9913546,-9.998655,None,None,None,1.0
569000,1.0017558,-9.997059,999.0,-99.94664613405864,-99.94664613405864,1.0
570000,1.042664,-10.000511,999.0,-99.93997955322266,-99.93997955322266,1.0
571000,1.0132821,-10.000639,999.0,-99.97997951507568,-99.97997951507568,1.0
572000,1.0398357,-9.99568,None,None,None,1.0
573000,1.0439792,-9.994265,None,None,None,1.0
574000,0.9995422,-9.9986515,None,None,None,1.0
575000,0.92341554,-9.99795,999.0,-99.9099793434143,-99.9099793434143,1.0
576000,0.9893636,-9.993475,999.0,-99.97497951984406,-99.97497951984406,1.0
577000,1.0090208,-9.993755,None,None,None,1.0
578000,1.0407871,-9.994364,999.0,-99.94664613405864,-99.94664613405864,1.0
579000,1.0410963,-9.994977,999.0,-99.93997955322266,-99.93997955322266,1.0
580000,1.0103877,-9.996078,999.0,-99.97997951507568,-99.97997951507568,1.0
581000,1.0402708,-9.98966,None,None,None,1.0
582000,1.0024307,-9.989858,None,None,None,1.0
583000,1.0254476,-9.995647,None,None,None,1.0
584000,1.0422318,-9.990627,999.0,-99.9099793434143,-99.9099793434143,1.0
585000,1.0122765,-9.992496,999.0,-99.97497951984406,-99.97497951984406,1.0
586000,0.998576,-9.99136,None,None,None,1.0
587000,0.9712212,-9.992902,999.0,-99.94664613405864,-99.94664613405864,1.0
588000,1.0236553,-9.991808,999.0,-99.93997955322266,-99.93997955322266,1.0
589000,1.0091574,-9.995867,999.0,-99.97997951507568,-99.97997951507568,1.0
590000,1.0490229,-9.998663,None,None,None,1.0
591000,1.0111417,-9.998494,None,None,None,1.0
592000,0.992356,-9.996037,None,None,None,1.0
593000,0.99022657,-9.993603,999.0,-99.9099793434143,-99.9099793434143,1.0
594000,0.9751318,-9.988402,999.0,-99.97497951984406,-99.97497951984406,1.0
595000,0.976024,-9.989988,None,None,None,1.0
596000,0.97120875,-9.986216,999.0,-99.94664613405864,-99.94664613405864,1.0
597000,1.0243919,-9.986133,999.0,-99.93997955322266,-99.93997955322266,1.0
598000,1.0102712,-9.981209,999.0,-99.97997951507568,-99.97997951507568,1.0
599000,1.037555,-9.982827,None,None,None,1.0
600000,1.017664,-9.9799,None,None,None,1.0
601000,1.0413014,-9.975035,None,None,None,1.0
602000,0.99721384,-9.98135,999.0,-99.9099793434143,-99.9099793434143,1.0
603000,1.0033157,-9.975,999.0,-99.97497951984406,-99.97497951984406,1.0
604000,1.0594616,-9.979276,None,None,None,1.0
605000,1.0316347,-9.977878,999.0,-99.94664613405864,-99.94664613405864,1.0
606000,1.0135978,-9.9804325,999.0,-99.93997955322266,-99.93997955322266,1.0
607000,1.0639118,-9.977385,999.0,-99.97997951507568,-99.97997951507568,1.0
608000,1.0203967,-9.979113,None,None,None,1.0
609000,1.0147092,-9.981413,None,None,None,1.0
610000,1.0497391,-9.980425,None,None,None,1.0
611000,1.0139483,-9.983219,999.0,-99.9099793434143,-99.9099793434143,1.0
612000,1.0671028,-9.980326,999.0,-99.97497951984406,-99.97497951984406,1.0
613000,1.0684736,-9.981651,None,None,None,1.0
614000,1.0667969,-9.981946,999.0,-99.94664613405864,-99.94664613405864,1.0
615000,1.1301007,-9.983652,999.0,-99.93997955322266,-99.93997955322266,1.0
616000,1.0924464,-9.984331,999.0,-99.97997951507568,-99.97997951507568,1.0
617000,1.09447,-9.977517,None,None,None,1.0
618000,1.0632055,-9.974254,None,None,None,1.0
619000,1.1079848,-9.977349,None,None,None,1.0
620000,1.1053336,-9.976067,999.0,-99.9099793434143,-99.9099793434143,1.0
621000,1.0880299,-9.975018,999.0,-99.97497951984406,-99.97497951984406,1.0
622000,1.1180655,-9.973896,None,None,None,1.0
623000,1.0839711,-9.969904,999.0,-99.94664613405864,-99.94664613405864,1.0
624000,1.1286501,-9.968376,999.0,-99.93997955322266,-99.93997955322266,1.0
625000,1.1160005,-9.968423,999.0,-99.97997951507568,-99.97997951507568,1.0
626000,1.1300273,-9.967119,None,None,None,1.0
627000,1.1240672,-9.96839,None,None,None,1.0
628000,1.116976,-9.968481,None,None,None,1.0
629000,1.0808427,-9.969212,999.0,-99.9099793434143,-99.9099793434143,1.0
630000,1.112245,-9.969458,999.0,-99.97497951984406,-99.97497951984406,1.0
631000,1.0878104,-9.970388,None,None,None,1.0
632000,1.0809394,-9.968385,999.0,-99.94664613405864,-99.94664613405864,1.0
633000,1.1267458,-9.968519,999.0,-99.93997955322266,-99.93997955322266,1.0
634000,1.0769157,-9.97517,999.0,-99.97997951507568,-99.97997951507568,1.0
635000,1.0800271,-9.9742985,None,None,None,1.0
636000,1.1258866,-9.970157,None,None,None,1.0
637000,1.1112616,-9.967286,None,None,None,1.0
638000,1.117533,-9.97331,999.0,-99.9099793434143,-99.9099793434143,1.0
639000,1.1416544,-9.972651,999.0,-99.97497951984406,-99.97497951984406,1.0
640000,1.0569531,-9.97279,None,None,None,1.0
641000,1.0758073,-9.971864,999.0,-100.27997962633769,-100.27997962633769,1.0
642000,1.1191233,-9.984756,999.0,-99.93997955322266,-99.93997955322266,1.0
643000,1.0901532,-9.986307,999.0,-99.97997951507568,-99.97997951507568,1.0
644000,1.075243,-9.987811,None,None,None,1.0
645000,1.1058201,-9.983692,None,None,None,1.0
646000,1.0994279,-9.982895,None,None,None,1.0
647000,1.0775005,-9.9826145,999.0,-99.9099793434143,-99.9099793434143,1.0
648000,1.12509,-9.982741,999.0,-99.97497951984406,-99.97497951984406,1.0
649000,1.1114,-9.9819145,None,None,None,1.0
650000,1.1227382,-9.98099,999.0,-99.94664613405864,-99.94664613405864,1.0
651000,1.1118844,-9.9793415,999.0,-100.43997979164124,-100.43997979164124,1.0
652000,1.1153755,-9.976668,999.0,-99.97997951507568,-99.97997951507568,1.0
653000,1.1551895,-9.974812,None,None,None,1.0
654000,1.1226115,-9.971488,None,None,None,1.0
655000,1.1674887,-9.97578,None,None,None,1.0
656000,1.0740548,-9.978149,999.0,-99.9099793434143,-99.9099793434143,1.0
657000,1.0855304,-9.978863,999.0,-99.97497951984406,-99.97497951984406,1.0
658000,1.0889981,-9.97725,None,None,None,1.0
659000,1.0816896,-9.976394,999.0,-99.94664613405864,-99.94664613405864,1.0
660000,1.0947415,-9.975129,999.0,-99.93997955322266,-99.93997955322266,1.0
661000,1.0988884,-9.976255,999.0,-99.97997951507568,-99.97997951507568,1.0
662000,1.0693802,-9.975225,None,None,None,1.0
663000,1.0891784,-9.978572,None,None,None,1.0
664000,1.0685683,-9.979313,None,None,None,1.0
665000,1.0419353,-9.980649,999.0,-99.9099793434143,-99.9099793434143,1.0
666000,1.1015295,-9.980577,999.0,-99.97497951984406,-99.97497951984406,1.0
667000,1.130979,-9.979471,None,None,None,1.0
668000,1.1056172,-9.979348,999.0,-99.94664613405864,-99.94664613405864,1.0
669000,1.0861224,-9.97924,999.0,-99.93997955322266,-99.93997955322266,1.0
670000,1.1185999,-9.976161,999.0,-99.97997951507568,-99.97997951507568,1.0
671000,1.0700521,-9.976667,None,None,None,1.0
672000,1.083525,-9.971652,None,None,None,1.0
673000,1.1009028,-9.969633,None,None,None,1.0
674000,1.0469725,-9.973022,999.0,-99.9099793434143,-99.9099793434143,1.0
675000,1.0676608,-9.97028,999.0,-99.97497951984406,-99.97497951984406,1.0
676000,1.0849173,-9.973027,None,None,None,1.0
677000,1.0550649,-9.971469,999.0,-99.94664613405864,-99.94664613405864,1.0
678000,1.1059284,-9.970755,999.0,-99.93997955322266,-99.93997955322266,1.0
679000,1.1281719,-9.971482,999.0,-99.97997951507568,-99.97997951507568,1.0
680000,1.0878457,-9.9680805,None,None,None,1.0
681000,1.0892676,-9.964691,None,None,None,1.0
682000,1.1291218,-9.96544,None,None,None,1.0
683000,1.1055204,-9.965274,999.0,-99.9099793434143,-99.9099793434143,1.0
684000,1.1175809,-9.966202,999.0,-99.97497951984406,-99.97497951984406,1.0
685000,1.0853269,-9.967787,None,None,None,1.0
686000,1.0627401,-9.966276,999.0,-99.94664613405864,-99.94664613405864,1.0
687000,1.0502982,-9.967001,999.0,-99.93997955322266,-99.93997955322266,1.0
688000,1.0584925,-9.965292,999.0,-99.97997951507568,-99.97997951507568,1.0
689000,1.0496389,-9.968504,None,None,None,1.0
690000,1.0691243,-9.965582,None,None,None,1.0
691000,1.0308353,-9.97134,None,None,None,1.0
692000,1.0391768,-9.968878,999.0,-99.9099793434143,-99.9099793434143,1.0
693000,1.0152388,-9.969792,999.0,-99.97497951984406,-99.97497951984406,1.0
694000,1.0222508,-9.969621,None,None,None,1.0
695000,1.0715289,-9.969166,999.0,-99.94664613405864,-99.94664613405864,1.0
696000,1.0513878,-9.969254,999.0,-99.93997955322266,-99.93997955322266,1.0
697000,1.0414621,-9.967098,999.0,-99.97997951507568,-99.97997951507568,1.0
698000,1.022203,-9.965983,None,None,None,1.0
699000,1.0184023,-9.965792,None,None,None,1.0
700000,1.0652382,-9.9649105,None,None,None,1.0
701000,1.0131243,-9.967547,999.0,-99.9099793434143,-99.9099793434143,1.0
702000,1.0130342,-9.96735,999.0,-99.97497951984406,-99.97497951984406,1.0
703000,1.0267346,-9.969206,None,None,None,1.0
704000,1.094223,-9.969958,999.0,-99.94664613405864,-99.94664613405864,1.0
705000,1.0184147,-9.9690895,999.0,-99.93997955322266,-99.93997955322266,1.0
706000,1.0439777,-9.970011,999.0,-99.97997951507568,-99.97997951507568,1.0
707000,1.0480521,-9.9690485,None,None,None,1.0
708000,1.0389091,-9.969607,None,None,None,1.0
709000,1.0359439,-9.966124,None,None,None,1.0
710000,1.0332487,-9.9716,999.0,-99.9099793434143,-99.9099793434143,1.0
711000,1.0595971,-9.969526,999.0,-99.97497951984406,-99.97497951984406,1.0
712000,1.0261886,-9.97196,None,None,None,1.0
713000,0.97803193,-9.969877,999.0,-99.94664613405864,-99.94664613405864,1.0
714000,1.0301269,-9.972949,999.0,-99.93997955322266,-99.93997955322266,1.0
715000,1.0471601,-9.972021,999.0,-99.97997951507568,-99.97997951507568,1.0
716000,1.0503992,-9.975522,None,None,None,1.0
717000,0.9772192,-9.975344,None,None,None,1.0
718000,1.0284637,-9.975889,None,None,None,1.0
719000,1.0048821,-9.978427,999.0,-99.9099793434143,-99.9099793434143,1.0
720000,1.0175941,-9.977513,999.0,-99.97497951984406,-99.97497951984406,1.0
721000,1.0211351,-9.983092,None,None,None,1.0
722000,0.97266513,-9.981923,999.0,-99.94664613405864,-99.94664613405864,1.0
723000,0.9870852,-9.984564,999.0,-99.93997955322266,-99.93997955322266,1.0
724000,0.9900268,-9.98255,999.0,-99.97997951507568,-99.97997951507568,1.0
725000,1.002205,-9.9757395,None,None,None,1.0
726000,0.9678211,-9.976566,None,None,None,1.0
727000,0.9903193,-9.977126,None,None,None,1.0
728000,1.0114299,-9.975052,999.0,-99.9099793434143,-99.9099793434143,1.0
729000,1.007758,-9.975354,999.0,-99.97497951984406,-99.97497951984406,1.0
730000,0.9713993,-9.979403,None,None,None,1.0
731000,0.9986552,-9.980921,999.0,-99.94664613405864,-99.94664613405864,1.0
732000,0.99573094,-9.977944,999.0,-99.93997955322266,-99.93997955322266,1.0
733000,1.0385078,-9.9801855,999.0,-99.97997951507568,-99.97997951507568,1.0
734000,1.0098686,-9.979036,None,None,None,1.0
735000,1.0037037,-9.977353,None,None,None,1.0
736000,0.9609678,-9.975105,None,None,None,1.0
737000,1.0133457,-9.973883,999.0,-99.9099793434143,-99.9099793434143,1.0
738000,1.0192009,-9.971354,999.0,-99.97497951984406,-99.97497951984406,1.0
739000,1.0305587,-9.974432,None,None,None,1.0
740000,0.9836874,-9.973669,999.0,-99.94664613405864,-99.94664613405864,1.0
741000,1.0512037,-9.975836,999.0,-99.93997955322266,-99.93997955322266,1.0
742000,1.0210395,-9.977146,999.0,-99.97997951507568,-99.97997951507568,1.0
743000,1.0282876,-9.973084,None,None,None,1.0
744000,1.0427071,-9.969291,None,None,None,1.0
745000,0.98400337,-9.970258,None,None,None,1.0
746000,1.0160625,-9.972425,999.0,-99.9099793434143,-99.9099793434143,1.0
747000,1.0231936,-9.964453,999.0,-99.97497951984406,-99.97497951984406,1.0
748000,1.0606639,-9.972841,None,None,None,1.0
749000,1.0320723,-9.974401,999.0,-99.94664613405864,-99.94664613405864,1.0
750000,1.068535,-9.974236,999.0,-99.93997955322266,-99.93997955322266,1.0
751000,0.994507,-9.9788685,999.0,-99.97997951507568,-99.97997951507568,1.0
752000,0.9568215,-9.974653,None,None,None,1.0
753000,1.0235485,-9.974865,None,None,None,1.0
754000,1.0758328,-9.974925,None,None,None,1.0
755000,1.0197996,-9.978628,999.0,-99.9099793434143,-99.9099793434143,1.0
756000,1.0460923,-9.976703,999.0,-99.97497951984406,-99.97497951984406,1.0
757000,1.0206215,-9.97894,None,None,None,1.0
758000,0.9565678,-9.978,999.0,-99.94664613405864,-99.94664613405864,1.0
759000,0.95113087,-9.975742,999.0,-99.93997955322266,-99.93997955322266,1.0
760000,0.98027897,-9.976074,999.0,-99.97997951507568,-99.97997951507568,1.0
761000,1.0103532,-9.96961,None,None,None,1.0
762000,1.0304021,-9.965139,None,None,None,1.0
763000,0.9959739,-9.970114,None,None,None,1.0
764000,1.0160924,-9.970039,999.0,-99.9099793434143,-99.9099793434143,1.0
765000,1.023774,-9.966185,999.0,-99.97497951984406,-99.97497951984406,1.0
766000,1.0187535,-9.968421,None,None,None,1.0
767000,0.9304739,-9.971999,999.0,-99.94664613405864,-99.94664613405864,1.0
768000,0.9510574,-9.974161,999.0,-99.93997955322266,-99.93997955322266,1.0
769000,0.90471846,-9.974825,999.0,-99.97997951507568,-99.97997951507568,1.0
770000,0.92248964,-9.977619,None,None,None,1.0
771000,1.0117419,-9.974421,None,None,None,1.0
772000,1.0407466,-9.97126,None,None,None,1.0
773000,1.0354564,-9.971916,999.0,-99.9099793434143,-99.9099793434143,1.0
774000,1.0154032,-9.97282,999.0,-99.97497951984406,-99.97497951984406,1.0
775000,0.95340246,-9.974049,None,None,None,1.0
776000,0.99333423,-9.975267,999.0,-99.94664613405864,-99.94664613405864,1.0
777000,1.0048454,-9.972271,999.0,-99.93997955322266,-99.93997955322266,1.0
778000,1.05187,-9.9706745,999.0,-99.97997951507568,-99.97997951507568,1.0
779000,1.0601645,-9.970123,None,None,None,1.0
780000,1.0524797,-9.971263,None,None,None,1.0
781000,1.0323945,-9.967407,None,None,None,1.0
782000,1.0612519,-9.972239,999.0,-99.9099793434143,-99.9099793434143,1.0
783000,1.1141946,-9.972492,999.0,-99.97497951984406,-99.97497951984406,1.0
784000,1.0493392,-9.976845,None,None,None,1.0
785000,0.96448964,-9.979554,999.0,-99.94664613405864,-99.94664613405864,1.0
786000,1.0671291,-9.977697,999.0,-99.93997955322266,-99.93997955322266,1.0
787000,1.0437139,-9.975299,999.0,-99.97997951507568,-99.97997951507568,1.0
788000,1.0766186,-9.978878,None,None,None,1.0
789000,1.0898,-9.976741,None,None,None,1.0
790000,1.0238935,-9.975874,None,None,None,1.0
791000,0.9884404,-9.97735,999.0,-99.9099793434143,-99.9099793434143,1.0
792000,1.0519679,-9.977791,999.0,-99.97497951984406,-99.97497951984406,1.0
793000,1.0515457,-9.979567,None,None,None,1.0
794000,1.0044564,-9.981093,999.0,-99.94664613405864,-99.94664613405864,1.0
795000,1.0911745,-9.982597,999.0,-99.93997955322266,-99.93997955322266,1.0
796000,1.0505477,-9.980194,999.0,-99.97997951507568,-99.97997951507568,1.0
797000,1.0253587,-9.979183,None,None,None,1.0
798000,1.0676212,-9.975147,None,None,None,1.0
799000,1.057816,-9.979292,None,None,None,1.0
800000,1.0099982,-9.97805,999.0,-99.9099793434143,-99.9099793434143,1.0
801000,1.0001211,-9.980364,999.0,-99.97497951984406,-99.97497951984406,1.0
802000,1.0071669,-9.980877,None,None,None,1.0
803000,0.92522925,-9.979672,999.0,-99.94664613405864,-99.94664613405864,1.0
804000,0.9674106,-9.982271,999.0,-99.93997955322266,-99.93997955322266,1.0
805000,0.93485016,-9.981156,999.0,-99.97997951507568,-99.97997951507568,1.0
806000,0.95493495,-9.980842,None,None,None,1.0
