Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1740000,0.54382986,999.0,-0.13120139,-0.9992000460624695,-0.9992000460624695,1.8118178e-06,0.61231333,0.0002479413,0.18264708,0.004134089,1.0
1750000,0.53656316,908.1818181818181,-0.12674847,-0.9992000414774969,-0.9992000414774969,0.0038533064,0.64473534,0.00024764283,0.1825476,0.0041291253,1.0
1760000,0.5072398,908.3636363636364,-0.12304302,-0.9992000361283621,-0.9992000361283621,0.0033387863,0.49474284,0.00024734408,0.18244803,0.0041241567,1.0
1770000,0.5798486,950.6363636363636,-0.11295421,-0.9992000413211909,-0.9992000413211909,0.00067099737,0.22267792,0.00024704545,0.18234847,0.004119189,1.0
1780000,0.67295605,999.0,-0.11103137,-0.9992000460624695,-0.9992000460624695,9.6158765e-05,0.10640082,0.00024674606,0.18224867,0.0041142083,1.0
1790000,0.57053614,999.0,-0.111285366,-0.9992000460624695,-0.9992000460624695,5.7383895e-05,0.1683512,0.0002464465,0.18214883,0.004109226,1.0
1800000,0.5652015,908.1818181818181,-0.112102434,-0.9992000410954157,-0.9992000410954157,0.0026314186,0.35934246,0.00024614675,0.18204892,0.00410424,1.0
1810000,0.59652054,915.75,-0.11888758,-0.9992000414774969,-0.9992000414774969,0.0016494,0.3763436,0.00024584858,0.18194953,0.004099281,1.0
1820000,0.67799026,934.625,-0.12664817,-0.9992000395432115,-0.9992000395432115,0.0005374232,0.23264107,0.00024554995,0.18184999,0.0040943134,1.0
1830000,0.8322872,966.1666666666666,-0.145874,-0.9992000454415878,-0.9992000454415878,0.00029286978,0.40314496,0.00024525134,0.18175045,0.0040893466,1.0
1840000,0.8929042,900.9,-0.14753026,-0.9992000394397311,-0.9992000394397311,0.0019561676,0.5723288,0.00024495134,0.18165043,0.004084357,1.0
1850000,0.8019201,999.0,-0.1617175,-0.9992000460624695,-0.9992000460624695,1.9518102e-05,0.7560276,0.00024465146,0.18155047,0.004079369,1.0
1860000,0.7506716,999.0,-0.14715475,-0.9992000460624695,-0.9992000460624695,1.03678785e-05,0.73393285,0.00024435273,0.1814509,0.0040743994,1.0
1870000,0.77122825,937.0769230769231,-0.14952002,-0.9992000386118889,-0.9992000386118889,0.0025882442,0.79383075,0.00024405244,0.1813508,0.004069404,1.0
1880000,0.63830215,999.0,-0.15038282,-0.9992000460624695,-0.9992000460624695,3.823534e-05,0.7389815,0.00024375421,0.18125138,0.0040644445,1.0
1890000,0.6009355,999.0,-0.13442354,-0.9992000460624695,-0.9992000460624695,5.9140953e-06,0.630337,0.00024345395,0.1811513,0.00405945,1.0
1900000,0.73749137,999.0,-0.12818566,-0.9992000460624695,-0.9992000460624695,2.2692261e-06,0.60116106,0.0002431533,0.18105108,0.0040544495,1.0
1910000,0.68417907,999.0,-0.12588796,-0.9992000460624695,-0.9992000460624695,1.6156864e-06,0.5719536,0.00024285431,0.18095145,0.0040494762,1.0
1920000,0.6438178,999.0,-0.12536928,-0.9992000460624695,-0.9992000460624695,2.3520115e-06,0.57303536,0.0002425536,0.18085118,0.004044474,1.0
1930000,0.6944514,999.0,-0.12566079,-0.9992000460624695,-0.9992000460624695,1.5325725e-06,0.5332718,0.0002422535,0.18075114,0.004039482,1.0
1940000,0.80679935,999.0,-0.12606308,-0.9992000460624695,-0.9992000460624695,1.2963742e-06,0.5399399,0.00024195474,0.18065158,0.0040345136,1.0
1950000,0.8296168,999.0,-0.1261532,-0.9992000460624695,-0.9992000460624695,1.344696e-06,0.5629923,0.00024165322,0.18055108,0.0040294975,1.0
1960000,0.9201529,952.0714285714286,-0.13239044,-0.9992000434015479,-0.9992000434015479,0.0007575878,0.6292701,0.00024135447,0.18045147,0.0040245284,1.0
1970000,1.0016133,899.1,-0.12740229,-0.9992000406438654,-0.9992000406438654,2.0005928e-06,0.57936895,0.00024105517,0.18035172,0.00401955,1.0
1980000,1.1280017,999.0,-0.12173614,-0.9992000460624695,-0.9992000460624695,0.0039717834,0.49596724,0.00024075608,0.18025202,0.004014576,1.0
1990000,1.2553487,999.0,-0.120708145,-0.9992000460624695,-0.9992000460624695,3.388308e-05,0.30176795,0.00024045697,0.18015233,0.0040096,1.0
2000000,1.3658309,999.0,-0.1200497,-0.9992000460624695,-0.9992000460624695,4.2035226e-06,0.4127357,0.0002401567,0.18005222,0.004004606,1.0
2010000,1.3882105,999.0,-0.118774965,-0.9992000460624695,-0.9992000460624695,1.0559106e-06,0.40596783,0.00023985562,0.17995186,0.0039995974,1.0
2020000,1.3598264,999.0,-0.11686086,-0.9992000460624695,-0.9992000460624695,9.838016e-07,0.40933722,0.00023955796,0.17985263,0.0039946465,1.0
2030000,1.2920183,999.0,-0.11599908,-0.9992000460624695,-0.9992000460624695,5.3190314e-07,0.3877325,0.00023925607,0.17975202,0.003989625,1.0
2040000,1.2457914,999.0,-0.115587965,-0.9992000460624695,-0.9992000460624695,5.075934e-07,0.38534972,0.00023895617,0.17965204,0.0039846366,1.0
2050000,1.2008411,999.0,-0.11596956,-0.9992000460624695,-0.9992000460624695,6.3250224e-07,0.376829,0.00023865726,0.1795524,0.0039796643,1.0
2060000,1.174398,915.8333333333334,-0.105897255,-0.9992000410954157,-0.9992000410954157,0.0037754693,0.3490046,0.0002383572,0.17945239,0.0039746743,1.0
2070000,1.1791272,921.6666666666666,-0.13546431,-0.999200040102005,-0.999200040102005,0.002596665,0.38270015,0.00023805941,0.17935312,0.0039697206,1.0
2080000,1.1989441,999.0,-0.15140548,-0.9992000460624695,-0.9992000460624695,8.669445e-06,0.746202,0.0002377597,0.17925324,0.0039647357,1.0
2090000,1.1972809,999.0,-0.13445191,-0.9992000460624695,-0.9992000460624695,5.7237207e-06,0.569866,0.00023745862,0.17915288,0.0039597275,1.0
2100000,1.185698,999.0,-0.12254234,-0.9992000460624695,-0.9992000460624695,2.7864849e-06,0.3901124,0.0002371606,0.17905353,0.003954771,1.0
2110000,1.2036499,892.1111111111111,-0.11994041,-0.9992000386118889,-0.9992000386118889,0.0010684219,0.41850805,0.00023685937,0.17895311,0.00394976,1.0
2120000,1.232367,880.8666666666667,-0.17997915,-0.9992000396052997,-0.9992000396052997,0.00261433,0.7873274,0.0002365612,0.1788537,0.0039448002,1.0
2130000,1.2276472,691.8888888888889,-0.18676516,-0.9992000203579664,-0.9992000203579664,0.0024433588,0.6980554,0.00023626524,0.17875506,0.0039398777,1.0
2140000,1.1508245,996.3636363636364,-0.17092304,-0.9991778234640757,-0.9991778234640757,8.421878e-05,0.84676015,0.00023596437,0.17865478,0.0039348733,1.0
2150000,1.2185004,879.4705882352941,-0.19761012,-0.9992000381462276,-0.9992000381462276,0.0025326058,0.77723867,0.00023564936,0.17854977,0.003929633,1.0
2160000,1.1643296,875.2857142857143,-0.22644596,-0.9992000377840466,-0.9992000377840466,0.0021659115,0.9226121,0.00023533255,0.17844418,0.003924364,1.0
2170000,1.1543581,992.2,-0.19789986,-0.999180044233799,-0.999180044233799,5.3635737e-05,0.8551736,0.00023503232,0.17834412,0.0039193705,1.0
2180000,1.1665348,938.5454545454545,-0.16635232,-0.9992000429580609,-0.9992000429580609,0.0008997213,0.79186827,0.00023473415,0.17824471,0.0039144107,1.0
2190000,1.1561351,833.4545454545455,-0.16618592,-0.9992000338706103,-0.9992000338706103,0.0024329752,0.7394403,0.00023443474,0.1781449,0.00390943,1.0
2200000,1.1657199,977.5,-0.17770383,-0.9992000438272953,-0.9992000438272953,3.2702155e-05,0.8339894,0.00023413645,0.17804548,0.0039044684,1.0
2210000,1.1455151,999.0,-0.16223393,-0.9992000460624695,-0.9992000460624695,1.2010973e-05,0.80074775,0.00023383708,0.17794567,0.0038994895,1.0
2220000,1.1227794,999.0,-0.14677843,-0.9992000460624695,-0.9992000460624695,6.8153167e-06,0.74183714,0.00023353592,0.1778453,0.0038944802,1.0
2230000,1.0784895,999.0,-0.1344254,-0.9992000460624695,-0.9992000460624695,4.1703333e-06,0.57509255,0.0002332369,0.17774561,0.0038895067,1.0
2240000,1.0970944,991.2857142857143,-0.11915922,-0.9992000452346272,-0.9992000452346272,6.038227e-06,0.47807136,0.00023293644,0.17764547,0.0038845087,1.0
2250000,1.0642965,927.9230769230769,-0.12121046,-0.999200040474534,-0.999200040474534,0.0025121013,0.46540874,0.00023263734,0.17754579,0.0038795338,1.0
2260000,1.0130988,999.0,-0.107490495,-0.9992000460624695,-0.9992000460624695,5.008051e-07,0.20692652,0.00023233844,0.17744613,0.0038745617,1.0
2270000,1.0246913,999.0,-0.10156596,-0.9992000460624695,-0.9992000460624695,8.845919e-08,0.063209616,0.00023203717,0.17734572,0.0038695508,1.0
2280000,1.0048218,999.0,-0.10020089,-0.9992000460624695,-0.9992000460624695,1.601643e-07,0.085916795,0.00023173771,0.17724589,0.0038645698,1.0
2290000,0.95723754,999.0,-0.100282446,-0.9992000460624695,-0.9992000460624695,3.404353e-08,0.09914316,0.00023143853,0.17714617,0.0038595933,1.0
2300000,0.9710466,999.0,-0.10068856,-0.9992000460624695,-0.9992000460624695,3.778278e-08,0.10145148,0.00023113708,0.17704567,0.0038545793,1.0
2310000,0.9300919,922.1538461538462,-0.10187727,-0.9992000414774969,-0.9992000414774969,3.6346197e-08,0.10852198,0.00023083798,0.17694598,0.0038496042,1.0
2320000,0.94752204,999.0,-0.10245925,-0.9992000460624695,-0.9992000460624695,0.003420355,0.32585028,0.00023053987,0.1768466,0.0038446458,1.0
2330000,1.0176523,876.5,-0.11228649,-0.9992000407406262,-0.9992000407406262,0.00073922327,0.24465792,0.00023023915,0.17674637,0.0038396437,1.0
2340000,1.0544766,842.9166666666666,-0.13850294,-0.9992000331481298,-0.9992000331481298,0.004802737,0.8873776,0.00022994154,0.17664716,0.0038346932,1.0
2350000,1.0525458,902.625,-0.12918924,-0.9992000432685018,-0.9992000432685018,0.0007122084,0.51112145,0.00022964248,0.17654747,0.0038297195,1.0
2360000,1.0654594,922.1538461538462,-0.11454671,-0.9992000410954157,-0.9992000410954157,0.0024439648,0.5585778,0.00022934363,0.17644787,0.0038247486,1.0
2370000,1.0353533,839.1818181818181,-0.111341536,-0.9992000348865986,-0.9992000348865986,0.0013008524,0.28839308,0.00022904549,0.17634848,0.003819789,1.0
2380000,1.0052623,920.9090909090909,-0.11295819,-0.9992000460624695,-0.9992000460624695,3.366012e-05,0.3260181,0.00022874455,0.17624818,0.0038147834,1.0
2390000,1.0391023,974.8181818181819,-0.11816027,-0.9992000429580609,-0.9992000429580609,0.0020478687,0.4986328,0.00022844717,0.17614904,0.0038098367,1.0
2400000,0.9185021,999.0,-0.10807256,-0.9992000460624695,-0.9992000460624695,1.9451481e-06,0.43234158,0.0002281472,0.17604905,0.0038048478,1.0
2410000,0.8759707,999.0,-0.10418218,-0.9992000460624695,-0.9992000460624695,1.0726474e-06,0.23727992,0.00022784591,0.17594863,0.0037998366,1.0
2420000,0.7857794,999.0,-0.10248997,-0.9992000460624695,-0.9992000460624695,3.4420196e-07,0.1491917,0.00022754738,0.17584911,0.0037948706,1.0
2430000,0.82537466,939.5,-0.1083807,-0.9992000427511003,-0.9992000427511003,0.0005545363,0.47658,0.0002272482,0.17574939,0.0037898943,1.0
2440000,0.95185345,999.0,-0.10497752,-0.9992000460624695,-0.9992000460624695,2.1681174e-07,0.30335212,0.00022694757,0.17564917,0.003784894,1.0
2450000,0.9570941,999.0,-0.10251343,-0.9992000460624695,-0.9992000460624695,1.2620262e-07,0.15319315,0.00022664832,0.17554942,0.003779916,1.0
2460000,0.833633,999.0,-0.1014642,-0.9992000460624695,-0.9992000460624695,5.4624103e-08,0.07507582,0.00022634777,0.17544925,0.003774917,1.0
2470000,0.882694,999.0,-0.100553535,-0.9992000460624695,-0.9992000460624695,1.0850619e-07,0.08184993,0.00022604804,0.17534934,0.0037699314,1.0
2480000,0.88135976,827.8181818181819,-0.10138197,-0.9992000317344298,-0.9992000317344298,0.00095658767,0.13520405,0.00022574866,0.17524955,0.003764952,1.0
2490000,1.0496118,999.0,-0.185514,-0.9992000460624695,-0.9992000460624695,0.0025121241,0.82810056,0.00022544939,0.17514977,0.003759974,1.0
2500000,1.1275387,999.0,-0.13965927,-0.9992000460624695,-0.9992000460624695,1.0053389e-05,0.78952587,0.00022515157,0.17505051,0.00375502,1.0
2510000,1.0959245,999.0,-0.11337365,-0.9992000460624695,-0.9992000460624695,1.3303064e-06,0.54466105,0.00022485219,0.17495072,0.0037500411,1.0
2520000,1.0659589,999.0,-0.10151927,-0.9992000460624695,-0.9992000460624695,3.6091717e-07,0.25352943,0.00022455158,0.17485052,0.0037450404,1.0
2530000,1.0600706,956.4,-0.10737753,-0.9992000433531675,-0.9992000433531675,0.000107302265,0.39917678,0.00022425226,0.17475073,0.0037400618,1.0
2540000,0.97442466,999.0,-0.09962274,-0.9992000460624695,-0.9992000460624695,1.9421714e-07,0.22341424,0.00022395136,0.17465043,0.0037350566,1.0
2550000,0.925379,999.0,-0.09549484,-0.9992000460624695,-0.9992000460624695,2.542419e-07,0.47165865,0.00022365147,0.17455047,0.0037300684,1.0
2560000,0.9148166,834.1818181818181,-0.093768135,-0.9992000460624695,-0.9992000460624695,1.7470623e-07,0.5112785,0.00022335254,0.17445084,0.0037250966,1.0
2570000,0.94943184,999.0,-0.19443333,-0.9992000345479358,-0.9992000345479358,0.0013915427,0.81344867,0.0002230509,0.17435029,0.0037200786,1.0
2580000,0.8570997,999.0,-0.18800357,-0.9992000460624695,-0.9992000460624695,2.0463187e-05,0.8936787,0.00022275199,0.17425066,0.0037151072,1.0
2590000,0.7672,999.0,-0.15078764,-0.9992000460624695,-0.9992000460624695,6.7628084e-06,0.862427,0.00022245187,0.1741506,0.003710115,1.0
2600000,0.6223503,999.0,-0.12769666,-0.9992000460624695,-0.9992000460624695,2.1889675e-06,0.7891587,0.00022215107,0.17405035,0.003705112,1.0
2610000,0.6447173,923.4545454545455,-0.112601265,-0.9992000460624695,-0.9992000460624695,5.665622e-07,0.5737079,0.0002218525,0.17395082,0.0037001458,1.0
2620000,0.6192361,999.0,-0.13253453,-0.9992000441998243,-0.9992000441998243,0.0009599642,0.74871826,0.00022155202,0.17385066,0.0036951478,1.0
2630000,0.64158535,999.0,-0.11864355,-0.9992000460624695,-0.9992000460624695,9.430506e-07,0.72326595,0.00022125203,0.17375064,0.0036901576,1.0
2640000,0.55259883,999.0,-0.11009495,-0.9992000460624695,-0.9992000460624695,2.9002715e-07,0.5220983,0.00022095273,0.17365092,0.00368518,1.0
2650000,0.6273212,921.3333333333334,-0.11550048,-0.9992000399665399,-0.9992000399665399,0.0038532806,0.55443895,0.00022065235,0.17355077,0.003680183,1.0
2660000,0.6859165,999.0,-0.114545316,-0.9992000460624695,-0.9992000460624695,2.257739e-05,0.65096027,0.00022035427,0.17345142,0.0036752252,1.0
2670000,0.95760614,999.0,-0.09916831,-0.9992000460624695,-0.9992000460624695,2.4936437e-06,0.2333636,0.00022005408,0.17335135,0.0036702321,1.0
2680000,1.3178986,999.0,-0.09632276,-0.9992000460624695,-0.9992000460624695,3.0305984e-07,0.25869358,0.00021975319,0.17325106,0.0036652274,1.0
2690000,1.4315153,999.0,-0.09751914,-0.9992000460624695,-0.9992000460624695,1.4148887e-07,0.35038948,0.00021945455,0.1731515,0.0036602598,1.0
2700000,1.5129175,999.0,-0.09880215,-0.9992000460624695,-0.9992000460624695,1.7004865e-07,0.13945514,0.00021915392,0.1730513,0.003655259,1.0
2710000,1.5425467,939.7692307692307,-0.09790625,-0.9992000405987104,-0.9992000405987104,0.0006833938,0.28808686,0.00021885385,0.17295125,0.003650268,1.0
2720000,1.5698452,888.0,-0.09555105,-0.999200040102005,-0.999200040102005,0.0041079866,0.5585648,0.0002185558,0.17285192,0.0036453109,1.0
2730000,1.6051866,999.0,-0.09975718,-0.9992000460624695,-0.9992000460624695,2.059399e-05,0.122935094,0.00021825578,0.17275192,0.0036403202,1.0
2740000,1.6081109,932.0,-0.10206312,-0.9992000407406262,-0.9992000407406262,0.0034463322,0.84648067,0.00021795683,0.17265226,0.0036353474,1.0
2750000,1.5185113,999.0,-0.12868655,-0.9992000460624695,-0.9992000460624695,0.00017422214,0.7970787,0.00021765867,0.17255288,0.0036303883,1.0
2760000,1.5299376,999.0,-0.11822563,-0.9992000460624695,-0.9992000460624695,5.021067e-05,0.8076108,0.00021735732,0.17245243,0.003625376,1.0
2770000,1.541836,999.0,-0.107598536,-0.9992000460624695,-0.9992000460624695,9.872139e-06,0.57255226,0.00021705855,0.17235285,0.0036204066,1.0
2780000,1.5599774,999.0,-0.10453921,-0.9992000460624695,-0.9992000460624695,1.4827101e-07,0.3155192,0.00021675849,0.1722528,0.003615415,1.0
2790000,1.5628939,999.0,-0.10517656,-0.9992000460624695,-0.9992000460624695,9.4658525e-08,0.3548935,0.0002164573,0.17215241,0.0036104054,1.0
2800000,1.531187,999.0,-0.10582578,-0.9992000460624695,-0.9992000460624695,1.511026e-07,0.3628257,0.00021615894,0.17205296,0.0036054426,1.0
2810000,1.5076338,999.0,-0.10627982,-0.9992000460624695,-0.9992000460624695,1.3306328e-07,0.36792016,0.00021585787,0.1719526,0.0036004344,1.0
2820000,1.5053314,999.0,-0.106278345,-0.9992000460624695,-0.9992000460624695,1.8892649e-07,0.38747942,0.00021555785,0.17185259,0.0035954444,1.0
2830000,1.5294526,999.0,-0.106634006,-0.9992000460624695,-0.9992000460624695,1.323503e-07,0.39196426,0.00021525884,0.17175293,0.003590471,1.0
2840000,1.5204054,888.2222222222222,-0.106525965,-0.9992000352252614,-0.9992000352252614,0.0034358709,0.5282031,0.00021495786,0.1716526,0.003585465,1.0
2850000,1.5530066,999.0,-0.10328208,-0.9992000460624695,-0.9992000460624695,2.494948e-05,0.12752247,0.00021466013,0.17155336,0.0035805125,1.0
2860000,1.5404606,899.3,-0.101473294,-0.9992000328169929,-0.9992000328169929,0.003750432,0.22011179,0.00021436063,0.17145354,0.0035755308,1.0
2870000,1.5355656,999.0,-0.10552011,-0.9992000460624695,-0.9992000460624695,3.7403843e-05,0.243532,0.00021406088,0.17135361,0.0035705452,1.0
2880000,1.5531241,999.0,-0.10471008,-0.9992000460624695,-0.9992000460624695,1.9909863e-05,0.18998346,0.00021376222,0.17125407,0.0035655778,1.0
2890000,1.5420152,999.0,-0.103807785,-0.9992000460624695,-0.9992000460624695,9.450967e-06,0.1634174,0.00021346168,0.17115387,0.0035605785,1.0
2900000,1.541045,867.8,-0.14356467,-0.9992000341415406,-0.9992000341415406,0.005362478,0.64241713,0.0002131621,0.171054,0.0035555959,1.0
2910000,1.5118183,999.0,-0.25294945,-0.9992000460624695,-0.9992000460624695,7.0433074e-05,0.8880462,0.00021286537,0.17095512,0.0035506599,1.0
2920000,1.4465085,999.0,-0.26905045,-0.9992000460624695,-0.9992000460624695,5.220277e-05,0.8844247,0.00021256394,0.17085463,0.003545646,1.0
2930000,1.3820904,999.0,-0.27038372,-0.9992000460624695,-0.9992000460624695,5.3597076e-05,0.8799883,0.00021226457,0.17075485,0.0035406665,1.0
2940000,1.2629626,899.1,-0.2705211,-0.999200040102005,-0.999200040102005,0.0032435604,1.0509856,0.00021196518,0.17065504,0.0035356863,1.0
2950000,1.1231207,999.0,-0.2818955,-0.9992000460624695,-0.9992000460624695,0.00014533338,0.8752443,0.00021166538,0.17055511,0.0035306998,1.0
2960000,0.9519087,999.0,-0.28153387,-0.9992000460624695,-0.9992000460624695,8.647819e-05,0.90172964,0.00021136692,0.1704556,0.0035257353,1.0
2970000,0.6949179,999.0,-0.28076628,-0.9992000460624695,-0.9992000460624695,6.0107555e-05,0.87855095,0.00021106662,0.17035553,0.0035207407,1.0
2980000,0.6121912,999.0,-0.28162667,-0.9992000460624695,-0.9992000460624695,5.8368176e-05,0.87359405,0.00021076557,0.17025517,0.003515733,1.0
2990000,0.44703642,999.0,-0.27994406,-0.9992000460624695,-0.9992000460624695,5.7557496e-05,0.86105245,0.00021046727,0.17015576,0.0035107713,1.0
3000000,0.4481092,999.0,-0.27994162,-0.9992000460624695,-0.9992000460624695,5.6417386e-05,0.8730418,0.00021016593,0.1700553,0.003505759,1.0
3010000,0.559056,888.2857142857143,-0.2716846,-0.9992000351349513,-0.9992000351349513,0.0016312767,0.8621669,0.0002098669,0.16995563,0.0035007854,1.0
3020000,0.598073,832.5833333333334,-0.26277146,-0.9992000352252614,-0.9992000352252614,0.0059336866,1.0690529,0.00020955187,0.16985062,0.0034955451,1.0
3030000,0.6638366,917.8181818181819,-0.26573554,-0.9991750437766314,-0.9991750437766314,0.0005158949,0.9045469,0.00020923442,0.16974479,0.0034902655,1.0
3040000,0.61746854,972.7272727272727,-0.2665933,-0.9992000445723533,-0.9992000445723533,0.00015954691,0.92621374,0.00020893782,0.1696459,0.0034853313,1.0
3050000,0.5691003,999.0,-0.2655048,-0.9992000460624695,-0.9992000460624695,4.7922025e-05,0.88018405,0.00020863784,0.16954593,0.0034803422,1.0
3060000,0.54657286,999.0,-0.26223212,-0.9992000460624695,-0.9992000460624695,4.599081e-05,0.88004726,0.00020833658,0.16944551,0.0034753308,1.0
3070000,0.5493813,944.8181818181819,-0.26585788,-0.9992000423371792,-0.9992000423371792,0.00039211198,0.8804561,0.00020803997,0.16934665,0.0034703976,1.0
3080000,0.5216609,729.5714285714286,-0.2614518,-0.9991714517985072,-0.9991714517985072,0.0038706255,0.9448824,0.00020773854,0.16924617,0.0034653838,1.0
3090000,0.53997487,911.6470588235294,-0.26679528,-0.9992000390501583,-0.9992000390501583,0.0024104803,1.0143039,0.00020744232,0.16914743,0.0034604562,1.0
3100000,0.49274644,835.1111111111111,-0.25839034,-0.9992000361283621,-0.9992000361283621,0.0016210158,0.9981677,0.0002071476,0.1690492,0.0034555541,1.0
3110000,0.51715666,804.3333333333334,-0.24767855,-0.9992000332900456,-0.9992000332900456,0.00081974023,0.82943124,0.00020684692,0.16894898,0.003450553,1.0
3120000,0.52725035,949.7222222222222,-0.24533208,-0.9992000421180445,-0.9992000421180445,0.00069725787,0.7603207,0.0002065486,0.16884953,0.0034455908,1.0
3130000,0.563396,979.8333333333334,-0.24494019,-0.9992000449981008,-0.9992000449981008,0.0001072726,0.83126867,0.00020625007,0.16875,0.003440625,1.0
3140000,0.6409646,866.3846153846154,-0.2412509,-0.9992000386118889,-0.9992000386118889,0.0017591568,1.0322981,0.0002059468,0.1686489,0.0034355805,1.0
3150000,0.6643692,962.0714285714286,-0.24388872,-0.9992125406861305,-0.9992125406861305,0.0005474272,0.77118796,0.00020565305,0.168551,0.0034306948,1.0
3160000,0.5912046,732.4,-0.23561463,-0.9992000150183836,-0.9992000150183836,0.0006527497,0.7834979,0.0002053528,0.1684509,0.0034257008,1.0
3170000,0.63821286,999.0,-0.23949338,-0.9992000460624695,-0.9992000460624695,3.796482e-05,0.821676,0.0002050513,0.16835043,0.003420686,1.0
3180000,0.7110571,999.0,-0.23473886,-0.9992000460624695,-0.9992000460624695,3.6064535e-05,0.796889,0.00020475447,0.16825148,0.0034157485,1.0
3190000,0.806488,870.75,-0.24692953,-0.9992000292986631,-0.9992000292986631,0.00048084828,0.84412014,0.00020445252,0.16815083,0.0034107259,1.0
3200000,0.81497884,912.2941176470588,-0.24770384,-0.999200040474534,-0.999200040474534,0.0025483416,0.8966647,0.00020415513,0.16805172,0.0034057796,1.0
3210000,0.7931887,999.0,-0.25454262,-0.9992000460624695,-0.9992000460624695,8.784542e-05,0.84563947,0.00020385723,0.16795239,0.003400824,1.0
3220000,0.81062454,999.0,-0.2458438,-0.9992000460624695,-0.9992000460624695,4.3090316e-05,0.83921534,0.0002035548,0.16785157,0.0033957935,1.0
3230000,0.7794728,757.3684210526316,-0.25293487,-0.9991895003538382,-0.9991895003538382,0.008061529,1.1374366,0.00020326099,0.16775365,0.003390907,1.0
3240000,0.7495988,937.4444444444445,-0.25493196,-0.999200040474534,-0.999200040474534,0.00034349423,0.7750436,0.00020296319,0.16765438,0.0033859538,1.0
3250000,0.771724,908.1818181818181,-0.25277573,-0.9992000410954157,-0.9992000410954157,0.0025937464,1.0452019,0.00020266176,0.1675539,0.0033809394,1.0
3260000,0.8118476,999.0,-0.25103414,-0.9992000460624695,-0.9992000460624695,0.00024517116,0.7886699,0.00020236566,0.16745521,0.0033760145,1.0
3270000,0.8333792,971.625,-0.24910438,-0.9992000441998243,-0.9992000441998243,6.6733555e-05,0.8649519,0.0002020642,0.1673547,0.0033710005,1.0
3280000,0.83571243,865.8,-0.25043252,-0.9992000381151835,-0.9992000381151835,0.0039726514,1.1021996,0.00020174799,0.1672493,0.0033657402,1.0
3290000,0.8252874,908.1818181818181,-0.25463352,-0.9992000386118889,-0.9992000386118889,0.0010527474,0.9940862,0.00020143366,0.16714455,0.0033605127,1.0
3300000,0.8185108,999.0,-0.25041458,-0.9992000460624695,-0.9992000460624695,0.00016942044,0.86662775,0.00020113273,0.16704422,0.0033555068,1.0
3310000,0.7618742,999.0,-0.24036396,-0.9992000460624695,-0.9992000460624695,0.0001180479,0.74707973,0.00020083363,0.16694453,0.003350532,1.0
3320000,0.7600572,899.2,-0.24179868,-0.9992000386118889,-0.9992000386118889,0.0038241728,0.9145854,0.00020053417,0.16684471,0.0033455503,1.0
3330000,0.80697525,768.4615384615385,-0.25094828,-0.9992000332900456,-0.9992000332900456,0.010028918,1.1648371,0.00020023566,0.16674519,0.0033405856,1.0
3340000,0.78664184,783.5333333333333,-0.2537038,-0.9991733615597089,-0.9991733615597089,0.02129525,1.3030193,0.00019994251,0.1666475,0.00333571,1.0
3350000,0.6061986,874.375,-0.25993416,-0.9992000460624695,-0.9992000460624695,6.452457e-05,0.77293396,0.00019964567,0.16654854,0.0033307723,1.0
3360000,0.6060976,743.7777777777778,-0.2685119,-0.9991900246590376,-0.9991900246590376,0.018678557,1.1977105,0.00019934909,0.16644968,0.0033258386,1.0
3370000,0.64425784,726.5454545454545,-0.2965337,-0.9992000298066572,-0.9992000298066572,0.0013563584,0.9777751,0.00019905836,0.16635275,0.0033210032,1.0
3380000,0.6044195,749.375,-0.29453823,-0.9992000328169929,-0.9992000328169929,0.00042406772,0.8678379,0.00019876036,0.16625345,0.0033160467,1.0
3390000,0.63694715,666.0,-0.3164846,-0.9991739340450453,-0.9991739340450453,0.00091342453,0.8231185,0.00019844937,0.1661498,0.0033108736,1.0
3400000,0.5727739,771.1818181818181,-0.28801876,-0.9991833654542764,-0.9991833654542764,0.00072641857,0.8577167,0.00019814342,0.16604778,0.0033057847,1.0
3410000,0.5829763,757.4545454545455,-0.28576714,-0.9991750344634056,-0.9991750344634056,0.0019510867,0.84392285,0.0001978458,0.16594857,0.003300834,1.0
3420000,0.61887985,849.5714285714286,-0.2914153,-0.999176503980861,-0.999176503980861,0.0010977682,0.80156213,0.00019755281,0.16585094,0.0032959606,1.0
3430000,0.6391308,546.8666666666667,-0.30157796,-0.9991833548992872,-0.9991833548992872,0.0015684667,0.8449524,0.00019725904,0.16575299,0.0032910742,1.0
3440000,0.6024056,784.7647058823529,-0.29696012,-0.9991555834809939,-0.9991555834809939,0.0013820903,0.9123411,0.00019694901,0.16564965,0.0032859175,1.0
3450000,0.66878104,957.0,-0.28415233,-0.999200029032571,-0.999200029032571,0.0005083479,0.75669485,0.00019663566,0.16554523,0.0032807062,1.0
3460000,0.68234515,633.0666666666667,-0.28922376,-0.9991875239647925,-0.9991875239647925,0.0013479649,1.0959151,0.00019633886,0.16544627,0.003275769,1.0
3470000,0.617623,895.625,-0.2757811,-0.9991875346750021,-0.9991875346750021,0.0008892845,0.7549586,0.00019604631,0.16534877,0.0032709027,1.0
