Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.8900342,1.9297752808988764,-0.015364009,-0.9001881547207791,-0.9001881547207791,1.0
2000,2.8899705,1.7982954545454546,0.004099615,-0.9979908512188838,-0.9979908512188838,1.0
3000,2.887652,2.018348623853211,-0.41480243,-0.9744763694329951,-0.9744763694329951,1.0
4000,2.8871903,2.015432098765432,-0.44037545,-0.9615566768660778,-0.9615566768660778,1.0
5000,2.880856,2.175,-0.7324403,-0.9854081970981404,-0.9854081970981404,1.0
6000,2.8780193,2.5431654676258995,-0.8023878,-0.9698985560201503,-0.9698985560201503,1.0
7000,2.8689532,2.6204379562043796,-0.89403766,-0.976346150745045,-0.976346150745045,1.0
8000,2.8682635,2.4760273972602738,-0.9124244,-0.9638291789903674,-0.9638291789903674,1.0
9000,2.8439293,2.9196787148594376,-0.93183637,-0.9662732769293614,-0.9662732769293614,1.0
10000,2.8294356,3.4755555555555557,-0.9462345,-0.9452189964003268,-0.9452189964003268,1.0
11000,2.7918313,4.26063829787234,-0.9328163,-0.9456973405260789,-0.9456973405260789,1.0
12000,2.7791023,5.525974025974026,-0.93227315,-0.9466850370555729,-0.9466850370555729,1.0
13000,2.7588458,5.628205128205129,-0.9284727,-0.9847713033358256,-0.9847713033358256,1.0
14000,2.7279773,6.5,-0.9000014,-0.9239343048921272,-0.9239343048921272,1.0
15000,2.6988983,7.990990990990991,-0.8775447,-0.9102743104495833,-0.9102743104495833,1.0
16000,2.6933868,7.6521739130434785,-0.88450676,-0.9462721461835115,-0.9462721461835115,1.0
17000,2.6579812,9.22680412371134,-0.89529586,-0.9572422393818492,-0.9572422393818492,1.0
18000,2.631065,13.652173913043478,-0.8950727,-0.9398455611046623,-0.9398455611046623,1.0
19000,2.6304028,15.732142857142858,-0.8738104,-0.9979160417403493,-0.9979160417403493,1.0
20000,2.5924025,15.338461538461539,-0.7453726,-0.8474363366311247,-0.8474363366311247,1.0
21000,2.5909665,17.103448275862068,-0.82417744,-0.928080327808857,-0.928080327808857,1.0
22000,2.5465052,16.381818181818183,-0.809867,-0.8929071266736303,-0.8929071266736303,1.0
23000,2.530909,19.244897959183675,-0.7893933,-0.9583299714326858,-0.9583299714326858,1.0
24000,2.508155,21.871794871794872,-0.7829439,-0.8426131331606915,-0.8426131331606915,1.0
25000,2.533771,27.526315789473685,-0.78633285,-0.9980888577799002,-0.9980888577799002,1.0
26000,2.4800804,29.25925925925926,-0.8456703,-0.8558928450303418,-0.8558928450303418,1.0
27000,2.451824,38.28125,-0.8079762,-0.7954517068534062,-0.7954517068534062,1.0
28000,2.454194,33.869565217391305,-0.7949459,-0.8046366468071937,-0.8046366468071937,1.0
29000,2.452119,38.65384615384615,-0.6282454,-0.6972346036480024,-0.6972346036480024,1.0
30000,2.439027,39.23529411764706,-0.62455505,-0.5639499657683902,-0.5639499657683902,1.0
31000,2.4438097,48.73076923076923,-0.6202641,-0.8509629534350501,-0.8509629534350501,1.0
32000,2.426821,40.714285714285715,-0.5366839,-0.7032099761068821,-0.7032099761068821,1.0
33000,2.4436073,57.76470588235294,-0.6065856,-0.8967736590849725,-0.8967736590849725,1.0
34000,2.4310644,49.42857142857143,-0.6969151,-0.8481230586767197,-0.8481230586767197,1.0
35000,2.4441555,60.529411764705884,-0.59417737,-0.7997349917888641,-0.7997349917888641,1.0
36000,2.4016347,61.46666666666667,-0.64315027,-0.8586785729442324,-0.8586785729442324,1.0
37000,2.4167948,62.666666666666664,-0.6570044,-0.9987187273800373,-0.9987187273800373,1.0
38000,2.4091089,65.5625,-0.58961886,-0.6342000057920814,-0.6342000057920814,1.0
39000,2.4274154,56.166666666666664,-0.63782173,-0.7005538436082693,-0.7005538436082693,1.0
40000,2.410286,78.14285714285714,-0.590741,-0.7194999977946281,-0.7194999977946281,1.0
41000,2.3875022,88.36363636363636,-0.6071513,-0.9986363513903185,-0.9986363513903185,1.0
42000,2.3876326,72.81818181818181,-0.5553636,-0.6128499940037727,-0.6128499940037727,1.0
43000,2.4224017,91.0,-0.5332021,-0.5675555417935053,-0.5675555417935053,1.0
44000,2.3862011,96.6923076923077,-0.54462874,-0.8473922954155848,-0.8473922954155848,1.0
45000,2.3821113,92.0,-0.5698631,-0.9989428477627891,-0.9989428477627891,1.0
46000,2.470624,91.42857142857143,-0.4858672,-0.44511428262506214,-0.44511428262506214,1.0
47000,2.513487,75.0,-0.5251523,-0.9997999891638756,-0.9997999891638756,1.0
48000,2.586465,198.0,-0.5402802,-0.9982666571935018,-0.9982666571935018,1.0
49000,2.5768595,132.33333333333334,-0.4933514,-0.9987999747196833,-0.9987999747196833,1.0
50000,2.538627,181.0,-0.4690001,-0.37130000193913776,-0.37130000193913776,1.0
51000,2.576989,35.5,-0.40993878,-0.040149986743927,-0.040149986743927,1.0
52000,2.614839,258.6666666666667,-0.44864514,-0.9987999945878983,-0.9987999945878983,1.0
53000,2.6183832,None,-0.39364874,-0.9980000108480453,-0.9980000108480453,1.0
54000,2.6507266,196.66666666666666,-0.3664949,-0.9984666953484217,-0.9984666953484217,1.0
55000,2.5734828,279.3333333333333,-0.35819438,-0.9994000047445297,-0.9994000047445297,1.0
56000,2.4989655,476.5,-0.36870039,-0.9986000340431929,-0.9986000340431929,1.0
57000,2.4857962,295.2,-0.3295831,-0.6771833399931589,-0.6771833399931589,1.0
58000,2.4454856,339.3333333333333,-0.33482158,-0.6782333428661028,-0.6782333428661028,1.0
59000,2.4483588,266.5,-0.3211745,-0.043100032955408096,-0.043100032955408096,1.0
60000,2.5046296,388.6666666666667,-0.33838776,-0.9988666797677676,-0.9988666797677676,1.0
61000,2.5379105,164.0,-0.30638987,-0.9979999363422394,-0.9979999363422394,1.0
62000,2.528227,262.5,-0.24457587,-0.6046200066804885,-0.6046200066804885,1.0
63000,2.4920845,499.0,-0.29517084,-0.9990000352263451,-0.9990000352263451,1.0
64000,2.5084026,499.0,-0.30025473,-0.9989000335335732,-0.9989000335335732,1.0
65000,2.5677264,None,-0.28501368,None,None,1.0
66000,2.5531428,314.0,-0.2750593,-0.9983999952673912,-0.9983999952673912,1.0
67000,2.5473998,235.875,-0.24272457,-0.5197750143706799,-0.5197750143706799,1.0
68000,2.4700608,499.0,-0.25297925,-1.0000000298023224,-1.0000000298023224,1.0
69000,2.5081325,499.0,-0.24955104,-1.0000000298023224,-1.0000000298023224,1.0
70000,2.575635,385.0,-0.21363325,-0.9981500115245581,-0.9981500115245581,1.0
71000,2.5219786,499.0,-0.24029347,-0.998200036585331,-0.998200036585331,1.0
72000,2.4563463,482.0,-0.23225334,-0.9992000348865986,-0.9992000348865986,1.0
73000,2.512303,259.5,-0.21776459,-0.029075022786855698,-0.029075022786855698,1.0
74000,2.5675356,None,-0.20635934,None,None,1.0
75000,2.612225,499.0,-0.15067354,-0.9991000331938267,-0.9991000331938267,1.0
76000,2.5768454,499.0,-0.19717664,-0.9999000318348408,-0.9999000318348408,1.0
77000,2.571118,499.0,-0.16757943,-0.9996000304818153,-0.9996000304818153,1.0
78000,2.5754285,268.5,-0.13186038,-0.04010002687573433,-0.04010002687573433,1.0
79000,2.6343932,499.0,-0.13826741,-1.0000000298023224,-1.0000000298023224,1.0
80000,2.605106,464.4,-0.016249463,-0.9990500286221504,-0.9990500286221504,1.0
81000,2.3985448,480.6,0.016071793,-0.9996800303459168,-0.9996800303459168,1.0
82000,2.4087858,29.0,-0.11686162,-0.032750025391578674,-0.032750025391578674,1.0
83000,2.5167482,499.0,-0.076550804,-0.9991000331938267,-0.9991000331938267,1.0
84000,2.580654,375.25,-0.042959817,-0.34316666672627133,-0.34316666672627133,1.0
85000,2.5590422,499.0,-0.07806198,-0.9987333690126737,-0.9987333690126737,1.0
86000,2.5442774,499.0,-0.060370587,-0.998200036585331,-0.998200036585331,1.0
87000,2.5295637,499.0,-0.08009404,-0.9990000352263451,-0.9990000352263451,1.0
88000,2.531539,None,-0.062496442,None,None,1.0
89000,2.4821463,461.75,-0.060303576,-0.9995500277727842,-0.9995500277727842,1.0
90000,2.4379802,322.25,-0.079062365,-0.5144500117748976,-0.5144500117748976,1.0
91000,2.4175732,447.0,-0.09062858,-0.9990000315010548,-0.9990000315010548,1.0
92000,2.4611673,34.5,-0.039491434,0.9126499891281128,0.9126499891281128,1.0
93000,2.548308,294.0,-0.059150957,-0.998066671192646,-0.998066671192646,1.0
94000,2.4401972,499.0,-0.10527613,-0.9995000325143337,-0.9995000325143337,1.0
95000,2.3402407,289.0,-0.11140978,-0.0904499962925911,-0.0904499962925911,1.0
96000,2.389899,499.0,-0.1320859,-1.0000000298023224,-1.0000000298023224,1.0
97000,2.3531072,333.3333333333333,-0.10288978,-0.3609333485364914,-0.3609333485364914,1.0
98000,2.357819,346.6666666666667,-0.100534335,-0.36490001777807873,-0.36490001777807873,1.0
99000,2.3113565,490.0,-0.12063917,-0.9990000315010548,-0.9990000315010548,1.0
100000,2.3376062,269.5,-0.059607394,-0.5181250087916851,-0.5181250087916851,1.0
101000,2.3384194,377.0,-0.13441989,-0.9981000199913979,-0.9981000199913979,1.0
102000,2.3183465,426.0,-0.1027579,-0.9984800279140472,-0.9984800279140472,1.0
103000,2.22981,198.66666666666666,-0.094417766,-0.5256249979138374,-0.5256249979138374,1.0
104000,2.2843447,27.5,-0.112435415,-0.9979666272799174,-0.9979666272799174,1.0
105000,2.367922,255.0,-0.09741701,-0.01640002802014351,-0.01640002802014351,1.0
106000,2.4075713,None,-0.12693626,None,None,1.0
107000,2.4174347,433.25,-0.122046314,-0.9990500211715698,-0.9990500211715698,1.0
108000,2.3191712,342.3333333333333,-0.09062706,-0.6105400085449219,-0.6105400085449219,1.0
109000,2.285149,236.0,-0.116768956,-0.21964001804590225,-0.21964001804590225,1.0
110000,2.255548,278.3333333333333,-0.13066924,-0.9986666689316431,-0.9986666689316431,1.0
111000,2.2854517,426.5,-0.14376695,-0.9981000237166882,-0.9981000237166882,1.0
112000,2.3164005,342.5,-0.07978567,-0.6691166957219442,-0.6691166957219442,1.0
