Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.890072,1.0440881763527055,0.039814096,-0.9078919612161922,-0.9078919612161922,1.0
2000,2.8900695,0.8809980806142035,0.055910602,-0.956826283183313,-0.956826283183313,1.0
3000,2.8868673,1.1434689507494646,-0.37568843,-0.9766982546199823,-0.9766982546199823,1.0
4000,2.8861494,0.9858585858585859,-0.39366925,-0.9427114761774502,-0.9427114761774502,1.0
5000,2.8738306,1.4676616915422886,-0.72859603,-0.9833611465203381,-0.9833611465203381,1.0
6000,2.8693616,1.3785046728971964,-0.75831145,-0.9694590581376017,-0.9694590581376017,1.0
7000,2.8420262,1.6025974025974026,-0.8719873,-0.9416198135958505,-0.9416198135958505,1.0
8000,2.8314996,1.7583333333333333,-0.9467996,-0.9701870823440766,-0.9701870823440766,1.0
9000,2.767365,2.4006849315068495,-0.9423734,-0.9317394343506931,-0.9317394343506931,1.0
10000,2.7706344,2.47766323024055,-0.9443008,-0.9496833025995228,-0.9496833025995228,1.0
11000,2.6787996,2.8853754940711465,-0.92135715,-0.9367667650624132,-0.9367667650624132,1.0
12000,2.6558197,4.469945355191257,-0.9245143,-0.9651862330489106,-0.9651862330489106,1.0
13000,2.5613453,4.699453551912568,-0.9427562,-0.9428988521991495,-0.9428988521991495,1.0
14000,2.5298243,5.815602836879433,-0.8986317,-0.8769054539399604,-0.8769054539399604,1.0
15000,2.4689465,6.338235294117647,-0.91287214,-0.9261374732150751,-0.9261374732150751,1.0
16000,2.4366922,8.017857142857142,-0.86320955,-0.8750124754650253,-0.8750124754650253,1.0
17000,2.4161396,8.862745098039216,-0.87483495,-0.9395672997625748,-0.9395672997625748,1.0
18000,2.329034,13.514705882352942,-0.8135654,-0.8259190917015076,-0.8259190917015076,1.0
19000,2.345353,11.926829268292684,-0.78323513,-0.8234113666075694,-0.8234113666075694,1.0
20000,2.262271,15.574074074074074,-0.7168041,-0.7574508493406731,-0.7574508493406731,1.0
21000,2.273209,23.767441860465116,-0.73456293,-0.8608139368683793,-0.8608139368683793,1.0
22000,2.1738913,19.24,-0.6916311,-0.768750960336012,-0.768750960336012,1.0
23000,2.190708,20.755102040816325,-0.65957487,-0.7381599750783708,-0.7381599750783708,1.0
24000,2.1283052,21.1875,-0.523733,-0.5088083156281047,-0.5088083156281047,1.0
25000,2.1734827,28.323529411764707,-0.630927,-0.5891484690435005,-0.5891484690435005,1.0
26000,2.1624172,45.44444444444444,-0.6611238,-0.7149899937212467,-0.7149899937212467,1.0
27000,2.1242602,40.25806451612903,-0.55263454,-0.4940777514819746,-0.4940777514819746,1.0
28000,2.1158009,41.06666666666667,-0.47946742,-0.45498330063290066,-0.45498330063290066,1.0
29000,2.096142,49.416666666666664,-0.41410884,-0.5120166558772326,-0.5120166558772326,1.0
30000,2.114209,67.625,-0.6021658,-0.7670249901711941,-0.7670249901711941,1.0
31000,2.0964372,83.41666666666667,-0.60291976,-0.9979999756271188,-0.9979999756271188,1.0
32000,2.0846393,50.0,-0.60162574,-0.6188800007104873,-0.6188800007104873,1.0
33000,2.0953743,116.84615384615384,-0.5437634,-0.5628076894925191,-0.5628076894925191,1.0
34000,2.0620165,106.2,-0.5121451,-0.42623999565839765,-0.42623999565839765,1.0
35000,2.0930417,65.73333333333333,-0.41853082,-0.5105249918997288,-0.5105249918997288,1.0
36000,2.0259767,58.470588235294116,-0.31757307,-0.4300352852134144,-0.4300352852134144,1.0
37000,2.0258183,63.0,-0.33622614,-0.17307777206103006,-0.17307777206103006,1.0
38000,2.0449421,59.333333333333336,-0.47210348,-0.4222199857234955,-0.4222199857234955,1.0
39000,2.0738778,117.6,-0.5748744,-0.2530199855566025,-0.2530199855566025,1.0
40000,2.0451326,85.83333333333333,-0.48773953,-0.8576999766131242,-0.8576999766131242,1.0
41000,2.0163732,97.28571428571429,-0.470376,-0.4494571345193045,-0.4494571345193045,1.0
42000,2.0491083,78.5,-0.45753866,-0.3461999793847402,-0.3461999793847402,1.0
43000,2.0321362,211.0,-0.54819036,-0.9980000058809916,-0.9980000058809916,1.0
44000,2.008164,177.75,-0.48011124,-0.5533749982714653,-0.5533749982714653,1.0
45000,2.0005748,139.0,-0.50496477,-0.9979999959468842,-0.9979999959468842,1.0
46000,2.0127835,285.0,-0.491089,-0.9979999929666519,-0.9979999929666519,1.0
47000,2.0464065,174.25,-0.2841763,0.15573997050523758,0.15573997050523758,1.0
48000,2.044279,202.22222222222223,-0.41666812,-0.5833777892920706,-0.5833777892920706,1.0
49000,2.033146,168.625,-0.3419356,-0.5234499983489513,-0.5234499983489513,1.0
50000,1.994099,305.0,-0.39550725,-0.9980000168085098,-0.9980000168085098,1.0
51000,1.9589239,128.66666666666666,-0.174517,-0.022433345516522724,-0.022433345516522724,1.0
52000,1.9398301,141.0,-0.338106,-0.4713428552661623,-0.4713428552661623,1.0
53000,1.9541348,75.66666666666667,-0.2640941,0.2532833218574524,0.2532833218574524,1.0
54000,1.9903448,103.85714285714286,-0.2946072,-0.17374284991196223,-0.17374284991196223,1.0
55000,1.970975,None,-0.29631168,0.8838000297546387,0.8838000297546387,1.0
56000,1.9872214,183.5,-0.35160366,-0.08365000039339066,-0.08365000039339066,1.0
57000,2.0102096,213.75,-0.34980118,-0.998000007122755,-0.998000007122755,1.0
58000,2.007985,153.16666666666666,-0.19869626,-0.6081000030040741,-0.6081000030040741,1.0
59000,1.9998754,131.0,-0.030327411,0.16287000402808188,0.16287000402808188,1.0
60000,1.9970124,222.0,-0.28521642,-0.6126800268888474,-0.6126800268888474,1.0
61000,1.972816,273.25,-0.2222141,-0.9975333337982496,-0.9975333337982496,1.0
62000,2.016603,145.5,-0.18974608,-0.33990001926819485,-0.33990001926819485,1.0
63000,1.9740454,213.6,-0.1686484,-0.23424001038074493,-0.23424001038074493,1.0
64000,1.9717618,311.25,-0.13302253,-0.9981000199913979,-0.9981000199913979,1.0
65000,1.9160511,218.6,-0.034281477,-0.6087999969720841,-0.6087999969720841,1.0
66000,1.9396873,195.0,-0.0999413,0.25599998980760574,0.25599998980760574,1.0
67000,1.9384129,341.0,-0.09521699,-0.3581666797399521,-0.3581666797399521,1.0
68000,1.9363722,64.0,-0.02526091,0.8249000087380409,0.8249000087380409,1.0
69000,1.9105504,43.0,-0.09024669,0.8842999935150146,0.8842999935150146,1.0
70000,1.8499377,401.6666666666667,-0.055062793,-0.9982000092665354,-0.9982000092665354,1.0
71000,1.836021,301.8,0.0133825885,-0.21112003177404404,-0.21112003177404404,1.0
72000,1.8992558,300.6,-0.028588487,-0.507575023919344,-0.507575023919344,1.0
73000,1.9366903,381.0,-0.05386185,-0.609140032529831,-0.609140032529831,1.0
74000,1.9950323,335.0,-0.122840896,-0.6203000038862229,-0.6203000038862229,1.0
75000,1.9819925,287.5,-0.1136356,-0.39670002460479736,-0.39670002460479736,1.0
76000,1.9940335,155.0,-0.053953808,-0.5382749941200018,-0.5382749941200018,1.0
77000,2.0227344,340.0,-0.12386324,-0.9981333663066229,-0.9981333663066229,1.0
78000,2.0296223,341.0,-0.1577931,-0.3604000260432561,-0.3604000260432561,1.0
79000,2.0496197,499.0,-0.13983211,-0.998200036585331,-0.998200036585331,1.0
80000,2.065615,None,-0.17366312,None,None,1.0
81000,2.065714,418.25,-0.18010607,-0.9982000254094601,-0.9982000254094601,1.0
82000,2.0333354,141.0,-0.10341847,-0.040875012055039406,-0.040875012055039406,1.0
83000,2.0243535,None,-0.17326337,None,None,1.0
84000,2.0403419,381.75,-0.15382254,-0.5172250252217054,-0.5172250252217054,1.0
85000,2.0319152,274.0,-0.17284691,-0.5620500035583973,-0.5620500035583973,1.0
86000,2.0258784,386.0,-0.16069996,-0.5273750256747007,-0.5273750256747007,1.0
87000,2.0196486,174.83333333333334,0.019690499,-0.018816682199637096,-0.018816682199637096,1.0
88000,2.0164998,323.85714285714283,-0.11414976,-0.4442571635757174,-0.4442571635757174,1.0
89000,2.027145,272.75,-0.11115022,-0.5355750061571598,-0.5355750061571598,1.0
90000,1.9977734,258.5,-0.11766742,-0.02590002492070198,-0.02590002492070198,1.0
91000,2.013398,384.5,-0.13958862,-0.5259750317782164,-0.5259750317782164,1.0
92000,2.0016868,257.5,-0.090955675,-0.026625026017427444,-0.026625026017427444,1.0
93000,1.996179,47.0,-0.108555086,-0.9981999397277832,-0.9981999397277832,1.0
94000,2.013722,274.5,-0.1272375,0.8672999739646912,0.8672999739646912,1.0
95000,2.0890653,499.0,-0.14863315,-0.998200036585331,-0.998200036585331,1.0
96000,2.0943315,188.0,-0.12913382,-0.3661000058054924,-0.3661000058054924,1.0
97000,2.0820038,277.4,-0.08017018,-0.6718500157197317,-0.6718500157197317,1.0
98000,2.0936542,407.6,-0.16176824,-0.9981500301510096,-0.9981500301510096,1.0
99000,2.0982213,30.0,-0.12870407,0.26713333030541736,0.26713333030541736,1.0
100000,2.0602245,459.3333333333333,-0.17153938,-0.9981000237166882,-0.9981000237166882,1.0
101000,2.0106068,263.0,-0.14314964,-0.3613666941722234,-0.3613666941722234,1.0
102000,2.00438,429.42857142857144,-0.13258478,-0.7211143182856696,-0.7211143182856696,1.0
103000,1.9229875,264.5,-0.11281243,-0.04595004394650459,-0.04595004394650459,1.0
104000,1.9043106,268.5,-0.15914069,-0.05365001782774925,-0.05365001782774925,1.0
105000,1.9228958,332.6666666666667,-0.0899408,-0.3447667012612025,-0.3447667012612025,1.0
106000,2.0018468,348.75,-0.15428342,-0.5267250239849091,-0.5267250239849091,1.0
107000,1.9891176,184.5,-0.102894805,-0.03747500665485859,-0.03747500665485859,1.0
108000,1.9853334,192.33333333333334,-0.11978869,-0.36650001257658005,-0.36650001257658005,1.0
109000,2.0397801,81.0,-0.1359156,0.8166999965906143,0.8166999965906143,1.0
110000,1.9773563,444.0,-0.18115574,-0.9982000291347504,-0.9982000291347504,1.0
111000,1.9369297,219.42857142857142,-0.027032586,-0.3420666940510273,-0.3420666940510273,1.0
112000,1.9170009,216.0,-0.118641645,-0.038800002386172615,-0.038800002386172615,1.0
113000,1.9015235,257.3333333333333,-0.0025899592,-0.03538335238893827,-0.03538335238893827,1.0
114000,1.9090121,297.75,-0.17987597,-0.5662750210613012,-0.5662750210613012,1.0
115000,1.8972721,260.0,-0.023938349,-0.27390002086758614,-0.27390002086758614,1.0
116000,1.9059184,339.6666666666667,-0.10563616,-0.04455002024769783,-0.04455002024769783,1.0
117000,1.9456383,281.5,-0.14432576,-0.9981000237166882,-0.9981000237166882,1.0
118000,1.924772,242.4,-0.07438746,-0.26067999601364134,-0.26067999601364134,1.0
119000,1.9089893,172.66666666666666,-0.08969312,0.2963666593035062,0.2963666593035062,1.0
120000,1.9479177,499.0,-0.15869957,-0.998200036585331,-0.998200036585331,1.0
121000,1.9454346,33.0,-0.15781477,-0.0484500415623188,-0.0484500415623188,1.0
122000,1.9921156,353.6666666666667,-0.16649163,-0.5384750347584486,-0.5384750347584486,1.0
123000,2.021248,16.0,-0.14059453,0.9332999587059021,0.9332999587059021,1.0
124000,2.0037498,178.0,-0.1757449,0.6020999848842621,0.6020999848842621,1.0
125000,1.9619716,499.0,-0.20247231,-0.998200036585331,-0.998200036585331,1.0
126000,1.9876213,498.0,-0.2339204,-0.9981500376015902,-0.9981500376015902,1.0
127000,1.98383,296.7142857142857,-0.05275345,-0.03846669072906176,-0.03846669072906176,1.0
