Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.889999,0.9476744186046512,-0.08098886,-0.9279804740965251,-0.9279804740965251,1.0
2000,2.8900712,0.8901515151515151,-0.11803455,-0.971534057774327,-0.971534057774327,1.0
3000,2.8878582,1.10062893081761,-0.48815447,-0.9728192948744077,-0.9728192948744077,1.0
4000,2.888492,0.9342359767891683,-0.48744655,-0.9634142249305814,-0.9634142249305814,1.0
5000,2.8856165,1.1652173913043478,-0.80245435,-0.9415825764770093,-0.9415825764770093,1.0
6000,2.8856094,1.0019723865877712,-0.8681281,-0.9780638394003619,-0.9780638394003619,1.0
7000,2.8713386,1.3059360730593608,-0.9243556,-0.957043247776857,-0.957043247776857,1.0
8000,2.8728402,1.2126696832579185,-0.9688718,-0.9845950452806699,-0.9845950452806699,1.0
9000,2.8368003,1.5275,-0.95801514,-0.9530776618118573,-0.9530776618118573,1.0
10000,2.8292296,1.6497326203208555,-0.9676839,-0.9607146350542705,-0.9607146350542705,1.0
11000,2.7795477,2.0207100591715976,-0.93999213,-0.9498855103570295,-0.9498855103570295,1.0
12000,2.763904,2.4685314685314683,-0.9466132,-0.9635277481542693,-0.9635277481542693,1.0
13000,2.6976807,3.070539419087137,-0.94480485,-0.9736341143526682,-0.9736341143526682,1.0
14000,2.6516504,3.3390557939914163,-0.93861747,-0.9457816304598313,-0.9457816304598313,1.0
15000,2.5777094,4.534883720930233,-0.9350554,-0.94027742829626,-0.94027742829626,1.0
16000,2.5173643,5.621621621621622,-0.9553949,-0.9711215924975034,-0.9711215924975034,1.0
17000,2.4870806,5.462068965517242,-0.9305841,-0.9708435100560285,-0.9708435100560285,1.0
18000,2.4873657,7.097014925373134,-0.9092492,-0.9224427217290602,-0.9224427217290602,1.0
19000,2.483136,4.875,-0.8881107,-0.9072337375058757,-0.9072337375058757,1.0
20000,2.4182634,8.321100917431192,-0.8718402,-0.8554053797915175,-0.8554053797915175,1.0
21000,2.3840184,6.680327868852459,-0.8821537,-0.8841803034798044,-0.8841803034798044,1.0
22000,2.3246644,10.85135135135135,-0.8183548,-0.8371351184071721,-0.8371351184071721,1.0
23000,2.2595348,17.413793103448278,-0.7896726,-0.8268965331131014,-0.8268965331131014,1.0
24000,2.2376022,11.857142857142858,-0.81761056,-0.8723491799263727,-0.8723491799263727,1.0
25000,2.2146053,14.403225806451612,-0.78769004,-0.8366884948288809,-0.8366884948288809,1.0
26000,2.1254318,20.352941176470587,-0.78668267,-0.9438333035343223,-0.9438333035343223,1.0
27000,2.0860827,15.735294117647058,-0.7267799,-0.765588211662629,-0.765588211662629,1.0
28000,2.081366,26.8,-0.616661,-0.6024799853563308,-0.6024799853563308,1.0
29000,2.065389,63.421052631578945,-0.5833351,-0.5854841976573593,-0.5854841976573593,1.0
30000,2.0421243,44.81818181818182,-0.6435669,-0.669666642944018,-0.669666642944018,1.0
31000,2.0348666,45.26315789473684,-0.5194561,-0.48664208305509465,-0.48664208305509465,1.0
32000,1.9743618,82.5,-0.499619,-0.571555538309945,-0.571555538309945,1.0
33000,1.9673954,52.1,-0.48036402,-0.22439998984336854,-0.22439998984336854,1.0
34000,1.9923828,55.13333333333333,-0.39448047,-0.5769999889390809,-0.5769999889390809,1.0
35000,1.9847808,80.55,-0.3904041,-0.6092099886387586,-0.6092099886387586,1.0
36000,1.9681842,37.0,-0.3753249,-0.3964615212037013,-0.3964615212037013,1.0
37000,1.9743849,84.75,-0.4984464,-0.504499975591898,-0.504499975591898,1.0
38000,1.9672633,177.33333333333334,-0.49657652,-0.7898222075568305,-0.7898222075568305,1.0
39000,1.980083,102.6923076923077,-0.4363198,-0.6706833324084679,-0.6706833324084679,1.0
40000,1.9693791,111.125,-0.40945902,-0.35162221474779976,-0.35162221474779976,1.0
41000,1.9888852,96.85714285714286,-0.39913306,-0.7211428476231438,-0.7211428476231438,1.0
42000,1.9883469,184.72727272727272,-0.46580166,-0.6054200030863285,-0.6054200030863285,1.0
43000,1.9567953,134.71428571428572,-0.35739902,-0.2760499995201826,-0.2760499995201826,1.0
44000,1.9658734,97.75,-0.37225983,-0.25541536853863644,-0.25541536853863644,1.0
45000,1.9219474,89.0,-0.39827228,-0.5620444392164549,-0.5620444392164549,1.0
46000,1.9180547,74.08333333333333,-0.3662094,-0.5206666588783264,-0.5206666588783264,1.0
47000,1.9399712,156.66666666666666,-0.48650366,-0.3593333661556244,-0.3593333661556244,1.0
48000,1.9322503,97.14285714285714,-0.4149107,-0.4385714041335242,-0.4385714041335242,1.0
49000,1.9055176,74.125,-0.22081435,-0.1454285659960338,-0.1454285659960338,1.0
50000,1.9457477,164.33333333333334,-0.38089636,-0.4397428610495159,-0.4397428610495159,1.0
51000,1.9248699,134.5,-0.43929806,-0.9979999735951424,-0.9979999735951424,1.0
52000,1.9747131,221.0,-0.46247134,-0.9979999959468842,-0.9979999959468842,1.0
