Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
171000,0.41877615,-27.159899,56.833333333333336,-48.71222050984701,-48.71222050984701,1.0
172000,0.42906913,-26.373194,54.0,-49.491664250691734,-49.491664250691734,1.0
173000,0.42187095,-26.922619,73.28571428571429,-63.09461149802575,-63.09461149802575,1.0
174000,0.40099037,-26.568726,61.0625,-65.09437412023544,-65.09437412023544,1.0
175000,0.44645244,-27.125355,56.0,-49.40764659993789,-49.40764659993789,1.0
176000,0.41356775,-26.945564,78.28571428571429,-67.87384337645311,-67.87384337645311,1.0
177000,0.45215604,-26.750513,48.21052631578947,-48.979497361183164,-48.979497361183164,1.0
178000,0.40796757,-27.521416,55.21052631578947,-51.69999729262458,-51.69999729262458,1.0
179000,0.46234125,-26.539858,49.10526315789474,-43.12499907016754,-43.12499907016754,1.0
180000,0.45859855,-26.985912,79.15384615384616,-79.44083201885223,-79.44083201885223,1.0
181000,0.4212777,-26.992146,62.4,-56.54062420129776,-56.54062420129776,1.0
182000,0.3953796,-27.395258,101.5,-101.57666397094727,-101.57666397094727,1.0
183000,0.437466,-27.299637,45.55555555555556,-42.47526156274896,-42.47526156274896,1.0
184000,0.4627499,-28.361897,163.16666666666666,-168.36333258946738,-168.36333258946738,1.0
185000,0.4350785,-26.993477,64.27777777777777,-64.2658803322736,-64.2658803322736,1.0
186000,0.43567967,-27.525066,79.15384615384616,-72.30538426912747,-72.30538426912747,1.0
187000,0.37987015,-27.134008,52.61538461538461,-47.977141414369854,-47.977141414369854,1.0
188000,0.3717786,-28.059698,71.6875,-68.25499844551086,-68.25499844551086,1.0
189000,0.3557025,-27.822865,84.76923076923077,-87.84499875704448,-87.84499875704448,1.0
190000,0.43636945,-27.567593,56.05555555555556,-49.89388714896308,-49.89388714896308,1.0
191000,0.41734117,-27.463758,55.3125,-50.41235230950748,-50.41235230950748,1.0
192000,0.38209906,-27.316038,50.285714285714285,-46.266497707366945,-46.266497707366945,1.0
193000,0.42337364,-27.604858,42.82608695652174,-35.828261354695194,-35.828261354695194,1.0
194000,0.42795724,-28.138474,57.470588235294116,-54.483528417699475,-54.483528417699475,1.0
195000,0.380948,-27.593332,47.68421052631579,-41.357499670982364,-41.357499670982364,1.0
196000,0.4175608,-27.5302,46.142857142857146,-40.814285051255,-40.814285051255,1.0
197000,0.4442828,-27.613264,76.0,-74.01461344498854,-74.01461344498854,1.0
198000,0.35587284,-27.54152,61.13333333333333,-56.428748309612274,-56.428748309612274,1.0
199000,0.36641258,-27.413744,70.2,-48.658569880894255,-48.658569880894255,1.0
200000,0.39841497,-27.676458,60.46666666666667,-73.14374840259552,-73.14374840259552,1.0
201000,0.38032287,-27.653063,53.25,-49.50841893647846,-49.50841893647846,1.0
