Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
26000,1.179008,-8.737135,98.1,-120.08800168037415,-120.08800168037415,1.0
27000,1.1681749,-8.820054,90.44444444444444,-112.99334197574191,-112.99334197574191,1.0
28000,1.1299934,-9.153784,80.6875,-88.61867084503174,-88.61867084503174,1.0
29000,1.1365377,-9.1062,54.166666666666664,-70.93154239654541,-70.93154239654541,1.0
30000,1.1357454,-9.444678,108.41666666666667,-131.46364506808195,-131.46364506808195,1.0
31000,1.1477197,-9.400826,83.33333333333333,-111.06167471408844,-111.06167471408844,1.0
32000,1.1242223,-9.661118,45.78947368421053,-50.38100242614746,-50.38100242614746,1.0
33000,1.1137105,-9.831726,102.18181818181819,-129.40800862312318,-129.40800862312318,1.0
34000,1.1198745,-9.925177,36.16,-41.24807748427758,-41.24807748427758,1.0
35000,1.1177965,-10.178004,74.0,-85.58231298740094,-85.58231298740094,1.0
36000,1.0829357,-10.144834,54.888888888888886,-65.57000119156308,-65.57000119156308,1.0
37000,1.0656023,-10.321857,125.375,-121.27250856161118,-121.27250856161118,1.0
38000,1.0730841,-10.406704,75.61538461538461,-109.24000642849849,-109.24000642849849,1.0
39000,1.0585494,-10.466713,46.42857142857143,-53.70476390066601,-53.70476390066601,1.0
40000,1.0340834,-10.928285,53.22222222222222,-57.52389129002889,-57.52389129002889,1.0
41000,1.0276942,-10.811366,52.44444444444444,-64.07210715193497,-64.07210715193497,1.0
42000,1.009588,-10.868526,34.758620689655174,-41.455357449395315,-41.455357449395315,1.0
43000,0.9806165,-10.958201,52.0,-53.34000205993652,-53.34000205993652,1.0
44000,0.9714449,-11.052362,29.896551724137932,-37.72500209808349,-37.72500209808349,1.0
45000,0.93461645,-11.108049,42.86363636363637,-53.225220182667606,-53.225220182667606,1.0
46000,0.9220479,-11.202311,48.333333333333336,-57.10550376176834,-57.10550376176834,1.0
47000,0.90833324,-11.353244,57.375,-66.7423573101268,-66.7423573101268,1.0
48000,0.8810683,-11.415689,52.666666666666664,-61.266668452156914,-61.266668452156914,1.0
49000,0.84839344,-11.721977,38.785714285714285,-41.444816518712926,-41.444816518712926,1.0
50000,0.8650292,-11.553626,35.56,-40.6053868990678,-40.6053868990678,1.0
51000,0.86796004,-11.933977,46.68181818181818,-55.970479374840146,-55.970479374840146,1.0
52000,0.86671793,-11.860291,33.370370370370374,-38.971787980624605,-38.971787980624605,1.0
53000,0.824819,-12.043554,37.714285714285715,-43.52222472650033,-43.52222472650033,1.0
54000,0.8232569,-12.076839,41.52173913043478,-47.75043736333432,-47.75043736333432,1.0
55000,0.82117367,-12.245051,31.2,-34.09935643596034,-34.09935643596034,1.0
56000,0.82116914,-12.258719,39.5,-45.13400272369385,-45.13400272369385,1.0
57000,0.78669995,-12.62442,50.666666666666664,-55.795791349912946,-55.795791349912946,1.0
58000,0.82199067,-12.434349,37.851851851851855,-41.13500160437364,-41.13500160437364,1.0
59000,0.7725536,-12.53532,22.674418604651162,-24.836744752041128,-24.836744752041128,1.0
60000,0.7772424,-12.667874,23.547619047619047,-22.6790478797186,-22.6790478797186,1.0
61000,0.7868091,-12.885669,38.75,-46.64958522717158,-46.64958522717158,1.0
62000,0.80135614,-12.698286,38.0,-45.33077124448923,-45.33077124448923,1.0
63000,0.7480139,-12.804812,41.18181818181818,-47.97130595082822,-47.97130595082822,1.0
64000,0.74589324,-12.858623,32.71875,-33.40677527458437,-33.40677527458437,1.0
65000,0.7139904,-13.289141,45.5,-56.69500294598666,-56.69500294598666,1.0
66000,0.7128103,-13.19845,48.72222222222222,-60.045792830617806,-60.045792830617806,1.0
67000,0.7126171,-13.464657,52.35,-61.54737151296515,-61.54737151296515,1.0
68000,0.7154698,-12.9256,34.241379310344826,-40.626209045278614,-40.626209045278614,1.0
69000,0.7153992,-13.437368,39.458333333333336,-47.075836499532066,-47.075836499532066,1.0
70000,0.68016994,-13.793442,33.6551724137931,-36.708622521367566,-36.708622521367566,1.0
71000,0.6888447,-13.816098,37.30434782608695,-41.0008354584376,-41.0008354584376,1.0
72000,0.69866085,-13.740626,46.333333333333336,-50.234351614247196,-50.234351614247196,1.0
73000,0.6797334,-13.861546,32.607142857142854,-39.810691521085545,-39.810691521085545,1.0
74000,0.6736752,-13.978521,36.22222222222222,-41.02926091794615,-41.02926091794615,1.0
75000,0.6968394,-14.164047,44.130434782608695,-49.05136572230946,-49.05136572230946,1.0
76000,0.7081388,-14.185558,30.967741935483872,-38.72219018638134,-38.72219018638134,1.0
77000,0.7068796,-13.86992,31.344827586206897,-36.409312215344656,-36.409312215344656,1.0
78000,0.66310173,-14.620572,33.74193548387097,-38.80900292396545,-38.80900292396545,1.0
79000,0.6646691,-14.625215,37.72,-44.09269362229567,-44.09269362229567,1.0
80000,0.7100152,-14.324331,35.888888888888886,-42.27963163234569,-42.27963163234569,1.0
81000,0.70581883,-14.540644,26.07894736842105,-28.314595596210378,-28.314595596210378,1.0
82000,0.69499755,-14.607849,24.925,-27.643000996112825,-27.643000996112825,1.0
83000,0.7049802,-14.612152,29.838709677419356,-34.67967808631159,-34.67967808631159,1.0
84000,0.69318557,-14.952755,37.22222222222222,-42.23814888353701,-42.23814888353701,1.0
85000,0.7028626,-14.8068695,32.48275862068966,-37.69448420097088,-37.69448420097088,1.0
86000,0.68439156,-15.143629,24.564102564102566,-25.628206277504944,-25.628206277504944,1.0
87000,0.705303,-15.038832,33.758620689655174,-34.43724211331072,-34.43724211331072,1.0
88000,0.69243276,-15.167974,37.26923076923077,-46.672692849085884,-46.672692849085884,1.0
89000,0.69305116,-15.095787,32.833333333333336,-39.55166893005371,-39.55166893005371,1.0
90000,0.73844314,-15.391083,29.0,-33.95575981429129,-33.95575981429129,1.0
91000,0.7321157,-15.255193,29.818181818181817,-33.58818373535619,-33.58818373535619,1.0
92000,0.71909523,-15.494826,21.162790697674417,-22.302273511886597,-22.302273511886597,1.0
93000,0.7037524,-15.638197,43.95,-52.21650319099426,-52.21650319099426,1.0
94000,0.7153187,-15.254329,29.864864864864863,-33.20389027065701,-33.20389027065701,1.0
95000,0.6974769,-15.425383,29.7,-33.761291380851496,-33.761291380851496,1.0
96000,0.69972724,-15.737303,31.333333333333332,-33.985314548015594,-33.985314548015594,1.0
97000,0.6851864,-15.929046,31.5,-35.848388256565215,-35.848388256565215,1.0
98000,0.68837583,-15.771379,33.42857142857143,-37.986428941999165,-37.986428941999165,1.0
99000,0.6829749,-15.969676,33.03225806451613,-37.4313357035319,-37.4313357035319,1.0
100000,0.65453583,-15.990868,28.647058823529413,-26.977059897254495,-26.977059897254495,1.0
101000,0.6783373,-16.039375,38.5,-48.91000283241272,-48.91000283241272,1.0
102000,0.6764199,-16.151072,34.96551724137931,-41.58500237124307,-41.58500237124307,1.0
103000,0.6511894,-16.146315,24.2,-25.950501215457916,-25.950501215457916,1.0
104000,0.6592769,-15.932314,28.176470588235293,-32.35235318015604,-32.35235318015604,1.0
105000,0.6491248,-16.24696,26.34285714285714,-29.912223511272007,-29.912223511272007,1.0
106000,0.6429871,-16.41912,30.727272727272727,-35.49625235795975,-35.49625235795975,1.0
107000,0.64902097,-16.471508,26.16216216216216,-28.186216960082184,-28.186216960082184,1.0
108000,0.6620293,-16.569057,41.333333333333336,-46.26667036612829,-46.26667036612829,1.0
109000,0.66645306,-16.793829,27.88235294117647,-35.70676614256466,-35.70676614256466,1.0
110000,0.66142625,-17.002182,33.5,-37.49000113805135,-37.49000113805135,1.0
111000,0.6820463,-16.743923,24.62162162162162,-28.74710572393317,-28.74710572393317,1.0
112000,0.6740788,-16.87316,25.264705882352942,-27.34323709151324,-27.34323709151324,1.0
113000,0.67182,-16.8795,30.305555555555557,-36.098573316846576,-36.098573316846576,1.0
114000,0.67721117,-17.226048,32.285714285714285,-38.04103575081661,-38.04103575081661,1.0
115000,0.6843786,-17.027891,30.545454545454547,-36.96303246238015,-36.96303246238015,1.0
116000,0.6837381,-17.158216,32.74193548387097,-36.77066898345947,-36.77066898345947,1.0
117000,0.6550302,-17.249619,24.23076923076923,-27.83282113686586,-27.83282113686586,1.0
118000,0.6548154,-17.573961,29.0,-33.753032207489014,-33.753032207489014,1.0
119000,0.6596276,-17.548931,24.35,-27.631751346588135,-27.631751346588135,1.0
120000,0.6603866,-17.501934,29.70967741935484,-34.976250782608986,-34.976250782608986,1.0
121000,0.67302233,-17.482681,35.92857142857143,-45.71037228902181,-45.71037228902181,1.0
122000,0.67033696,-17.593004,30.46875,-37.52875228226185,-37.52875228226185,1.0
123000,0.6347024,-17.575033,30.71875,-36.64750227332115,-36.64750227332115,1.0
124000,0.61812556,-17.623018,21.34090909090909,-24.024319117719475,-24.024319117719475,1.0
125000,0.6354741,-17.421,21.90909090909091,-22.612501312385906,-22.612501312385906,1.0
126000,0.657155,-17.822374,23.44736842105263,-26.443846678122497,-26.443846678122497,1.0
127000,0.6423998,-17.6412,27.8,-32.76228659493582,-32.76228659493582,1.0
128000,0.6434765,-17.678823,32.15625,-40.67000182982414,-40.67000182982414,1.0
129000,0.6364224,-17.841635,21.568181818181817,-23.96840932152488,-23.96840932152488,1.0
130000,0.63342583,-17.817545,27.6,-32.649715995788576,-32.649715995788576,1.0
131000,0.62880677,-17.72147,27.62857142857143,-32.49285864148821,-32.49285864148821,1.0
132000,0.6567473,-17.99775,22.761904761904763,-24.626905668349494,-24.626905668349494,1.0
133000,0.6537986,-18.086485,22.318181818181817,-23.652273524891246,-23.652273524891246,1.0
134000,0.64487725,-17.938547,28.15625,-33.40636516339851,-33.40636516339851,1.0
135000,0.6481692,-18.010828,26.263157894736842,-30.330271476023906,-30.330271476023906,1.0
136000,0.64664435,-18.262514,22.181818181818183,-23.925682891498912,-23.925682891498912,1.0
137000,0.6293305,-18.41218,34.535714285714285,-42.19214420659201,-42.19214420659201,1.0
138000,0.62440497,-17.850687,26.323529411764707,-30.476857675824846,-30.476857675824846,1.0
139000,0.6176933,-18.21682,34.4,-41.8210370293979,-41.8210370293979,1.0
140000,0.58812934,-18.404156,21.622222222222224,-21.907112386491562,-21.907112386491562,1.0
141000,0.60984033,-18.565212,35.7037037037037,-44.34592762699834,-44.34592762699834,1.0
142000,0.587693,-18.239809,23.46153846153846,-26.315500569343566,-26.315500569343566,1.0
143000,0.597462,-18.370672,20.625,-22.546171797082778,-22.546171797082778,1.0
144000,0.6219173,-18.295021,23.75609756097561,-24.161951867545522,-24.161951867545522,1.0
145000,0.6113317,-18.237587,25.666666666666668,-34.06027117291012,-34.06027117291012,1.0
146000,0.60643196,-18.566294,24.0,-26.400501310825348,-26.400501310825348,1.0
147000,0.60693055,-18.806019,37.34615384615385,-49.55884882119986,-49.55884882119986,1.0
148000,0.58586746,-18.239784,25.972972972972972,-29.831082498705065,-29.831082498705065,1.0
149000,0.58760524,-18.683392,27.90909090909091,-32.13735402331633,-32.13735402331633,1.0
150000,0.57180417,-18.886532,27.45945945945946,-32.611668268839516,-32.611668268839516,1.0
151000,0.55997545,-18.690012,23.317073170731707,-25.45853704359473,-25.45853704359473,1.0
152000,0.5454053,-18.852287,21.5,-24.00133466720581,-24.00133466720581,1.0
153000,0.54275054,-19.33664,27.22222222222222,-31.343144648415702,-31.343144648415702,1.0
154000,0.5373195,-18.678308,17.09259259259259,-17.170909846912732,-17.170909846912732,1.0
155000,0.5293021,-19.204702,34.18518518518518,-41.44370519673383,-41.44370519673383,1.0
156000,0.5093148,-18.660448,21.1875,-23.250426647510935,-23.250426647510935,1.0
157000,0.49258655,-18.690605,24.07894736842105,-27.26948867700039,-27.26948867700039,1.0
158000,0.47440228,-18.88579,32.3,-38.110669660568234,-38.110669660568234,1.0
159000,0.43329027,-19.565056,260.75,-380.00667333602905,-380.00667333602905,1.0
160000,0.4655266,-19.297289,36.73076923076923,-43.9670402208964,-43.9670402208964,1.0
161000,0.4645266,-18.879908,20.75,-21.982956582849678,-21.982956582849678,1.0
162000,0.47365707,-19.325453,22.555555555555557,-24.554774284362793,-24.554774284362793,1.0
163000,0.47286052,-19.563375,26.027027027027028,-31.064596446784766,-31.064596446784766,1.0
164000,0.46949342,-18.984375,23.463414634146343,-25.595610909345673,-25.595610909345673,1.0
165000,0.47306827,-18.82367,24.25,-27.315249371528626,-27.315249371528626,1.0
166000,0.4779185,-18.775375,21.522727272727273,-23.80545577135953,-23.80545577135953,1.0
167000,0.4708789,-19.25381,28.205882352941178,-32.66735525692211,-32.66735525692211,1.0
168000,0.4716959,-19.484446,36.074074074074076,-43.958151287502716,-43.958151287502716,1.0
169000,0.46650916,-19.148985,23.285714285714285,-27.534048557281494,-27.534048557281494,1.0
170000,0.45877153,-18.95913,16.69090909090909,-16.068571950708115,-16.068571950708115,1.0
171000,0.44718823,-19.288725,23.634146341463413,-26.502751195430754,-26.502751195430754,1.0
172000,0.45813355,-19.055988,18.50980392156863,-19.026275391672172,-19.026275391672172,1.0
173000,0.45348415,-19.281645,24.275,-26.760501384735107,-26.760501384735107,1.0
174000,0.44308093,-19.08091,26.774193548387096,-30.31531397998333,-30.31531397998333,1.0
175000,0.43891698,-18.442184,22.122448979591837,-23.29333405693372,-23.29333405693372,1.0
176000,0.45556578,-18.85873,18.62,-19.293922433666154,-19.293922433666154,1.0
177000,0.46553874,-19.057854,28.90909090909091,-34.998486721154414,-34.998486721154414,1.0
178000,0.46429065,-18.883127,26.81081081081081,-31.998890843656326,-31.998890843656326,1.0
179000,0.46239334,-18.873209,22.5,-24.582093737846197,-24.582093737846197,1.0
180000,0.444591,-19.018293,22.181818181818183,-23.590931193773137,-23.590931193773137,1.0
181000,0.43409497,-19.126762,22.170731707317074,-23.471668039049423,-23.471668039049423,1.0
182000,0.4202337,-19.463146,27.263157894736842,-30.178380167162096,-30.178380167162096,1.0
183000,0.4046972,-19.114956,21.181818181818183,-22.21113761988553,-22.21113761988553,1.0
184000,0.40129954,-19.25955,21.11111111111111,-20.373111481136746,-20.373111481136746,1.0
185000,0.409348,-18.61511,19.46938775510204,-22.851021104929398,-22.851021104929398,1.0
186000,0.4077554,-18.922897,29.151515151515152,-35.41000135017164,-35.41000135017164,1.0
187000,0.40493315,-19.016212,23.341463414634145,-25.21146406778475,-25.21146406778475,1.0
188000,0.4038841,-18.805273,19.653061224489797,-20.871429277926076,-20.871429277926076,1.0
189000,0.38915282,-19.01736,20.291666666666668,-19.45000070333481,-19.45000070333481,1.0
190000,0.38121435,-18.811455,26.18918918918919,-29.841350929157155,-29.841350929157155,1.0
191000,0.38884312,-18.8345,23.666666666666668,-26.60153926947178,-26.60153926947178,1.0
192000,0.38285536,-19.046213,24.609756097560975,-26.04731828410451,-26.04731828410451,1.0
193000,0.3862068,-18.88921,21.069767441860463,-23.780465846837952,-23.780465846837952,1.0
194000,0.35604417,-19.285797,20.51063829787234,-21.25191515050036,-21.25191515050036,1.0
195000,0.36228213,-19.22008,30.34375,-35.47875156998634,-35.47875156998634,1.0
196000,0.35988238,-18.640066,20.956521739130434,-22.550218654715497,-22.550218654715497,1.0
197000,0.36885294,-19.078188,26.0,-29.35459549362595,-29.35459549362595,1.0
198000,0.35861337,-19.125214,23.025641025641026,-25.967250633239747,-25.967250633239747,1.0
199000,0.36132434,-18.570686,23.0,-24.850000869396123,-24.850000869396123,1.0
200000,0.35039353,-18.41441,29.794117647058822,-29.89757711237127,-29.89757711237127,1.0
201000,0.3571873,-18.637218,19.416666666666668,-22.78958420952161,-22.78958420952161,1.0
202000,0.35303086,-19.346348,28.264705882352942,-33.21500040503109,-33.21500040503109,1.0
203000,0.35307845,-18.573772,21.4,-24.896000872717963,-24.896000872717963,1.0
204000,0.34876513,-18.576744,17.754716981132077,-18.2715101422004,-18.2715101422004,1.0
205000,0.3543859,-18.886612,24.075,-25.37150195837021,-25.37150195837021,1.0
206000,0.33639953,-18.337767,17.27777777777778,-19.381482239122743,-19.381482239122743,1.0
207000,0.33805427,-18.574387,19.574468085106382,-21.32041745384534,-21.32041745384534,1.0
208000,0.32865217,-18.574549,23.162790697674417,-27.120478028342838,-27.120478028342838,1.0
209000,0.3198575,-18.510515,22.857142857142858,-24.104763314837502,-24.104763314837502,1.0
210000,0.34246275,-18.755758,21.434782608695652,-23.80347944342572,-23.80347944342572,1.0
211000,0.33543152,-18.805506,17.784313725490197,-19.56509834177354,-19.56509834177354,1.0
212000,0.33234456,-18.69912,23.642857142857142,-27.35642931574867,-27.35642931574867,1.0
213000,0.3135668,-18.89325,19.375,-21.375000476837158,-21.375000476837158,1.0
214000,0.31090572,-18.789482,23.30952380952381,-23.824762792814347,-23.824762792814347,1.0
215000,0.30597875,-18.964394,19.595744680851062,-21.689787859612323,-21.689787859612323,1.0
216000,0.30789053,-18.655422,22.227272727272727,-24.67863737453114,-24.67863737453114,1.0
217000,0.28496486,-18.41346,17.826923076923077,-19.71769294830469,-19.71769294830469,1.0
218000,0.281687,-18.724276,24.512820512820515,-27.57051461782211,-27.57051461782211,1.0
219000,0.2923411,-18.583176,17.30909090909091,-16.46727352142334,-16.46727352142334,1.0
220000,0.28893906,-18.807467,22.365853658536587,-25.880953822817123,-25.880953822817123,1.0
221000,0.29487243,-18.489384,26.55263157894737,-33.52675735628283,-33.52675735628283,1.0
222000,0.29077247,-19.004044,23.317073170731707,-26.517804797102766,-26.517804797102766,1.0
223000,0.29724422,-18.639713,20.67391304347826,-22.270870727041494,-22.270870727041494,1.0
224000,0.290835,-18.156212,23.170731707317074,-24.310245339463396,-24.310245339463396,1.0
225000,0.2879086,-18.41375,19.057692307692307,-18.746731615983524,-18.746731615983524,1.0
226000,0.284348,-18.283995,22.75609756097561,-29.629025889606012,-29.629025889606012,1.0
227000,0.28605297,-18.130384,18.68,-17.62380082130432,-17.62380082130432,1.0
228000,0.28281602,-18.197145,20.375,-24.141876285274822,-24.141876285274822,1.0
229000,0.30059066,-18.255512,21.113636363636363,-24.355228185653687,-24.355228185653687,1.0
230000,0.2912973,-18.234064,20.891304347826086,-23.637609367785245,-23.637609367785245,1.0
231000,0.2838377,-18.107857,20.19148936170213,-21.584256111307347,-21.584256111307347,1.0
232000,0.2886106,-18.40263,22.833333333333332,-25.505349713702536,-25.505349713702536,1.0
233000,0.30537197,-17.915176,17.854166666666668,-19.935306986983942,-19.935306986983942,1.0
234000,0.28906095,-17.88429,20.51923076923077,-23.35019716562009,-23.35019716562009,1.0
235000,0.28533313,-18.122015,18.6,-19.577000827789306,-19.577000827789306,1.0
236000,0.28552485,-18.304409,22.093023255813954,-23.655349542928295,-23.655349542928295,1.0
237000,0.28393015,-18.128468,22.232558139534884,-26.10093090146087,-26.10093090146087,1.0
238000,0.29875135,-17.930405,16.96551724137931,-16.84775900018626,-16.84775900018626,1.0
239000,0.2624735,-17.71356,19.166666666666668,-22.44562574227651,-22.44562574227651,1.0
240000,0.2827711,-17.515808,17.37037037037037,-17.964075123822248,-17.964075123822248,1.0
241000,0.27696222,-17.231562,18.784313725490197,-18.5288241704305,-18.5288241704305,1.0
242000,0.25272778,-17.529844,22.95,-25.34341502771145,-25.34341502771145,1.0
243000,0.26282936,-17.447205,18.60377358490566,-19.435385355582603,-19.435385355582603,1.0
244000,0.25768337,-17.450073,19.729166666666668,-20.523958384990692,-20.523958384990692,1.0
245000,0.25748947,-17.684147,24.15,-27.930501759052277,-27.930501759052277,1.0
246000,0.24345227,-17.343122,19.48936170212766,-21.239375958840053,-21.239375958840053,1.0
247000,0.23874071,-17.460306,21.085106382978722,-20.14391349709552,-20.14391349709552,1.0
248000,0.24897486,-17.424412,17.12727272727273,-17.218364438143645,-17.218364438143645,1.0
249000,0.25624487,-17.0664,16.454545454545453,-15.479465092931475,-15.479465092931475,1.0
250000,0.25845274,-17.741154,28.166666666666668,-32.695715236663816,-32.695715236663816,1.0
251000,0.25937098,-17.565765,20.148936170212767,-22.069149311552657,-22.069149311552657,1.0
252000,0.25478402,-17.460184,18.8,-19.930600905418395,-19.930600905418395,1.0
253000,0.24991645,-17.42038,18.823529411764707,-18.59215809317196,-18.59215809317196,1.0
254000,0.24690789,-17.579163,24.82051282051282,-28.04205239124787,-28.04205239124787,1.0
255000,0.24166456,-17.42647,17.923076923076923,-20.359039820157566,-20.359039820157566,1.0
256000,0.23844759,-17.325489,19.877551020408163,-20.87285719112474,-20.87285719112474,1.0
257000,0.24034335,-16.453068,16.589285714285715,-15.306964925357274,-15.306964925357274,1.0
258000,0.23357417,-16.942085,17.90566037735849,-18.31641562479847,-18.31641562479847,1.0
259000,0.23131277,-16.9603,21.666666666666668,-23.482668092515734,-23.482668092515734,1.0
260000,0.23025109,-17.10139,21.644444444444446,-23.624223317040336,-23.624223317040336,1.0
261000,0.23580296,-17.078438,18.93877551020408,-20.94020516531808,-20.94020516531808,1.0
262000,0.22970593,-16.882057,19.479166666666668,-21.103751401106518,-21.103751401106518,1.0
263000,0.22751494,-16.398027,18.076923076923077,-18.644807907251213,-18.644807907251213,1.0
264000,0.21039219,-16.650888,20.21276595744681,-20.94319245663095,-20.94319245663095,1.0
265000,0.23249137,-16.437532,19.833333333333332,-20.932708650827408,-20.932708650827408,1.0
266000,0.22771151,-16.56965,16.23728813559322,-14.93474624116542,-14.93474624116542,1.0
267000,0.21436703,-16.378149,19.081632653061224,-19.848163327392268,-19.848163327392268,1.0
268000,0.22491871,-16.67073,18.94,-19.561400251388548,-19.561400251388548,1.0
269000,0.21527646,-16.956867,17.745454545454546,-17.783273090015758,-17.783273090015758,1.0
270000,0.2204643,-16.05049,19.333333333333332,-18.651459048191708,-18.651459048191708,1.0
271000,0.22951053,-16.7324,19.833333333333332,-22.25770910580953,-22.25770910580953,1.0
272000,0.22053201,-16.317839,16.45614035087719,-16.44070261403134,-16.44070261403134,1.0
273000,0.21573696,-16.340155,15.442622950819672,-13.762951921244136,-13.762951921244136,1.0
274000,0.21551998,-16.717054,19.06,-18.87880090713501,-18.87880090713501,1.0
275000,0.21172868,-16.315315,16.10169491525424,-15.566441673343464,-15.566441673343464,1.0
276000,0.21163617,-16.207067,19.224489795918366,-20.282041520488505,-20.282041520488505,1.0
277000,0.2022493,-16.3766,15.944444444444445,-15.366728123751553,-15.366728123751553,1.0
278000,0.20437749,-15.981255,18.267857142857142,-18.17454591664401,-18.17454591664401,1.0
279000,0.20937583,-15.576299,20.804347826086957,-20.976305640262105,-20.976305640262105,1.0
280000,0.20848978,-15.991942,18.745098039215687,-20.03078457888435,-20.03078457888435,1.0
281000,0.21152322,-15.741304,17.425925925925927,-16.22129660182529,-16.22129660182529,1.0
282000,0.21155177,-15.797106,20.382978723404257,-20.899575263895887,-20.899575263895887,1.0
283000,0.20967783,-15.227933,16.839285714285715,-15.499108076095581,-15.499108076095581,1.0
284000,0.21760464,-15.969184,16.912280701754387,-17.77263285820944,-17.77263285820944,1.0
285000,0.21204212,-16.035755,22.28205128205128,-25.02200118303299,-25.02200118303299,1.0
286000,0.22763257,-15.288122,19.11320754716981,-19.745577748005207,-19.745577748005207,1.0
287000,0.21198924,-15.381006,17.29090909090909,-17.310909964821555,-17.310909964821555,1.0
288000,0.21026008,-15.423552,18.529411764705884,-19.941372618955725,-19.941372618955725,1.0
289000,0.22080638,-15.493383,22.11627906976744,-24.069303573564042,-24.069303573564042,1.0
290000,0.20612681,-15.451004,20.23404255319149,-20.99638378366511,-20.99638378366511,1.0
291000,0.20029777,-15.353795,19.489795918367346,-21.23755170861069,-21.23755170861069,1.0
292000,0.19764543,-15.105959,17.490909090909092,-17.64036440415816,-17.64036440415816,1.0
293000,0.22125155,-15.458826,20.88888888888889,-22.20177897347344,-22.20177897347344,1.0
294000,0.20973168,-15.657625,20.869565217391305,-20.9752183271491,-20.9752183271491,1.0
295000,0.20340525,-15.639339,17.735849056603772,-18.7737738231443,-18.7737738231443,1.0
296000,0.20233446,-15.212694,19.6734693877551,-19.603062065280213,-19.603062065280213,1.0
297000,0.20703289,-15.247814,19.854166666666668,-21.682917068401974,-21.682917068401974,1.0
298000,0.20126481,-15.49506,17.166666666666668,-18.243890073564316,-18.243890073564316,1.0
299000,0.20756455,-15.770088,21.68888888888889,-22.3557785987854,-22.3557785987854,1.0
300000,0.19456547,-15.648212,18.72,-19.881200666427613,-19.881200666427613,1.0
301000,0.18922393,-14.84239,17.017857142857142,-15.673215142318181,-15.673215142318181,1.0
302000,0.19001961,-15.055005,14.06060606060606,-12.441516095941717,-12.441516095941717,1.0
303000,0.19966443,-15.092238,18.096153846153847,-18.083077302345863,-18.083077302345863,1.0
304000,0.20171213,-14.96996,21.555555555555557,-23.765556208292644,-23.765556208292644,1.0
305000,0.1937206,-15.189413,20.717391304347824,-23.10717423065849,-23.10717423065849,1.0
306000,0.19245225,-15.854799,23.575,-26.339000904560088,-26.339000904560088,1.0
307000,0.19452739,-15.054175,17.6,-17.058364018526945,-17.058364018526945,1.0
308000,0.19525379,-15.436616,19.306122448979593,-19.9189808320026,-19.9189808320026,1.0
309000,0.19844368,-15.310981,17.74074074074074,-16.840741572556674,-16.840741572556674,1.0
310000,0.19271468,-15.35775,20.148936170212767,-21.53766015235414,-21.53766015235414,1.0
311000,0.19556077,-15.466735,19.3265306122449,-19.736735363395848,-19.736735363395848,1.0
312000,0.1893632,-15.356896,18.529411764705884,-19.195686574075737,-19.195686574075737,1.0
313000,0.19289559,-15.2199135,20.0,-21.32444472312927,-21.32444472312927,1.0
314000,0.17031468,-15.087626,21.194444444444443,-22.543333980772232,-22.543333980772232,1.0
