Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.1965542,499.5,0.14820686,1000.0,1000.0,1.0
2000,2.1948302,999.0,0.26921576,-146.4830539226532,-146.4830539226532,1.0
3000,2.189832,999.0,0.55788004,-187.7621729373932,-187.7621729373932,1.0
4000,2.1935687,54.5,-0.045227714,616.3111500740051,616.3111500740051,1.0
5000,2.1895971,999.0,-0.21873355,-229.6446554660797,-229.6446554660797,1.0
6000,2.1926706,999.0,-0.36357373,-202.6703658103943,-202.6703658103943,1.0
7000,2.17613,999.0,-0.31282103,-227.17411708831787,-227.17411708831787,1.0
8000,2.1918483,999.0,0.3655321,-94.04729557037354,-94.04729557037354,1.0
9000,2.1741698,999.0,-0.586297,-182.08324670791626,-182.08324670791626,1.0
10000,2.179398,999.0,-1.1205928,-229.53946328163147,-229.53946328163147,1.0
11000,2.1533701,446.0,-0.52601844,720.1538105010986,720.1538105010986,1.0
12000,2.1520338,737.0,0.019801034,1066.4928913116455,1066.4928913116455,1.0
13000,2.163445,686.0,0.35837674,-65.75194883346558,-65.75194883346558,1.0
14000,2.1508608,270.6666666666667,-0.14079088,1054.1724827289581,1054.1724827289581,1.0
15000,2.1332455,402.0,0.91154796,1117.224233865738,1117.224233865738,1.0
16000,2.1253037,390.6666666666667,0.6665378,682.6016572316488,682.6016572316488,1.0
17000,2.1221452,287.5,0.10817348,1067.6089324951172,1067.6089324951172,1.0
18000,2.1278536,999.0,0.85677123,-110.25468063354492,-110.25468063354492,1.0
19000,2.1287444,367.75,1.0325828,793.0155555009842,793.0155555009842,1.0
20000,2.114588,129.0,1.0593356,1061.2589104970295,1061.2589104970295,1.0
21000,2.0880356,999.0,0.9961343,-94.12876844406128,-94.12876844406128,1.0
22000,2.1133027,361.25,1.3797803,774.8400564193726,774.8400564193726,1.0
23000,2.1377337,173.0,0.60707915,1020.5580291748047,1020.5580291748047,1.0
24000,2.1005328,916.5,1.2295504,491.2212872505188,491.2212872505188,1.0
25000,2.0942523,124.77777777777777,1.1998864,1078.6958955526352,1078.6958955526352,1.0
26000,2.0956311,105.0,1.422532,1111.2765464782715,1111.2765464782715,1.0
27000,2.096708,303.2,1.053252,1052.3312971115113,1052.3312971115113,1.0
28000,2.1069782,400.0,0.8931494,975.101188659668,975.101188659668,1.0
29000,2.0633352,246.2,2.0453687,821.3504074096679,821.3504074096679,1.0
30000,2.0744255,261.6666666666667,2.0234737,846.8954203923544,846.8954203923544,1.0
31000,2.1005273,53.0,1.2801733,1038.7979717254639,1038.7979717254639,1.0
32000,2.0603323,999.0,3.895031,-205.66919612884521,-205.66919612884521,1.0
33000,2.0932605,387.0,2.1249018,709.6518255869547,709.6518255869547,1.0
34000,2.131729,962.0,1.4381611,987.9874110221863,987.9874110221863,1.0
35000,2.0820053,182.57142857142858,2.0098042,1071.7874733039312,1071.7874733039312,1.0
36000,2.0386076,509.0,2.3587117,505.2254467010498,505.2254467010498,1.0
37000,2.031614,269.75,2.4161863,762.5124316215515,762.5124316215515,1.0
38000,2.0427856,176.625,2.0217986,911.6310435022626,911.6310435022626,1.0
39000,2.1235492,336.3333333333333,1.5639371,1053.7451985677083,1053.7451985677083,1.0
40000,1.9991447,128.83333333333334,2.722554,887.5129349572318,887.5129349572318,1.0
41000,1.9660271,360.3333333333333,4.565175,621.8108956019083,621.8108956019083,1.0
42000,1.9410266,234.0,6.6095595,1049.9856572151184,1049.9856572151184,1.0
43000,1.9550762,623.0,5.8443775,935.5052609443665,935.5052609443665,1.0
44000,1.9260671,999.0,5.996517,4.148241996765137,4.148241996765137,1.0
