Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
133000,0.51859885,-17.752302,26.38888888888889,-30.505000750223797,-30.505000750223797,1.0
134000,0.50057477,-17.38205,22.348837209302324,-23.926977534626804,-23.926977534626804,1.0
135000,0.49339074,-17.403807,18.52,-19.388801078796387,-19.388801078796387,1.0
136000,0.4824928,-18.191628,27.742857142857144,-32.73343001774379,-32.73343001774379,1.0
137000,0.4781262,-17.602058,27.314285714285713,-30.556286566598075,-30.556286566598075,1.0
138000,0.47629485,-18.274714,18.92,-20.071200485229493,-20.071200485229493,1.0
139000,0.43037716,-18.543648,14.333333333333334,-11.328572137015206,-11.328572137015206,1.0
140000,0.46075737,-17.477152,50.583333333333336,-56.07222296131982,-56.07222296131982,1.0
141000,0.42885783,-18.37538,22.666666666666668,-23.207728602669455,-23.207728602669455,1.0
142000,0.42428547,-17.402388,22.975609756097562,-20.052196072369085,-20.052196072369085,1.0
143000,0.41873008,-17.988646,16.57894736842105,-17.192632507859614,-17.192632507859614,1.0
144000,0.4230438,-17.617865,20.0625,-19.844376156727474,-19.844376156727474,1.0
145000,0.43076405,-17.755665,23.4390243902439,-25.08902602079438,-25.08902602079438,1.0
146000,0.42417097,-18.202341,23.317073170731707,-27.067805732168804,-27.067805732168804,1.0
147000,0.3755362,-18.05652,37.11538461538461,-45.149617231809174,-45.149617231809174,1.0
148000,0.41987613,-18.12242,31.225806451612904,-36.86516463372015,-36.86516463372015,1.0
149000,0.42121536,-18.157516,21.8,-22.117556529574923,-22.117556529574923,1.0
150000,0.42117906,-17.789253,18.82,-20.09620138168335,-20.09620138168335,1.0
151000,0.42988113,-17.74985,19.75,-20.281667460997898,-20.281667460997898,1.0
152000,0.3604585,-18.955166,14.75,-11.030000686645508,-11.030000686645508,1.0
153000,0.39098677,-18.318703,58.535714285714285,-64.80000238759177,-64.80000238759177,1.0
154000,0.35694626,-18.897947,114.72727272727273,-140.85200428962708,-140.85200428962708,1.0
155000,0.2744223,-18.640537,30.806451612903224,-30.910968688226514,-30.910968688226514,1.0
156000,0.36351195,-18.167164,22.428571428571427,-25.276207299068055,-25.276207299068055,1.0
157000,0.34411466,-18.406582,64.14285714285714,-72.12300181388855,-72.12300181388855,1.0
158000,0.34526092,-18.192577,22.41860465116279,-22.94209413750227,-22.94209413750227,1.0
159000,0.36699423,-17.858152,22.536585365853657,-25.101463852859126,-25.101463852859126,1.0
160000,0.30618796,-18.28978,23.38888888888889,-23.890000626847552,-23.890000626847552,1.0
161000,0.34747246,-17.761705,22.458333333333332,-22.545532683108714,-22.545532683108714,1.0
162000,0.33667776,-17.470829,16.344827586206897,-14.908966524847623,-14.908966524847623,1.0
163000,0.35599932,-18.176739,22.571428571428573,-24.45785804021926,-24.45785804021926,1.0
164000,0.34947434,-17.591225,18.0188679245283,-18.320566672199178,-18.320566672199178,1.0
165000,0.35081407,-17.944323,21.085106382978722,-19.667234593249383,-19.667234593249383,1.0
166000,0.35388,-18.126112,25.555555555555557,-29.10139035516315,-29.10139035516315,1.0
167000,0.336275,-17.449568,16.54385964912281,-15.396842245470014,-15.396842245470014,1.0
168000,0.34036136,-18.060583,24.0,-25.748751044273376,-25.748751044273376,1.0
169000,0.36817017,-17.72833,17.053571428571427,-15.80839352948325,-15.80839352948325,1.0
170000,0.35120857,-17.555569,19.306122448979593,-20.72428596263029,-20.72428596263029,1.0
171000,0.34234664,-17.225307,17.61111111111111,-15.182964324951172,-15.182964324951172,1.0
172000,0.35484985,-17.498955,19.11764705882353,-18.13529540978226,-18.13529540978226,1.0
173000,0.34035912,-17.580976,20.152173913043477,-22.496304729710456,-22.496304729710456,1.0
174000,0.33485052,-16.936916,21.636363636363637,-21.335454864935443,-21.335454864935443,1.0
175000,0.3569932,-17.539751,23.78048780487805,-27.30317142533093,-27.30317142533093,1.0
176000,0.3542955,-17.151743,21.295454545454547,-21.794092481786553,-21.794092481786553,1.0
177000,0.35922158,-17.338701,17.3265306122449,-16.866401109695435,-16.866401109695435,1.0
178000,0.30409443,-18.447283,63.0,-87.94000562032063,-87.94000562032063,1.0
179000,0.3299647,-17.780893,42.84090909090909,-46.84558265153752,-46.84558265153752,1.0
180000,0.30429494,-17.719433,16.058823529411764,-14.940001090367636,-14.940001090367636,1.0
181000,0.32132187,-17.171003,36.75555555555555,-36.978183312849566,-36.978183312849566,1.0
182000,0.2953714,-17.420866,14.2,-10.370000925931064,-10.370000925931064,1.0
183000,0.28296313,-19.247974,999.0,-1099.23002243042,-1099.23002243042,1.0
184000,0.31887084,-17.803839,40.86363636363637,-45.0574434302574,-45.0574434302574,1.0
