Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.8899345,2.009009009009009,-0.050504472,-0.9319725603942411,-0.9319725603942411,1.0
2000,2.8900654,2.0863095238095237,-0.063024595,-0.9918962990472077,-0.9918962990472077,1.0
3000,2.8846717,2.168831168831169,-0.45427102,-0.9661213742277492,-0.9661213742277492,1.0
4000,2.8838685,2.410958904109589,-0.51022655,-0.9843886668143207,-0.9843886668143207,1.0
5000,2.8710058,3.0284552845528454,-0.76563656,-0.9820379693508148,-0.9820379693508148,1.0
6000,2.8681693,2.483108108108108,-0.8183178,-0.9910313273140777,-0.9910313273140777,1.0
7000,2.8361022,3.1404255319148935,-0.89128274,-0.9571856255414056,-0.9571856255414056,1.0
8000,2.818767,3.872549019607843,-0.9417463,-0.968748500826312,-0.968748500826312,1.0
9000,2.7894394,4.231958762886598,-0.94330084,-0.9670367586798001,-0.9670367586798001,1.0
10000,2.7807992,4.550295857988166,-0.9473162,-0.9745946754427517,-0.9745946754427517,1.0
11000,2.7330587,6.0638297872340425,-0.91901326,-0.8695532130680496,-0.8695532130680496,1.0
12000,2.7261171,7.522935779816514,-0.9486851,-0.9445828543053018,-0.9445828543053018,1.0
13000,2.687132,8.63551401869159,-0.92624694,-0.9415875928742545,-0.9415875928742545,1.0
14000,2.67564,9.964705882352941,-0.92823726,-0.9979999718211946,-0.9979999718211946,1.0
15000,2.6626472,9.916666666666666,-0.88764095,-0.9294243926225707,-0.9294243926225707,1.0
16000,2.6462402,10.397727272727273,-0.82201755,-0.9092763816372732,-0.9092763816372732,1.0
17000,2.6234515,13.703125,-0.87702906,-0.9660467486227712,-0.9660467486227712,1.0
18000,2.599721,13.714285714285714,-0.8492706,-0.9067430514555711,-0.9067430514555711,1.0
19000,2.5838535,15.155172413793103,-0.81464595,-0.8958551462354332,-0.8958551462354332,1.0
20000,2.5692184,22.128205128205128,-0.8706031,-0.9979999692816484,-0.9979999692816484,1.0
21000,2.5567095,18.866666666666667,-0.78955567,-0.8696717127509739,-0.8696717127509739,1.0
22000,2.5112865,29.68888888888889,-0.7506609,-0.7687302171144375,-0.7687302171144375,1.0
23000,2.4940312,23.243243243243242,-0.6957501,-0.7458717700762626,-0.7458717700762626,1.0
24000,2.432988,41.64,-0.7835474,-0.998023978471756,-0.998023978471756,1.0
25000,2.4309356,35.275862068965516,-0.7356557,-0.7730307401372836,-0.7730307401372836,1.0
26000,2.3648813,39.43478260869565,-0.8323214,-0.9164791405200958,-0.9164791405200958,1.0
27000,2.3014793,39.333333333333336,-0.76482123,-0.9979946919177708,-0.9979946919177708,1.0
28000,2.2728856,39.0,-1.1963208,-0.7603312246501446,-0.7603312246501446,1.0
29000,2.29362,38.43478260869565,-0.83237964,-0.9980726932937448,-0.9980726932937448,1.0
30000,2.3018708,37.6,-1.1057516,-0.8689266423384349,-0.8689266423384349,1.0
31000,2.3479764,76.78571428571429,-0.9099605,-0.9980749813839793,-0.9980749813839793,1.0
32000,2.4605205,38.5,-0.67652005,-0.5382529199123383,-0.5382529199123383,1.0
33000,2.5138197,36.083333333333336,-0.6223215,-0.8503692012566787,-0.8503692012566787,1.0
34000,2.5594304,47.2,-0.5824035,-0.9983199805021286,-0.9983199805021286,1.0
35000,2.583518,111.125,-0.51282036,-0.7510124882683158,-0.7510124882683158,1.0
36000,2.5927088,44.916666666666664,-0.39842793,-0.8327583037316799,-0.8327583037316799,1.0
