Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.890074,0.9335863377609108,-0.0012374461,-0.9207775302274546,-0.9207775302274546,1.0
2000,2.8900688,0.8719851576994434,-0.001608152,-0.9719365339225797,-0.9719365339225797,1.0
3000,2.887163,1.0930232558139534,-0.42850113,-0.9645114978404415,-0.9645114978404415,1.0
4000,2.887017,1.1742919389978212,-0.44124472,-0.9676876025448136,-0.9676876025448136,1.0
5000,2.8788168,1.3069767441860465,-0.77756566,-0.9612211656460564,-0.9612211656460564,1.0
6000,2.880003,1.1365638766519823,-0.795137,-0.9548725376376322,-0.9548725376376322,1.0
7000,2.8664794,1.3448275862068966,-0.9141583,-0.9655916154246319,-0.9655916154246319,1.0
8000,2.8649516,1.4148148148148147,-0.9411002,-0.9639951015330869,-0.9639951015330869,1.0
9000,2.8326142,1.6197916666666667,-0.9491034,-0.9559999685538443,-0.9559999685538443,1.0
10000,2.8292813,1.839080459770115,-0.9496207,-0.9585423412296058,-0.9585423412296058,1.0
11000,2.8048,1.8050139275766017,-0.92505395,-0.9251628903190742,-0.9251628903190742,1.0
12000,2.7873287,2.1012269938650308,-0.941181,-0.9424891329771224,-0.9424891329771224,1.0
13000,2.7579396,2.684014869888476,-0.9646116,-0.9762617880647833,-0.9762617880647833,1.0
14000,2.7139277,2.909448818897638,-0.9292105,-0.950842490111749,-0.950842490111749,1.0
15000,2.6840022,3.6372093023255814,-0.9301827,-0.9337036753142322,-0.9337036753142322,1.0
16000,2.6695397,3.669811320754717,-0.9279777,-0.9048971678609046,-0.9048971678609046,1.0
17000,2.6328225,3.9362745098039214,-0.8894296,-0.8910828977096371,-0.8910828977096371,1.0
18000,2.598992,4.420765027322404,-0.89116156,-0.8789673625775005,-0.8789673625775005,1.0
19000,2.5322726,6.457142857142857,-0.9108249,-0.9118985231371893,-0.9118985231371893,1.0
20000,2.5094805,5.633333333333334,-0.84779483,-0.8912080282332914,-0.8912080282332914,1.0
21000,2.4835396,6.776,-0.85461146,-0.8732913136482239,-0.8732913136482239,1.0
22000,2.4320273,7.7899159663865545,-0.85643923,-0.8786034214085546,-0.8786034214085546,1.0
23000,2.372766,8.392523364485982,-0.8029056,-0.7581868912572058,-0.7581868912572058,1.0
24000,2.4011862,11.8875,-0.8477907,-0.9022438751488198,-0.9022438751488198,1.0
25000,2.3308172,10.658227848101266,-0.7562895,-0.7264999762177468,-0.7264999762177468,1.0
26000,2.272935,13.714285714285714,-0.78395253,-0.8439687313511968,-0.8439687313511968,1.0
27000,2.303463,13.338028169014084,-0.7610855,-0.8068386825823015,-0.8068386825823015,1.0
28000,2.247301,22.37837837837838,-0.7833198,-0.8709565002633177,-0.8709565002633177,1.0
29000,2.27428,22.115384615384617,-0.6897628,-0.7788444191217423,-0.7788444191217423,1.0
30000,2.2346685,23.72222222222222,-0.6847815,-0.7776363322680647,-0.7776363322680647,1.0
31000,2.2128782,29.96551724137931,-0.7454499,-0.7907856862459864,-0.7907856862459864,1.0
32000,2.1697314,25.037037037037038,-0.6762337,-0.9279999722327504,-0.9279999722327504,1.0
33000,2.1681519,34.083333333333336,-0.53540826,-0.6759999884913365,-0.6759999884913365,1.0
34000,2.1615689,50.18181818181818,-0.577792,-0.5769565079523169,-0.5769565079523169,1.0
35000,2.1196449,43.0,-0.55390364,-0.6542352762292413,-0.6542352762292413,1.0
36000,2.1014142,46.55555555555556,-0.42826012,-0.470444424284829,-0.470444424284829,1.0
37000,2.0963671,90.11111111111111,-0.46912494,-0.3615555448664559,-0.3615555448664559,1.0
38000,2.0736864,59.75,-0.39014983,-0.5433845921204641,-0.5433845921204641,1.0
39000,2.1167061,114.9090909090909,-0.48640114,-0.6529090892184864,-0.6529090892184864,1.0
40000,2.0651972,77.18181818181819,-0.3674481,-0.5089999809861183,-0.5089999809861183,1.0
41000,2.0671315,66.33333333333333,-0.36939463,-0.4419999910252435,-0.4419999910252435,1.0
42000,2.0870953,90.25,-0.4007453,-0.5264999978244305,-0.5264999978244305,1.0
43000,2.0801818,122.0,-0.4484524,-0.5690000131726265,-0.5690000131726265,1.0
44000,2.0795085,147.85714285714286,-0.37211034,-0.49514284091336386,-0.49514284091336386,1.0
45000,2.0409217,100.33333333333333,-0.44164017,-0.9979999909798304,-0.9979999909798304,1.0
46000,2.079338,98.6,-0.36135155,-0.3879999965429306,-0.3879999965429306,1.0
47000,2.0878077,83.25,-0.34162536,-0.6649999966224035,-0.6649999966224035,1.0
48000,2.06297,58.0,-0.37712765,-0.06799998134374619,-0.06799998134374619,1.0
49000,2.0492723,175.8,-0.17971228,-0.2924400046467781,-0.2924400046467781,1.0
50000,2.0652778,360.0,-0.31687653,-0.2200000062584877,-0.2200000062584877,1.0
51000,1.9707458,219.0,-0.058287226,-0.5110000098745028,-0.5110000098745028,1.0
52000,2.0057614,205.0,-0.04534589,0.1249999925494194,0.1249999925494194,1.0
53000,2.0279052,199.0,-0.08179862,-0.3857666725913684,-0.3857666725913684,1.0
54000,2.0122457,200.0,-0.2629602,-0.45002857595682144,-0.45002857595682144,1.0
55000,1.9734869,238.0,-0.12119444,-0.9980666860938072,-0.9980666860938072,1.0
56000,1.961969,255.83333333333334,-0.0021249903,-0.39410001536210376,-0.39410001536210376,1.0
57000,1.9709685,172.5,-0.1320361,-0.6693666689097881,-0.6693666689097881,1.0
58000,1.9066712,46.0,-0.105577774,-0.35733329753081006,-0.35733329753081006,1.0
59000,1.8613012,362.0,-0.09025914,-0.9981000106781721,-0.9981000106781721,1.0
60000,1.8611073,183.4,-0.045196816,-0.22119999676942825,-0.22119999676942825,1.0
61000,1.9069302,177.66666666666666,0.076633155,-0.49799999097983044,-0.49799999097983044,1.0
62000,1.9251494,224.0,-0.033619136,-0.3554000010093053,-0.3554000010093053,1.0
63000,1.9225489,389.0,0.101764016,-0.9980666960279146,-0.9980666960279146,1.0
64000,1.9532058,166.66666666666666,0.0518228,-0.04700002074241638,-0.04700002074241638,1.0
65000,1.9228356,268.0,0.08699889,-0.05345001257956028,-0.05345001257956028,1.0
66000,2.0095947,499.0,0.095507815,-0.998200036585331,-0.998200036585331,1.0
67000,2.0219069,499.0,0.10417251,-0.998200036585331,-0.998200036585331,1.0
68000,2.0786705,300.0,0.043520197,-0.998199999332428,-0.998199999332428,1.0
69000,2.1140242,499.0,0.11493388,-0.998200036585331,-0.998200036585331,1.0
70000,2.1790826,438.6,0.016831899,-0.9985200315713882,-0.9985200315713882,1.0
71000,2.2140937,260.75,0.14332879,0.3039333298802376,0.3039333298802376,1.0
72000,2.2179782,499.0,0.054889366,-0.998200036585331,-0.998200036585331,1.0
73000,2.2235954,273.85714285714283,0.036054183,-0.9981333265701929,-0.9981333265701929,1.0
74000,2.1599078,499.0,0.042494074,-0.998200036585331,-0.998200036585331,1.0
75000,2.1440585,300.8,0.012473761,-0.9982000241676966,-0.9982000241676966,1.0
76000,2.1406405,499.0,0.022520173,-0.5026000253856182,-0.5026000253856182,1.0
77000,2.207019,None,-0.02462458,None,None,1.0
78000,2.2461483,298.8333333333333,0.00560729,-0.3152800232172012,-0.3152800232172012,1.0
79000,2.235373,499.0,-0.026696583,-0.998200036585331,-0.998200036585331,1.0
80000,2.3237393,252.0,-0.014261289,-0.3354666555921237,-0.3354666555921237,1.0
81000,2.3350506,499.0,-0.051498078,-0.998200036585331,-0.998200036585331,1.0
82000,2.3271255,464.0,-0.061687686,-0.9982000179588795,-0.9982000179588795,1.0
83000,2.335595,499.0,-0.07210757,-0.9990000352263451,-0.9990000352263451,1.0
84000,2.3108227,334.6666666666667,-0.072508216,-0.9990000327428182,-0.9990000327428182,1.0
85000,2.3195913,499.0,-0.0733366,-0.998200036585331,-0.998200036585331,1.0
86000,2.3234472,499.0,-0.07168874,-0.9987333690126737,-0.9987333690126737,1.0
87000,2.2555058,380.5,-0.069690295,-0.6085600316524505,-0.6085600316524505,1.0
88000,2.1922362,499.0,-0.08447696,-0.998200036585331,-0.998200036585331,1.0
89000,2.1528049,392.5,-0.07079873,-0.5356000289320946,-0.5356000289320946,1.0
90000,2.0711446,168.5,-0.07441236,-0.04510002210736275,-0.04510002210736275,1.0
91000,2.1282868,256.5,-0.07637578,0.1402666506667932,0.1402666506667932,1.0
92000,2.2056186,384.25,-0.083767176,-0.9981500189751387,-0.9981500189751387,1.0
93000,2.2043488,346.75,-0.10102971,-0.9980666960279146,-0.9980666960279146,1.0
94000,2.2038107,217.0,-0.07164331,0.05311999469995499,0.05311999469995499,1.0
95000,2.219373,139.4,-0.05753053,0.5208399817347527,0.5208399817347527,1.0
96000,2.2353046,267.5,-0.114636816,-0.035100001841783524,-0.035100001841783524,1.0
