Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.1962888,333.3333333333333,-0.03603538,1011.2931518554688,1011.2931518554688,1.0
2000,2.1960332,999.0,0.13333134,-166.55920577049255,-166.55920577049255,1.0
3000,2.1923575,999.0,-0.46361923,-166.75028085708618,-166.75028085708618,1.0
4000,2.1944172,999.0,0.04384418,-199.60487127304077,-199.60487127304077,1.0
5000,2.188147,202.0,-0.25612023,448.4677619934082,448.4677619934082,1.0
6000,2.1887531,999.0,-0.60637814,-231.394540309906,-231.394540309906,1.0
7000,2.1772642,999.0,-0.26465338,-149.22621154785156,-149.22621154785156,1.0
8000,2.185864,999.0,-0.43081084,-206.29760646820068,-206.29760646820068,1.0
9000,2.1850748,999.0,-0.33975184,-225.97442889213562,-225.97442889213562,1.0
10000,2.1460226,523.5,-0.64895624,417.1186872124672,417.1186872124672,1.0
11000,2.159775,249.5,-0.33291215,1044.0648086865742,1044.0648086865742,1.0
12000,2.1813667,575.5,-0.45171878,449.44431352615356,449.44431352615356,1.0
13000,2.1716392,518.0,-0.71621037,407.0559241771698,407.0559241771698,1.0
14000,2.156332,485.5,-0.41287917,1015.0339422225952,1015.0339422225952,1.0
15000,2.1442912,266.0,1.2444136,991.2477569580078,991.2477569580078,1.0
16000,2.1459994,256.2857142857143,0.8121115,884.1278318337032,884.1278318337032,1.0
17000,2.137782,904.0,1.8350797,1015.8567943572998,1015.8567943572998,1.0
18000,2.1412723,185.4,0.86419034,1041.1349274635315,1041.1349274635315,1.0
19000,2.1413133,505.5,1.4360402,462.82686138153076,462.82686138153076,1.0
20000,2.137318,139.0,1.9788958,998.8602390289307,998.8602390289307,1.0
21000,2.1469822,514.5,1.1136775,445.87615966796875,445.87615966796875,1.0
22000,2.1141572,380.0,1.2173548,699.279822508494,699.279822508494,1.0
23000,2.0966864,317.2,1.213411,1025.512734222412,1025.512734222412,1.0
24000,2.1153603,548.0,1.9921846,1043.4995551109314,1043.4995551109314,1.0
25000,2.1110144,205.6,2.0087214,1049.2213869094849,1049.2213869094849,1.0
26000,2.0713425,103.66666666666667,2.4169788,1044.2929954528809,1044.2929954528809,1.0
27000,2.0636435,229.33333333333334,1.8278415,1011.1189994812012,1011.1189994812012,1.0
28000,2.039072,623.5,2.0162282,494.4650845527649,494.4650845527649,1.0
29000,2.064134,159.14285714285714,2.679411,1047.6441798210144,1047.6441798210144,1.0
30000,2.0506124,999.0,2.2594886,1128.7481689453125,1128.7481689453125,1.0
31000,2.1073823,109.33333333333333,2.5340967,756.5060464143753,756.5060464143753,1.0
32000,2.0349042,274.5,2.35283,1014.5578291416168,1014.5578291416168,1.0
33000,1.9989152,198.0,3.3278327,919.5437908172607,919.5437908172607,1.0
34000,1.9683396,145.66666666666666,4.6047397,1039.619550069173,1039.619550069173,1.0
35000,2.026819,583.3333333333334,4.22591,452.21123600006104,452.21123600006104,1.0
36000,2.0998604,36.0,4.497108,1054.8964779376984,1054.8964779376984,1.0
