Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Environment/Episode Length,Is Training
338000,0.7732022,1.5235236,803.1051092147827,803.1051092147827,294.0,1.0
339000,1.493851,21.124214,-88.05024576187134,-88.05024576187134,999.0,1.0
340000,0.24273233,19.888367,-120.67358636856079,-120.67358636856079,999.0,1.0
341000,0.6223699,-4.9551125,-189.77746534347534,-189.77746534347534,999.0,1.0
342000,1.8647506,-0.9883326,-112.89238739013672,-112.89238739013672,999.0,1.0
343000,1.634714,-0.9920002,-184.6785078048706,-184.6785078048706,999.0,1.0
344000,0.5239591,0.59424984,492.62439703941345,492.62439703941345,525.0,1.0
345000,1.6943914,1.8983592,-35.48519706726074,-35.48519706726074,999.0,1.0
346000,0.49543658,2.0665114,-177.29982948303223,-177.29982948303223,999.0,1.0
347000,1.8020684,4.3319592,-169.47455310821533,-169.47455310821533,999.0,1.0
348000,0.498315,15.725222,453.7579035758972,453.7579035758972,515.0,1.0
349000,1.339755,5.0402265,494.2388324737549,494.2388324737549,507.5,1.0
350000,0.34642178,19.91975,-177.59631180763245,-177.59631180763245,999.0,1.0
351000,0.42768037,-3.9087744,658.7619925737381,658.7619925737381,340.3333333333333,1.0
352000,0.50568444,-12.690247,-69.20187020301819,-69.20187020301819,999.0,1.0
353000,1.7321332,29.724863,465.8196220397949,465.8196220397949,505.5,1.0
354000,0.56810695,-2.0428061,-180.994788646698,-180.994788646698,999.0,1.0
355000,1.7915896,13.957872,-42.12964963912964,-42.12964963912964,999.0,1.0
356000,1.9107823,18.429138,-102.73776340484619,-102.73776340484619,999.0,1.0
357000,1.0360084,7.0979915,1101.008198261261,1101.008198261261,258.5,1.0
358000,1.0727607,-2.397099,499.49824261665344,499.49824261665344,515.0,1.0
359000,1.3137872,-5.1955347,-45.30474400520325,-45.30474400520325,999.0,1.0
360000,0.5633882,-2.892551,526.1195824146271,526.1195824146271,510.0,1.0
361000,0.3997936,2.174082,-182.13983917236328,-182.13983917236328,999.0,1.0
362000,1.2543373,15.461531,-170.56838703155518,-170.56838703155518,999.0,1.0
363000,1.9703939,31.796167,475.2751566171646,475.2751566171646,600.0,1.0
364000,1.9798084,11.977907,-111.67034769058228,-111.67034769058228,999.0,1.0
365000,1.6984534,13.304378,684.9773761431376,684.9773761431376,354.6666666666667,1.0
366000,1.9067837,14.799265,-81.08659958839417,-81.08659958839417,999.0,1.0
367000,1.7233891,1.0230296,-46.067033767700195,-46.067033767700195,999.0,1.0
368000,1.7804214,8.194254,502.6738250255585,502.6738250255585,523.0,1.0
369000,1.602444,4.186578,490.6467332839966,490.6467332839966,514.0,1.0
370000,0.52034867,-0.4398395,-205.13112545013428,-205.13112545013428,999.0,1.0
371000,0.5188124,-12.657719,-86.23390030860901,-86.23390030860901,999.0,1.0
372000,0.57841563,-9.210409,-151.37286615371704,-151.37286615371704,999.0,1.0
373000,0.575068,-7.083241,640.4041347503662,640.4041347503662,362.6666666666667,1.0
374000,0.4529845,-3.644309,-234.52727794647217,-234.52727794647217,999.0,1.0
375000,0.19036199,10.058117,-111.53988790512085,-111.53988790512085,999.0,1.0
376000,0.12966841,36.50167,-120.26987731456757,-120.26987731456757,999.0,1.0
377000,0.5918192,-10.676157,-182.3240885734558,-182.3240885734558,999.0,1.0
378000,1.7708844,27.077995,1045.4496145248413,1045.4496145248413,493.5,1.0
379000,1.7238326,5.250701,-80.15030813217163,-80.15030813217163,999.0,1.0
380000,1.7871122,3.9424267,1067.4049549102783,1067.4049549102783,142.0,1.0
381000,1.7308451,0.587857,-53.0646595954895,-53.0646595954895,999.0,1.0
382000,0.42096585,13.396839,522.4780666828156,522.4780666828156,519.0,1.0
383000,0.5201778,-10.024986,-197.92344999313354,-197.92344999313354,999.0,1.0
384000,0.3604138,3.706553,534.5532356500626,534.5532356500626,522.5,1.0
385000,1.2802685,17.887257,421.00643587112427,421.00643587112427,505.5,1.0
386000,1.5108953,21.213982,-95.45080262422562,-95.45080262422562,999.0,1.0
387000,1.0535372,3.204342,474.0742886066437,474.0742886066437,640.5,1.0
388000,1.219484,-2.0558643,11.329725503921509,11.329725503921509,999.0,1.0
389000,1.7407012,10.093613,-119.61256408691406,-119.61256408691406,999.0,1.0
390000,1.3183031,-3.7659063,-166.35958516597748,-166.35958516597748,999.0,1.0
391000,1.3564136,-7.690836,-45.080130100250244,-45.080130100250244,999.0,1.0
392000,1.8390089,16.030308,484.37135922908783,484.37135922908783,513.0,1.0
393000,1.117627,9.082539,-79.47770667076111,-79.47770667076111,999.0,1.0
394000,1.0452913,4.210124,-132.35399293899536,-132.35399293899536,999.0,1.0
395000,1.1789097,5.4415298,934.8463983535767,934.8463983535767,959.0,1.0
396000,1.2623445,-1.4582431,487.31498742103577,487.31498742103577,567.0,1.0
397000,1.1792784,1.1788749,-207.95004415512085,-207.95004415512085,999.0,1.0
398000,0.9315502,4.4947333,-38.440627336502075,-38.440627336502075,999.0,1.0
399000,1.7304316,5.327451,-144.85233688354492,-144.85233688354492,999.0,1.0
400000,1.1327527,3.7421353,-33.64825439453125,-33.64825439453125,999.0,1.0
401000,0.9485632,5.578937,-151.5041468143463,-151.5041468143463,999.0,1.0
402000,1.7016149,27.525846,1025.953041791916,1025.953041791916,458.0,1.0
403000,1.1073989,22.409542,654.4642346700033,654.4642346700033,352.6666666666667,1.0
404000,0.48052296,13.573049,-218.56048893928528,-218.56048893928528,999.0,1.0
405000,1.1613233,4.510946,507.4224864244461,507.4224864244461,512.0,1.0
406000,1.708384,15.7488365,518.9937751293182,518.9937751293182,530.0,1.0
407000,0.9906938,16.966219,1049.4497022628784,1049.4497022628784,742.0,1.0
408000,0.41614965,6.8222823,450.57437670230865,450.57437670230865,531.5,1.0
409000,0.7370348,10.859954,498.01529026031494,498.01529026031494,643.0,1.0
410000,0.51112914,30.357483,435.07284128665924,435.07284128665924,568.5,1.0
411000,0.41845247,-8.425205,-57.12915587425232,-57.12915587425232,999.0,1.0
412000,0.5580575,-10.210998,-171.54363298416138,-171.54363298416138,999.0,1.0
413000,0.46241042,8.786466,476.1056978702545,476.1056978702545,522.5,1.0
414000,1.6634663,38.429985,-132.70620441436768,-132.70620441436768,999.0,1.0
415000,1.0584288,-6.859405,509.75196266174316,509.75196266174316,350.6666666666667,1.0
416000,1.7731701,11.887042,1062.31689453125,1062.31689453125,999.0,1.0
417000,0.8993462,-11.805293,-140.41766452789307,-140.41766452789307,999.0,1.0
418000,0.37811774,-0.9106462,24.985200881958008,24.985200881958008,999.0,1.0
419000,1.6538342,23.283554,549.8541021347046,549.8541021347046,77.0,1.0
420000,1.7573596,10.89061,566.953955411911,566.953955411911,521.5,1.0
421000,0.8272936,0.5243937,-91.39002323150635,-91.39002323150635,999.0,1.0
422000,0.5668958,6.4337354,418.59182119369507,418.59182119369507,515.5,1.0
423000,0.85863537,-10.953859,-176.94238805770874,-176.94238805770874,999.0,1.0
424000,0.76070863,-15.087894,0.7966809272766113,0.7966809272766113,999.0,1.0
425000,1.3643785,31.674938,596.9025059938431,596.9025059938431,539.5,1.0
426000,0.84083956,6.856145,-59.51109218597412,-59.51109218597412,999.0,1.0
427000,1.5158159,4.5643787,525.3636884689331,525.3636884689331,512.5,1.0
428000,1.8201005,5.481423,-69.93678736686707,-69.93678736686707,999.0,1.0
429000,1.6332314,2.7927408,-242.50602650642395,-242.50602650642395,999.0,1.0
430000,0.75890875,5.794179,769.2786464691162,769.2786464691162,378.0,1.0
431000,1.1054916,9.705295,528.4202516078949,528.4202516078949,525.0,1.0
432000,0.86851555,6.9029136,-61.01141834259033,-61.01141834259033,999.0,1.0
433000,0.38450295,7.0333443,469.29523277282715,469.29523277282715,537.0,1.0
434000,0.98912895,7.2082496,433.72836661338806,433.72836661338806,564.0,1.0
435000,1.7007943,0.040169865,-100.15072536468506,-100.15072536468506,999.0,1.0
436000,1.6464937,1.0917054,-104.81180357933044,-104.81180357933044,999.0,1.0
437000,1.1345781,-2.7478187,-107.69295406341553,-107.69295406341553,999.0,1.0
438000,0.92095184,1.9615462,4.7106733322143555,4.7106733322143555,999.0,1.0
439000,1.1659323,15.722163,-72.25091791152954,-72.25091791152954,999.0,1.0
440000,0.246813,21.338547,653.8799923261007,653.8799923261007,344.6666666666667,1.0
441000,0.71739197,6.384927,-122.5059654712677,-122.5059654712677,999.0,1.0
442000,1.2962302,-0.13617983,-102.84137535095215,-102.84137535095215,999.0,1.0
443000,0.78057104,8.152269,429.68748784065247,429.68748784065247,513.0,1.0
444000,1.6754982,30.467653,-46.228219985961914,-46.228219985961914,999.0,1.0
445000,1.5674884,26.09163,652.7011892000834,652.7011892000834,351.0,1.0
446000,1.4037883,24.595293,-83.51081132888794,-83.51081132888794,999.0,1.0
447000,0.7785344,-10.084967,35.65056228637695,35.65056228637695,999.0,1.0
448000,1.2120757,15.058244,479.99935936927795,479.99935936927795,506.5,1.0
449000,0.34172815,33.0223,-196.46359419822693,-196.46359419822693,999.0,1.0
450000,0.51243454,5.4839993,-207.18988227844238,-207.18988227844238,999.0,1.0
451000,1.025656,-5.732602,-191.4418749809265,-191.4418749809265,999.0,1.0
452000,1.5288785,32.035873,-16.975183486938477,-16.975183486938477,999.0,1.0
453000,1.8256052,3.7931108,-83.68269538879395,-83.68269538879395,999.0,1.0
454000,1.6697853,33.994526,480.3130040168762,480.3130040168762,509.0,1.0
455000,1.7055969,13.013947,-78.83527135848999,-78.83527135848999,999.0,1.0
456000,1.657951,38.06189,-3.213711738586426,-3.213711738586426,999.0,1.0
457000,1.4451964,20.193312,492.1991603374481,492.1991603374481,524.0,1.0
458000,0.8761006,-12.365793,-88.87408804893494,-88.87408804893494,999.0,1.0
459000,0.77107936,-10.418545,-100.00000238418579,-100.00000238418579,999.0,1.0
460000,0.47244745,11.072628,524.3240230083466,524.3240230083466,545.0,1.0
461000,0.48821768,-14.675547,-81.37654876708984,-81.37654876708984,999.0,1.0
462000,0.3907294,9.527504,487.65938103199005,487.65938103199005,512.5,1.0
463000,1.6340243,25.068333,972.171694278717,972.171694278717,909.0,1.0
464000,1.3107692,3.0219162,483.9131338596344,483.9131338596344,515.0,1.0
465000,1.6576662,28.129297,-121.69388675689697,-121.69388675689697,999.0,1.0
466000,0.25751802,25.694277,439.7432632446289,439.7432632446289,512.0,1.0
467000,0.25762177,47.17379,-110.54528999328613,-110.54528999328613,999.0,1.0
468000,0.82400626,-11.705275,-113.99291229248047,-113.99291229248047,999.0,1.0
469000,1.6379402,22.360271,1183.5010223388672,1183.5010223388672,534.5,1.0
470000,0.80448717,-11.027216,-63.845948457717896,-63.845948457717896,999.0,1.0
471000,0.40981713,-13.298798,-123.63912105560303,-123.63912105560303,999.0,1.0
472000,0.18470187,53.75081,-73.48483991622925,-73.48483991622925,999.0,1.0
473000,1.7669684,35.272232,-137.6549072265625,-137.6549072265625,999.0,1.0
474000,1.8645478,35.58865,-98.95400047302246,-98.95400047302246,999.0,1.0
475000,0.7291174,-10.03261,-85.87070274353027,-85.87070274353027,999.0,1.0
476000,1.8555598,44.860287,461.65052223205566,461.65052223205566,42.0,1.0
477000,0.35316414,3.276337,-69.5764524936676,-69.5764524936676,999.0,1.0
478000,0.3664351,-6.1937265,-131.2257194519043,-131.2257194519043,999.0,1.0
479000,0.79701024,1.2137036,463.1553199291229,463.1553199291229,557.5,1.0
480000,0.58516747,-5.1513124,436.5982197523117,436.5982197523117,505.5,1.0
481000,1.2408448,-1.8312182,-189.54816818237305,-189.54816818237305,999.0,1.0
482000,0.90208226,-9.501895,-63.65006923675537,-63.65006923675537,999.0,1.0
483000,1.441489,34.213028,442.8399033546448,442.8399033546448,847.0,1.0
484000,1.7041835,21.06955,-154.3179636001587,-154.3179636001587,999.0,1.0
485000,0.83669454,5.6426916,1052.2994904518127,1052.2994904518127,257.0,1.0
486000,0.82853824,-1.2662956,-59.01194620132446,-59.01194620132446,999.0,1.0
487000,0.8621492,-0.5816915,467.214227437973,467.214227437973,550.5,1.0
488000,1.546122,1.5556448,-95.0258584022522,-95.0258584022522,999.0,1.0
489000,1.675838,10.0631695,-126.56378650665283,-126.56378650665283,999.0,1.0
490000,0.8771704,-5.269202,-110.71715974807739,-110.71715974807739,999.0,1.0
491000,0.8586022,-12.203496,-4.957331418991089,-4.957331418991089,999.0,1.0
492000,0.40903112,29.126804,-142.3566210269928,-142.3566210269928,999.0,1.0
493000,0.5539131,30.289307,638.5829156239828,638.5829156239828,344.6666666666667,1.0
494000,0.8719406,19.563576,638.2572736740112,638.2572736740112,451.3333333333333,1.0
495000,0.9470447,16.246052,467.405296087265,467.405296087265,541.0,1.0
496000,1.5239253,38.175438,-80.63691997528076,-80.63691997528076,999.0,1.0
497000,1.118328,5.31257,447.43493151664734,447.43493151664734,521.0,1.0
498000,1.8762574,32.06552,619.5290779272715,619.5290779272715,388.6666666666667,1.0
499000,0.44406927,-4.712636,496.83396792411804,496.83396792411804,502.5,1.0
500000,1.4594294,1.5247682,1.7865750789642334,1.7865750789642334,999.0,1.0
501000,1.6180665,15.078757,1058.4127292633057,1058.4127292633057,56.5,1.0
502000,0.3635764,13.117338,458.12625205516815,458.12625205516815,509.0,1.0
503000,1.367807,17.573982,-97.95920032262802,-97.95920032262802,999.0,1.0
504000,1.6517234,46.941742,654.556308110555,654.556308110555,393.0,1.0
505000,1.7164701,17.265476,-15.749714851379395,-15.749714851379395,999.0,1.0
506000,1.2439352,32.79589,778.619165122509,778.619165122509,400.0,1.0
507000,0.2524644,64.06702,-109.38512229919434,-109.38512229919434,999.0,1.0
508000,0.875564,-8.497667,-220.2172827720642,-220.2172827720642,999.0,1.0
509000,1.6340301,44.043518,-53.030906677246094,-53.030906677246094,999.0,1.0
510000,1.4910076,26.143389,457.36636304855347,457.36636304855347,379.6666666666667,1.0
511000,1.277375,3.519309,1000.2350454330444,1000.2350454330444,999.0,1.0
512000,0.30315706,9.867569,-49.79893159866333,-49.79893159866333,999.0,1.0
513000,0.88460886,-11.258383,-130.733304977417,-130.733304977417,999.0,1.0
514000,0.357052,34.68138,481.1521453857422,481.1521453857422,126.0,1.0
515000,0.49840465,57.19678,514.5246760845184,514.5246760845184,609.0,1.0
516000,0.37132365,21.46046,-114.45566821098328,-114.45566821098328,999.0,1.0
517000,1.1727406,18.648304,683.3437476158142,683.3437476158142,353.6666666666667,1.0
518000,1.5327082,20.400997,479.6267999410629,479.6267999410629,515.5,1.0
519000,1.663902,13.8087225,-131.60755681991577,-131.60755681991577,999.0,1.0
520000,1.6317085,14.190405,-113.00128030776978,-113.00128030776978,999.0,1.0
521000,1.6233659,26.695301,694.3863144318262,694.3863144318262,359.3333333333333,1.0
522000,1.6542884,43.419758,-186.09825658798218,-186.09825658798218,999.0,1.0
523000,1.3073524,55.558575,1012.1858420372009,1012.1858420372009,210.0,1.0
524000,1.4132285,32.406067,476.738130569458,476.738130569458,515.5,1.0
525000,0.6954884,37.52632,-33.192649841308594,-33.192649841308594,999.0,1.0
526000,0.2388605,50.477707,649.6393477519354,649.6393477519354,348.3333333333333,1.0
527000,1.0453689,32.528664,-113.63306760787964,-113.63306760787964,999.0,1.0
528000,0.90501165,12.577101,-102.34888029098511,-102.34888029098511,999.0,1.0
529000,1.1445243,2.4693332,-62.64933490753174,-62.64933490753174,999.0,1.0
530000,1.6533216,11.888971,-117.09960126876831,-117.09960126876831,999.0,1.0
531000,1.5273055,0.061707497,-145.91248655319214,-145.91248655319214,999.0,1.0
532000,1.2678967,34.73865,493.96962213516235,493.96962213516235,506.5,1.0
533000,1.4753625,46.38273,-133.58566045761108,-133.58566045761108,999.0,1.0
534000,1.44608,22.053192,519.6051783561707,519.6051783561707,718.0,1.0
535000,0.45285144,105.15654,483.43703722953796,483.43703722953796,505.0,1.0
536000,1.1435821,28.3626,1002.0402116775513,1002.0402116775513,620.0,1.0
537000,0.514719,-2.0671427,-231.96130847930908,-231.96130847930908,999.0,1.0
538000,0.8963397,14.099123,-39.99594736099243,-39.99594736099243,999.0,1.0
539000,0.46935394,9.2193985,1032.7510013580322,1032.7510013580322,633.0,1.0
540000,1.2460703,5.943772,-114.78641176223755,-114.78641176223755,999.0,1.0
541000,0.42564583,30.745956,460.7960946559906,460.7960946559906,513.0,1.0
542000,0.6137355,49.154945,751.4626792669296,751.4626792669296,337.75,1.0
543000,0.30256653,17.118183,-130.79467248916626,-130.79467248916626,999.0,1.0
544000,0.40413854,-11.717321,-170.97226476669312,-170.97226476669312,999.0,1.0
545000,0.31291148,-12.017541,-62.08420991897583,-62.08420991897583,999.0,1.0
546000,0.49898982,-16.628075,-42.819392681121826,-42.819392681121826,999.0,1.0
547000,0.5032868,-13.956914,-34.05725574493408,-34.05725574493408,999.0,1.0
548000,0.85527843,2.589247,-141.03340196609497,-141.03340196609497,999.0,1.0
549000,1.1059788,17.917313,656.3565669457117,656.3565669457117,352.3333333333333,1.0
550000,0.5119168,-12.023039,-81.54600429534912,-81.54600429534912,999.0,1.0
551000,0.89522046,-4.952705,-152.83612537384033,-152.83612537384033,999.0,1.0
552000,1.596025,30.704819,843.9189489682516,843.9189489682516,206.83333333333334,1.0
553000,1.4964118,45.63994,989.5095207691193,989.5095207691193,342.0,1.0
554000,1.4725618,36.62194,526.5268635749817,526.5268635749817,529.0,1.0
555000,1.0260937,3.8882203,505.22911310195923,505.22911310195923,598.5,1.0
556000,0.48819768,-11.143123,-46.87758016586304,-46.87758016586304,999.0,1.0
557000,1.5936873,40.877304,674.2006757259369,674.2006757259369,346.3333333333333,1.0
558000,1.7589755,51.218468,-110.1587462425232,-110.1587462425232,999.0,1.0
559000,1.1612692,53.12757,-85.7147102355957,-85.7147102355957,999.0,1.0
560000,0.21367058,-0.28247985,-150.48747730255127,-150.48747730255127,999.0,1.0
561000,0.29529575,-12.561094,-42.48993492126465,-42.48993492126465,999.0,1.0
562000,1.456836,0.076904416,-82.62598204612732,-82.62598204612732,999.0,1.0
563000,0.44543353,-1.4636495,530.7287776470184,530.7287776470184,538.5,1.0
564000,1.4229459,11.159635,1122.9645338058472,1122.9645338058472,257.0,1.0
565000,1.1104732,5.0315337,513.1260023117065,513.1260023117065,568.0,1.0
566000,0.96650195,8.253737,491.85166239738464,491.85166239738464,514.5,1.0
567000,1.1425793,23.865456,-140.53287267684937,-140.53287267684937,999.0,1.0
568000,1.5404903,25.155624,-93.67381048202515,-93.67381048202515,999.0,1.0
569000,1.3290014,9.835962,478.06225872039795,478.06225872039795,507.0,1.0
570000,1.2836789,22.832981,496.2711081504822,496.2711081504822,531.5,1.0
571000,0.6068818,16.742235,-83.59123110771179,-83.59123110771179,999.0,1.0
572000,0.94928,28.537231,628.8371966679891,628.8371966679891,362.6666666666667,1.0
573000,1.6707506,1.8177354,-28.70792818069458,-28.70792818069458,999.0,1.0
574000,1.2024397,4.0750556,-106.20633029937744,-106.20633029937744,999.0,1.0
575000,0.24352817,27.535318,424.41278862953186,424.41278862953186,515.5,1.0
576000,0.6769215,36.23578,-206.1856255531311,-206.1856255531311,999.0,1.0
577000,0.7216199,36.339035,-105.12896060943604,-105.12896060943604,999.0,1.0
578000,0.0846728,67.38592,435.42108488082886,435.42108488082886,513.0,1.0
579000,0.6976122,48.523582,-191.3252830505371,-191.3252830505371,999.0,1.0
580000,0.91469985,28.904278,549.980886220932,549.980886220932,519.5,1.0
581000,0.23517624,-4.404153,-97.93221092224121,-97.93221092224121,999.0,1.0
582000,0.83153737,-0.8883648,-5.119840621948242,-5.119840621948242,999.0,1.0
583000,1.208665,28.712145,504.58709967136383,504.58709967136383,565.5,1.0
584000,0.56320965,-4.453224,-193.97688555717468,-193.97688555717468,999.0,1.0
585000,1.2249738,23.90279,687.4076369603475,687.4076369603475,366.0,1.0
586000,1.2319938,17.236748,-97.45883369445801,-97.45883369445801,999.0,1.0
587000,0.43438396,-16.334541,-82.37273740768433,-82.37273740768433,999.0,1.0
588000,1.6157302,1.4204257,-137.58578658103943,-137.58578658103943,999.0,1.0
589000,0.19282287,-4.3469124,506.59422874450684,506.59422874450684,513.0,1.0
590000,0.19197352,13.181204,480.1219331026077,480.1219331026077,525.5,1.0
591000,0.2213289,51.265083,-143.31520080566406,-143.31520080566406,999.0,1.0
592000,1.6878675,2.7444181,-224.21458625793457,-224.21458625793457,999.0,1.0
593000,1.2656859,0.025134444,24.86733627319336,24.86733627319336,529.0,1.0
594000,0.23653388,31.842396,1079.1405029296875,1079.1405029296875,999.0,1.0
595000,1.7911265,4.452157,-204.06270122528076,-204.06270122528076,999.0,1.0
596000,1.1773816,0.06470251,-191.57870054244995,-191.57870054244995,999.0,1.0
597000,1.8052073,14.259781,34.768168449401855,34.768168449401855,999.0,1.0
598000,1.3847915,22.893658,-150.399423122406,-150.399423122406,973.0,1.0
599000,1.797305,36.096806,943.4162244796753,943.4162244796753,999.0,1.0
600000,1.693551,35.248604,485.23674631118774,485.23674631118774,38.0,1.0
601000,0.13503587,38.23828,-81.78396320343018,-81.78396320343018,999.0,1.0
602000,0.39844272,3.2953632,482.1813163757324,482.1813163757324,513.0,1.0
603000,0.21326885,45.78144,504.7257391214371,504.7257391214371,527.5,1.0
604000,0.43383378,5.5311527,455.99154591560364,455.99154591560364,527.5,1.0
605000,1.5996375,22.021326,464.666810631752,464.666810631752,521.0,1.0
606000,1.6037564,34.696983,670.4365369478861,670.4365369478861,363.6666666666667,1.0
607000,1.5027968,42.80268,480.45208072662354,480.45208072662354,509.0,1.0
608000,0.86780465,29.661215,712.6230974197388,712.6230974197388,441.6666666666667,1.0
609000,0.582551,28.6788,577.1722695827484,577.1722695827484,532.0,1.0
610000,0.9836819,67.67042,659.3529561360677,659.3529561360677,355.6666666666667,1.0
611000,0.71459776,3.5663555,-111.17337369918823,-111.17337369918823,999.0,1.0
612000,1.6092995,49.17075,-38.80188846588135,-38.80188846588135,999.0,1.0
613000,1.6365736,53.588837,-60.12014150619507,-60.12014150619507,999.0,1.0
614000,1.5038128,44.68334,-74.30035877227783,-74.30035877227783,999.0,1.0
615000,0.903258,48.404545,459.4404110312462,459.4404110312462,510.5,1.0
616000,0.11148074,8.967633,-83.28887009620667,-83.28887009620667,999.0,1.0
617000,0.2807768,59.6382,-157.4342155456543,-157.4342155456543,999.0,1.0
618000,1.3442577,28.46415,-126.65640276670456,-126.65640276670456,999.0,1.0
619000,0.32361102,60.620464,636.3126446406046,636.3126446406046,303.5,1.0
620000,0.27253807,-13.581957,1044.5769157409668,1044.5769157409668,None,1.0
621000,0.36600846,9.15307,761.457692861557,761.457692861557,278.75,1.0
622000,1.4713751,38.42356,-72.53302669525146,-72.53302669525146,999.0,1.0
623000,0.270035,87.85298,506.3225374221802,506.3225374221802,512.0,1.0
624000,0.34181353,19.599045,-126.38861465454102,-126.38861465454102,999.0,1.0
625000,1.1882665,56.01079,625.510319073995,625.510319073995,348.0,1.0
626000,0.52884936,51.192562,501.2517440319061,501.2517440319061,524.5,1.0
627000,1.2499185,23.950739,438.55823945999146,438.55823945999146,510.0,1.0
628000,0.7707242,-3.987172,-94.71655750274658,-94.71655750274658,999.0,1.0
629000,0.9649686,66.67455,437.1828851699829,437.1828851699829,531.5,1.0
630000,0.54093367,34.411053,-83.3941707611084,-83.3941707611084,999.0,1.0
631000,0.1835779,37.518345,763.1357171535492,763.1357171535492,267.0,1.0
632000,0.9955273,27.916454,465.37151741981506,465.37151741981506,606.0,1.0
633000,1.6308925,72.00554,698.0038984616598,698.0038984616598,349.6666666666667,1.0
634000,1.2243643,52.663944,450.5265449285507,450.5265449285507,504.0,1.0
635000,0.6407006,10.546977,-54.94166612625122,-54.94166612625122,999.0,1.0
636000,1.3540194,28.28447,504.33452010154724,504.33452010154724,520.5,1.0
637000,0.1438375,50.55699,-173.1215271949768,-173.1215271949768,999.0,1.0
638000,0.38290605,49.35865,-110.6769905090332,-110.6769905090332,999.0,1.0
639000,1.2344364,41.59537,-91.3970685005188,-91.3970685005188,999.0,1.0
640000,1.2819767,23.708492,480.50174260139465,480.50174260139465,513.5,1.0
641000,1.509895,63.654903,-143.48320150375366,-143.48320150375366,999.0,1.0
642000,1.5698516,36.855038,640.837128440539,640.837128440539,353.3333333333333,1.0
643000,1.3971486,57.00841,474.97007393836975,474.97007393836975,502.5,1.0
644000,0.2756712,72.8624,996.7567462921143,996.7567462921143,355.0,1.0
645000,0.07434354,65.365776,444.03909492492676,444.03909492492676,513.5,1.0
646000,1.0946515,47.97574,484.6999728679657,484.6999728679657,560.5,1.0
647000,0.587861,6.9930763,-104.95307159423828,-104.95307159423828,999.0,1.0
648000,0.81143564,51.843433,720.3278567790985,720.3278567790985,297.0,1.0
649000,0.7504466,56.278458,492.5325026512146,492.5325026512146,519.5,1.0
650000,0.24658954,-6.142407,-206.28056478500366,-206.28056478500366,999.0,1.0
651000,0.29154757,1.6637459,504.89103746414185,504.89103746414185,558.0,1.0
652000,0.54653,10.171479,-94.99447393417358,-94.99447393417358,999.0,1.0
653000,1.5057024,60.04426,-94.77805233001709,-94.77805233001709,999.0,1.0
654000,1.4174378,49.85768,471.93751335144043,471.93751335144043,586.5,1.0
655000,0.38622883,-18.855711,-60.832457065582275,-60.832457065582275,999.0,1.0
656000,1.628967,5.3918476,-100.24352836608887,-100.24352836608887,999.0,1.0
657000,1.2656645,49.612602,489.8967570066452,489.8967570066452,525.0,1.0
658000,0.4093637,-12.497022,498.6700804233551,498.6700804233551,517.0,1.0
659000,1.5013474,47.673187,1171.3153533935547,1171.3153533935547,100.0,1.0
660000,0.20042087,-10.148046,-168.1983790397644,-168.1983790397644,999.0,1.0
661000,1.7257872,20.620075,731.1978607177734,731.1978607177734,366.3333333333333,1.0
662000,1.1231421,72.641396,726.324249625206,726.324249625206,445.75,1.0
663000,1.3225095,31.95935,-103.96179437637329,-103.96179437637329,999.0,1.0
664000,1.6600076,17.945732,1197.0814208984375,1197.0814208984375,67.0,1.0
665000,0.2818836,7.8917265,491.78176069259644,491.78176069259644,505.0,1.0
666000,1.0590295,45.36464,-192.2414083480835,-192.2414083480835,999.0,1.0
667000,0.78059435,59.09431,443.3644814491272,443.3644814491272,806.0,1.0
668000,0.66329527,-9.059225,-71.28887176513672,-71.28887176513672,999.0,1.0
669000,0.8705177,21.65456,694.2510991891226,694.2510991891226,353.6666666666667,1.0
670000,0.22864866,1.8472548,517.3297026157379,517.3297026157379,520.0,1.0
671000,0.42442107,2.0613923,484.24848890304565,484.24848890304565,546.0,1.0
672000,1.3859973,14.82955,-58.19430446624756,-58.19430446624756,999.0,1.0
673000,0.27605608,18.37718,478.01674032211304,478.01674032211304,524.0,1.0
674000,0.9868495,100.19472,446.513952255249,446.513952255249,523.5,1.0
675000,0.2801074,23.26353,1078.2569529215496,1078.2569529215496,100.33333333333333,1.0
676000,0.10470408,-5.9126863,-24.290298461914062,-24.290298461914062,999.0,1.0
677000,0.07801195,7.771644,-52.01425760984421,-52.01425760984421,999.0,1.0
678000,1.2487338,36.39734,-81.49415445327759,-81.49415445327759,999.0,1.0
679000,1.4817408,11.217236,-135.39996480941772,-135.39996480941772,999.0,1.0
680000,0.9963651,-2.0088933,-127.20826435089111,-127.20826435089111,999.0,1.0
681000,0.96671706,83.38878,-38.66461753845215,-38.66461753845215,999.0,1.0
682000,1.0550563,54.076035,12.611538887023926,12.611538887023926,999.0,1.0
683000,1.4117124,5.709832,-127.63171982765198,-127.63171982765198,999.0,1.0
684000,1.3356962,15.061409,418.4260091781616,418.4260091781616,505.0,1.0
685000,1.1121427,0.36169297,-127.57104349136353,-127.57104349136353,999.0,1.0
686000,1.1333572,75.22919,-46.71765327453613,-46.71765327453613,999.0,1.0
687000,0.31840065,61.75573,722.9713157018026,722.9713157018026,350.3333333333333,1.0
